P01:episode_rewards,grad_norm,episode_length,P09:episode_rewards,approx_kl_divergence,fps,PMM:episode_rewards,clip_fraction,policy_entropy,value_loss,frames,policy_loss,advantage_norm,explained_variance,epoch_idx
47.50000000000001,0.058859960960341476,342.31,475.0,9.747723508795048e-05,196,196.25,0.0,1.7870641499757767,0.01857731892960146,1433600,-0.00045046676095807927,15.968717956542969,-1.9744038581848144e-08,140
50.0,0.05485896304641208,343.97,475.0,0.00010172616885331109,196,202.25,0.0,1.7823477536439896,0.024884633772308005,1443840,-0.0005302114626829279,15.968718338012696,1.4901161193847657e-09,141
25.0,0.0539732797633249,342.29,475.0,9.5126739896223e-05,196,188.0,0.0,1.7873385429382325,0.020603019851841965,1454080,-0.00046419416412391,15.96871799826622,-3.427267074584961e-08,142
50.0,0.05816537595413598,347.55,452.50000000000017,8.438103406724907e-05,196,204.25,0.0,1.787971369922161,0.022720632300479337,1464320,-0.00036971624722355046,15.968718248605729,-5.587935447692871e-09,143
50.0,0.057350500769286036,343.39,425.0,7.360925829660303e-05,196,188.25,0.0,1.782287163287401,0.019393471235525796,1474560,-0.0003705680166603997,15.968718075752259,-8.568167686462402e-09,144
50.0,0.05385878994901029,342.69,355.00000000000045,9.630588690807684e-05,196,182.25,0.0,1.7840393848717213,0.02183590851200279,1484800,-0.000505481261643581,15.968718105554581,-1.1548399925231934e-08,145
50.0,0.0534278980705357,336.84,277.5000000000002,0.00010809608556527905,196,164.5,0.0,1.7773920975625515,0.018407955329166725,1495040,-0.0006068488506571157,15.96871811747551,7.078051567077636e-09,146
50.0,0.05610808157966805,335.88,352.5000000000002,8.099021698715347e-05,196,182.75,0.0,1.7662541039288044,0.024412945681251585,1505280,-0.0003792346025875304,15.96871829032898,1.1920928955078126e-08,147
50.0,0.05528541933891719,337.48,352.5000000000002,9.196616723912143e-05,196,178.75,0.0,1.7670778080821037,0.021560620842501522,1515520,-0.0004101847283891402,15.968718045949936,1.1920928955078126e-08,148
50.0,0.058978460159772636,343.05,380.00000000000045,0.00010014723917208812,196,199.25,0.0,1.776376636326313,0.021938260359456764,1525760,-0.0004561760044452967,15.9687180519104,-2.421438694000244e-08,149
50.0,0.05422949367628278,342.7,357.5000000000007,7.298979004222161e-05,196,191.25,0.0,1.782575035840273,0.02070772470906377,1536000,-0.0003321722186228726,15.9687180519104,-1.30385160446167e-08,150
50.0,0.05623317402634407,339.87,427.5000000000002,9.297789862543482e-05,196,196.25,0.0,1.7814111031591893,0.021270607455517166,1546240,-0.00046743353086640125,15.968718057870865,-3.01748514175415e-08,151
50.0,0.054887927003473135,340.22,427.5000000000002,0.0001567376877744664,196,184.75,0.0,1.7775511384010314,0.021750202486873604,1556480,-0.0007488308036045054,15.968718165159226,2.3469328880310058e-08,152
50.0,0.05935399521651745,340.59,427.5000000000002,0.00010005730779347744,196,191.25,0.0,1.7787554480135441,0.019941903292783537,1566720,-0.00047348388470709325,15.96871811747551,1.1548399925231934e-08,153
25.0,0.05514574937247143,333.56,325.0,7.02196985702841e-05,196,166.25,0.0,1.7777490451931954,0.01894210480095353,1576960,-0.0003313082876047702,15.968718063831329,-2.3469328880310058e-08,154
50.0,0.0537752389658551,332.4,362.5000000000011,9.711821475555382e-05,196,175.0,0.0,1.780737715214491,0.019464019307633862,1587200,-0.0004455222193428199,15.96871811747551,-5.960464477539063e-09,155
50.0,0.05855209769878102,335.5,362.5000000000011,0.00012637721147115144,196,173.75,0.0,1.7826505854725838,0.023453462187899277,1597440,-0.0006663173753622686,15.968718349933624,1.4901161193847657e-09,156
50.0,0.05602715201103579,345.63,362.5000000000011,0.0001391298475123648,196,187.75,0.0,1.7817172221839428,0.02142849537776783,1607680,-0.0006574858423846308,15.96871801018715,-1.0058283805847169e-08,157
50.0,0.05435637109438214,349.64,362.5000000000011,6.146492695222606e-05,196,197.0,0.0,1.780023792386055,0.023426839953754098,1617920,-0.00023897231967566767,15.968718248605729,-1.0430812835693359e-08,158
50.0,0.053560867037612626,346.32,325.0,6.67061495441601e-05,196,192.0,0.0,1.7858384355902672,0.02194702047854662,1628160,-0.0003198454425728414,15.968718123435973,-6.332993507385254e-09,159
25.0,0.05815821802211483,342.9,342.5000000000015,0.00011816760552143534,196,195.75,0.0,1.7845797300338746,0.02265501085203141,1638400,-0.0005854704348166706,15.968718248605729,-1.1548399925231934e-08,160
25.0,0.05261774329277039,333.45,327.5000000000002,9.7926951874161e-05,196,178.5,0.0,1.7834658399224281,0.018499151544529014,1648640,-0.0005182708806387382,15.968717914819717,-4.470348358154297e-09,161
47.50000000000001,0.05597738083735443,338.4,477.5000000000002,0.00011012413072020166,196,186.5,0.0,1.782054690271616,0.021381339497747832,1658880,-0.0005244068288448034,15.968718177080154,7.450580596923829e-10,162
25.0,0.05576221921590535,336.53,357.5000000000007,6.563515111785989e-05,196,173.5,0.0,1.7842132925987244,0.01793129921570653,1669120,-0.000274416046886472,15.96871811747551,-2.2351741790771484e-09,163
25.0,0.05482280158787228,338.66,475.0,6.926697177807028e-05,196,181.0,0.0,1.7877799198031425,0.019907792028971017,1679360,-0.000290570161814685,15.968717968463897,-7.450580596923828e-09,164
25.0,0.05252784246432598,336.26,362.5000000000011,0.00010111565780484,196,177.75,0.0,1.786285502463579,0.021048586355755107,1689600,-0.0005303466485202079,15.968718135356903,-3.166496753692627e-08,165
47.50000000000001,0.05439019024241899,334.43,477.5000000000002,6.75863304238078e-05,196,184.0,0.0,1.7829040937125682,0.02174733558204025,1699840,-0.000315016340391594,15.968718165159226,8.195638656616212e-09,166
50.0,0.05360239988418799,329.38,352.5000000000002,5.7780809231999795e-05,196,175.25,0.0,1.7848199613392353,0.021437419281573965,1710080,-0.00028994848944421394,15.968718004226684,7.82310962677002e-09,167
50.0,0.056641069645402976,333.42,400.0,0.00011762266983641467,196,182.25,0.0,1.7731849811971188,0.02114000987203326,1720320,-0.0006589978678675834,15.968718177080154,4.1350722312927245e-08,168
50.0,0.05402489577089986,332.11,352.5000000000002,7.188726853586402e-05,196,174.75,0.0,1.7741102278232574,0.020914465351961554,1730560,-0.00019439876632532105,15.968718200922012,-1.3411045074462891e-08,169
50.0,0.05546152055872565,334.01,377.5000000000002,9.60889640909457e-05,196,181.0,0.0,1.7882333755493165,0.021044229173276106,1740800,-0.00047610868841729825,15.968718421459197,-1.6391277313232423e-08,170
50.0,0.0570812427915298,330.84,327.5000000000002,0.00011793597693152691,196,165.0,0.0,1.7865540385246277,0.01832545032084454,1751040,-0.0005954119278612779,15.968718034029006,-1.1175870895385742e-09,171
47.50000000000001,0.05524550070829508,328.32,350.0,9.371161519347026e-05,196,160.25,0.0,1.786032071709633,0.018441159641952254,1761280,-0.00044833906104031486,15.968717992305756,-7.82310962677002e-09,172
25.0,0.053066818841671456,332.56,427.5000000000002,9.729357625403168e-05,196,170.0,0.0,1.7789797805249692,0.021081141897593626,1771520,-0.000532371965891798,15.968717962503433,-2.9802322387695314e-09,173
22.500000000000007,0.058864124864015155,333.21,357.5000000000007,8.071907892590602e-05,196,174.5,0.0,1.7795894779264927,0.021940805995836855,1781760,-0.00040403627754130865,15.968718159198762,1.1175870895385742e-09,174
25.0,0.05369721713778889,336.28,357.5000000000007,9.651940323287533e-05,196,178.5,0.0,1.7812821872532367,0.018707582898787222,1792000,-0.00040847303462214767,15.968718069791795,-1.080334186553955e-08,175
0.0,0.057030990644361214,332.62,305.00000000000045,0.00012411464354187274,196,160.75,0.0,1.7839097507297992,0.02001556698232889,1802240,-0.0006030621432728366,15.968718075752259,-9.313225746154785e-09,176
25.0,0.05713369952096246,333.19,400.0,7.047659631371772e-05,196,170.75,0.0,1.7835571199655533,0.022698580301948823,1812480,-0.0003668518663289433,15.96871812939644,6.332993507385254e-09,177
25.0,0.056483223438171234,335.63,450.0,7.605058231519024e-05,196,184.25,0.0,1.7862830556929112,0.019841446189093403,1822720,-0.00037231403475743716,15.968718057870865,-1.1175870895385742e-09,178
50.0,0.05972260747347556,340.01,502.5000000000002,0.00011971417250933314,196,213.0,0.0,1.7834911808371543,0.024796843955118674,1832960,-0.0006412584210920613,15.968718314170838,-7.450580596923829e-10,179
50.0,0.057201424589510594,344.36,525.0,0.00010804567023185996,196,222.75,0.0,1.7768397770822049,0.024187204602640122,1843200,-0.0005737299110478489,15.968718087673187,1.4901161193847657e-09,180
50.0,0.055983684101923205,342.34,525.0,0.00012905837783208085,196,212.5,0.0,1.7802440375089645,0.018926789073157126,1853440,-0.0005536405393286259,15.968717992305756,2.9802322387695314e-09,181
50.0,0.0584318656276646,338.56,400.0,0.00010898398926393327,196,191.0,0.0,1.7812511958181858,0.018605984552414155,1863680,-0.0005263392015194768,15.968718039989472,-2.3096799850463868e-08,182
47.50000000000001,0.05421539877910682,330.11,350.0,8.343910830515e-05,196,163.5,0.0,1.7863812744617462,0.016580493908259088,1873920,-0.0004088370580575429,15.968717873096466,-1.3411045074462891e-08,183
25.0,0.0581089928814878,328.9,400.0,0.00010190332622652675,196,158.0,0.0012451171875,1.7905673116445542,0.018222693719144444,1884160,-0.000586031338389148,15.968718039989472,1.862645149230957e-09,184
25.0,0.05459555750548083,324.74,425.0,8.526577760612498e-05,196,153.0,0.0,1.7896032959222794,0.01869414339598734,1894400,-0.0003993789869127795,15.96871789097786,-1.1920928955078126e-08,185
25.0,0.05877118405222933,323.56,402.5000000000002,0.0001070905598098193,196,156.75,0.0,1.7891669407486916,0.01883480318938382,1904640,-0.000576277575964923,15.968718099594117,-2.421438694000244e-08,186
25.0,0.058683272416219234,322.81,277.5000000000002,0.00010032219651776587,196,144.0,0.0,1.7871574752032757,0.015922648733248935,1914880,-0.0005234438762272475,15.968718004226684,1.862645149230957e-09,187
25.0,0.05952359615087033,325.55,275.0,0.0001458185825953251,196,145.25,0.0,1.7871925219893456,0.018731792757171205,1925120,-0.0007510881547204918,15.9687180519104,1.6391277313232423e-08,188
0.0,0.05490362560029431,326.33,282.5000000000007,9.19296093858435e-05,196,147.5,0.0,1.789598609507084,0.016489556001033634,1935360,-0.0005087900954094948,15.968717908859253,2.9802322387695314e-09,189
0.0,0.05390216080534803,324.32,427.5000000000002,7.022490598096454e-05,196,150.5,0.0,1.787224753201008,0.016117410780861974,1945600,-0.0003159354058880126,15.968718063831329,7.82310962677002e-09,190
0.0,0.05832985656930832,324.2,427.5000000000002,7.945667995432615e-05,196,145.75,0.0,1.78811314702034,0.017601842878502794,1955840,-0.00044772014880436475,15.968717974424361,-3.427267074584961e-08,191
25.0,0.05424407852882183,320.16,325.0,7.779322853487258e-05,196,145.0,0.0,1.7849632404744624,0.020098683139076458,1966080,-0.0003927704630768858,15.96871801018715,1.9744038581848144e-08,192
25.0,0.05692420019566481,326.09,277.5000000000002,9.796107471231608e-05,196,152.25,0.0,1.7806772038340568,0.019690776831703262,1976320,-0.0004790202216099715,15.968718081712723,-1.7508864402770997e-08,193
25.0,0.05418080221060746,324.11,325.0,0.00010661621769774144,196,153.25,0.0,1.7793450146913528,0.016916448427946307,1986560,-0.0004760407238791231,15.968717992305756,-1.825392246246338e-08,194
25.0,0.058176867178040714,334.31,350.0,9.285611530636117e-05,196,173.25,0.0,1.7843513689935206,0.019679405601345935,1996800,-0.0005023222431191244,15.968718194961548,1.4528632164001465e-08,195
25.0,0.05568928143879716,325.07,355.00000000000045,7.400754590420888e-05,196,158.0,0.0,1.7813633240759372,0.01867902134254109,2007040,-0.0003699419801705517,15.968718022108078,-2.2724270820617674e-08,196
25.0,0.05443961060996595,332.22,405.00000000000045,6.626109719531925e-05,196,179.25,0.0,1.782920841127634,0.02142635755590163,2017280,-0.00030726852346560916,15.968718123435973,1.1920928955078126e-08,197
25.0,0.05692280235770268,327.07,325.0,9.57800085629401e-05,196,155.75,0.0,1.784132195264101,0.016301050881156697,2027520,-0.0005488755261467305,15.968717795610427,-3.3527612686157227e-09,198
25.0,0.0576595542029554,330.33,300.0,8.492716588586191e-05,196,150.0,0.0,1.7726835124194622,0.021891624317504466,2037760,-0.0004691747515607858,15.96871812939644,-1.4528632164001465e-08,199
25.0,0.05344243226035308,335.43,277.5000000000002,7.387101723512756e-05,196,162.5,0.0,1.7714003548026085,0.022752642701379954,2048000,-0.00038029712814022785,15.968718177080154,-1.5273690223693846e-08,200
50.0,0.05759952217349038,343.66,375.0,9.494422149991522e-05,196,199.75,0.0,1.7682046830654143,0.023618208739208058,2058240,-0.0005314409519996844,15.968718105554581,-2.0861625671386717e-08,201
50.0,0.05795754168954258,357.12,502.5000000000002,0.0001169131346792085,196,230.25,0.0025146484375,1.7730384342372418,0.025119377340888604,2068480,-0.00059644285684044,15.968718415498733,-1.1175870895385742e-08,202
50.0,0.05463513762770762,353.59,502.5000000000002,8.039956371739266e-05,196,230.0,0.0,1.7767424583435059,0.025301664922153577,2078720,-0.0003701566205563722,15.968718320131302,-4.097819328308106e-09,203
50.0,0.058234964438531864,355.49,530.0000000000005,0.00011271304241349256,196,232.5,0.0,1.7806423120200634,0.02503652744926512,2088960,-0.0005814505559101236,15.96871821284294,-9.313225746154785e-09,204
50.0,0.056248701425824464,351.43,477.5000000000002,9.723508873058507e-05,196,226.25,0.0,1.7815947838127613,0.024112339486600833,2099200,-0.0004985915100405691,15.968718141317368,2.6077032089233397e-09,205
50.0,0.055653146744762946,345.79,375.0,6.140966261316549e-05,196,207.25,0.0,1.7837165400385857,0.02100509916926967,2109440,-0.0002892456413974287,15.968718236684799,1.2665987014770507e-08,206
25.0,0.05459116760696538,336.81,325.0,5.757935248364987e-05,196,176.25,0.0,1.7858733892440797,0.02062648974824697,2119680,-0.0002765319648460718,15.968718022108078,9.313225746154785e-09,207
47.50000000000001,0.05871487349291733,332.14,400.0,0.00010903483329727237,196,172.75,0.00244140625,1.781835323572159,0.023608739266637712,2129920,-0.0006598898129595909,15.968718403577805,7.450580596923828e-09,208
25.0,0.05683761781397412,337.92,425.0,0.00011586802278813479,196,182.0,0.001025390625,1.786173889786005,0.01968507425917778,2140160,-0.0006075558954762528,15.96871801018715,-3.725290298461914e-09,209
50.0,0.057505416780094167,347.44,427.5000000000002,9.603905660782175e-05,196,199.75,0.0,1.778700090199709,0.022220166848273947,2150400,-0.0005408339407949825,15.968718099594117,-2.868473529815674e-08,210
50.0,0.05712152634287293,351.97,427.5000000000002,7.571762733444842e-05,196,201.0,0.0,1.786536554992199,0.021955574228195475,2160640,-0.0003351430885231821,15.968718260526657,-1.1175870895385742e-09,211
50.0,0.055760192570802426,345.34,302.5000000000002,7.165714377457277e-05,196,186.25,0.0,1.7852024920284748,0.021455318786320277,2170880,-0.0003864756639814004,15.968718165159226,-1.4901161193847657e-09,212
50.0,0.05572647498122878,338.59,277.5000000000002,0.00011894454079452998,196,180.5,0.0,1.786514899134636,0.019166873730137014,2181120,-0.0006393173225660576,15.968718111515045,-1.6391277313232423e-08,213
47.50000000000001,0.056255056312698316,334.27,325.0,6.827889589366976e-05,196,172.5,0.0,1.7855613335967064,0.02310919089068193,2191360,-0.0003431288503634278,15.968718123435973,1.1920928955078126e-08,214
25.0,0.05426545483281318,338.33,390.0000000000013,9.965880358677736e-05,196,188.25,0.0,1.7826577611267567,0.01998210902966093,2201600,-0.0005366955432691611,15.968718022108078,-2.2351741790771484e-09,215
25.0,0.05245674220477975,338.27,325.0,4.495268070030534e-05,196,182.25,0.0,1.7792643181979657,0.02348339915042743,2211840,-0.00022105988791736307,15.968718159198762,5.960464477539063e-09,216
25.0,0.055066406853573516,343.83,380.00000000000045,7.947689094240928e-05,196,202.75,0.0,1.7835488758981228,0.02534244958078489,2222080,-0.00040301541012013333,15.968718266487121,-1.1175870895385742e-08,217
25.0,0.05698660276604002,339.4,380.00000000000045,7.0107480359205e-05,196,199.75,0.0,1.7862067937850952,0.021468840376473963,2232320,-0.00035533296613721177,15.968718254566193,-4.8428773880004884e-09,218
25.0,0.055512167517027776,338.15,380.00000000000045,7.192988426893976e-05,196,200.75,0.0,1.7748871572315692,0.021125600673258305,2242560,-0.00042046426569868344,15.968718075752259,5.960464477539063e-09,219
50.0,0.056301896188861236,339.26,325.0,0.00010031742205995897,196,191.0,0.0,1.7749433562159538,0.02060011206776835,2252800,-0.0004978195862349821,15.968718022108078,-2.3469328880310058e-08,220
47.50000000000001,0.05775719321543554,333.12,325.0,0.00010752690280959598,196,170.75,0.0,1.782575960457325,0.01859674735169392,2263040,-0.0005419726330728736,15.968717938661575,9.685754776000977e-09,221
50.0,0.05449752528838704,330.91,325.0,7.580532161366449e-05,196,167.5,0.0,1.7753819786012173,0.02370551268104464,2273280,-0.0004166976985288784,15.968718236684799,-3.054738044738769e-08,222
50.0,0.05790090998990122,337.56,402.5000000000002,8.412645680415665e-05,196,196.5,0.0,1.7776665434241294,0.025421621347777545,2283520,-0.00041666609031381084,15.968718361854553,-1.862645149230957e-09,223
