frames,policy_entropy,policy_loss,grad_norm,advantage_norm,explained_variance,PMM:episode_rewards,P09:episode_rewards,epoch_idx,value_loss,episode_length,P01:episode_rewards,fps
1352000,1.3628958535194398,0.0013785956421634182,0.22283096843628647,1.4313444923982024,-0.004866588711738586,1.98,5.0,169,0.016554956298068645,202.52,0.0,224
1360000,1.361013581752777,0.00018917926703579724,0.2264953912372011,1.499004386588931,-0.00233731746673584,2.16,5.0,170,0.018027369410847312,210.6,0.0,224
1368000,1.3724974966049195,0.0023720002587651833,0.22386888224486948,1.4449836622923613,-0.0034800487756729125,2.16,5.0,171,0.017015165568936938,209.74,0.0,224
1376000,1.3680519926548005,-0.000974486795894336,0.22362158056163509,1.2823068416304886,-0.0041406935453414916,1.97,5.1000000000000085,172,0.014624317101925044,201.97,0.0,224
1384000,1.377481826543808,0.0010143788176355884,0.20808143051678535,1.3067722296342255,-0.006680229902267456,1.61,4.0,173,0.015665028247594817,190.46,0.0,224
1392000,1.3812510192394256,0.0013570954883471132,0.17844213944289156,1.0514905767142773,-0.017311898469924928,1.42,4.0,174,0.011146765758639958,183.14,0.0,225
1400000,1.3794597816467284,0.0008940955734578893,0.1739630720411899,1.0121869057323785,-0.01068258762359619,1.19,3.0,175,0.010777401627893823,173.41,0.0,225
1408000,1.377880367040634,0.001904024118266534,0.2324451462889586,1.407190781570971,-0.001530359387397766,1.5,4.0,176,0.017600930280732428,185.03,0.0,225
1416000,1.3671655237674714,-7.873895694501698e-05,0.19032071052538174,1.2205320278927685,-0.002229841351509094,1.43,4.0,177,0.013270993380810978,184.2,0.0,225
1424000,1.365639717578888,0.002317480543279089,0.188755844505367,1.184164521060884,-0.008343207836151122,1.32,4.0,178,0.01316480204988693,180.35,0.0,225
1432000,1.372859958410263,0.0014648075960576534,0.1943488172364956,1.1218996205180884,-0.011666927933692933,1.38,4.0,179,0.012938926991173503,179.72,0.0,225
1440000,1.3772257244586945,0.002677029365004273,0.2304960101117407,1.414345628246665,-0.0028314810991287233,1.61,5.0,180,0.016848082585020165,190.24,0.0,225
1448000,1.3793663561344147,0.004868037699488923,0.2099111453908924,1.2847835701331496,-0.0022376519441604614,1.5,5.0,181,0.015640882132520347,187.07,0.0,225
1456000,1.365746260881424,0.0009588885656557977,0.24570563588150307,1.4576182718202473,-0.00407831072807312,1.97,6.0,182,0.017942352191657848,203.12,0.0,225
1464000,1.3332817184925079,0.002250732412212528,0.24529083406037525,1.5498150822520256,-0.00636324942111969,2.12,6.0,183,0.01956686532090316,207.58,0.0,225
1472000,1.3363764774799347,-0.00026473220932530237,0.2083510420627831,1.3427535471692682,-0.0031401199102401734,2.01,6.0,184,0.015721620765143596,203.75,0.0,225
1480000,1.3478836977481843,-3.72231547953561e-05,0.21408350470759074,1.445311885252595,-0.005898677110671997,2.01,6.0,185,0.017171302768547322,206.01,0.0,225
1488000,1.357782690525055,0.0014550134757882916,0.19368310972816616,1.155219716615975,-0.029046329259872435,1.69,5.0,186,0.013244438098486171,196.05,0.0,225
1496000,1.3666072249412538,0.002732188635854982,0.21022663376657327,1.3259734111279249,-0.005849754214286804,1.47,5.0,187,0.015951077789172815,186.08,0.0,225
1504000,1.3518507707118987,-0.0021249436988728123,0.17538704294091745,1.1728207828477024,-0.006865437030792236,1.36,4.1000000000000085,188,0.012620606058526392,180.65,0.0,225
1512000,1.370950961112976,0.0019374137371778487,0.23460439275342918,1.5078069599717856,-0.0029060453176498412,1.91,6.0,189,0.01854046447606379,200.26,0.0,225
1520000,1.37763814330101,0.0006774591593421064,0.2219190002956665,1.3009004396200181,-0.004120033383369446,2.02,6.0,190,0.01576691095129718,203.88,0.0,225
1528000,1.3817942392826081,0.001123064487183001,0.18107016061360814,1.2237016041204334,-0.0022655123472213744,1.65,4.0,191,0.01308011916866235,189.47,0.0,225
1536000,1.3805626237392425,0.000955498666735366,0.1916974492730247,1.1125563257560134,-0.0031369858980178833,1.22,2.1000000000000085,192,0.012277789781619504,172.02,0.0,225
1544000,1.381726669073105,0.001200512640643865,0.20286718615129806,1.2214628908410667,-0.00283907949924469,1.3,3.0,193,0.01403350828351904,176.52,0.0,225
1552000,1.379024031162262,0.003700001057004556,0.203600860720215,1.236612989641726,-0.0030561065673828124,1.31,3.0,194,0.014693016331164018,177.68,0.0,225
1560000,1.3755940198898315,-9.632498084101826e-05,0.19784390940786983,1.1877635027468205,-0.003601195216178894,1.33,3.0,195,0.012979428802545954,176.92,0.0,225
1568000,1.3730251693725586,0.0009505941736279056,0.20095013524847494,1.2187963462620974,-0.01387329339981079,1.57,4.0,196,0.013561051724102526,186.86,0.0,225
1576000,1.3801136243343353,0.0006356770184356719,0.16798072396984506,1.0309915298968553,-0.0025612330436706543,1.47,4.0,197,0.010481708591250936,186.38,0.0,225
1584000,1.3771685302257537,0.0007286789570935071,0.182499501193014,1.0596680831536651,-0.0019211041927337646,1.22,3.0,198,0.011327679873447778,175.66,0.0,225
1592000,1.3600878667831422,0.002044797240960179,0.20134655134312013,1.293262588530779,-0.0003230786323547363,1.33,4.0,199,0.015000987278763206,180.26,0.0,225
1600000,1.3775127410888672,-0.0010300352319609373,0.17924244583191284,1.0409815141372383,-0.005796363353729248,1.44,4.0,200,0.010734523668443217,187.27,0.0,225
1608000,1.3817398500442506,0.002041982577648014,0.18200294723173716,1.1559503614529967,-0.003519297242164612,1.32,4.0,201,0.012487385406529938,181.46,0.0,225
1616000,1.3834644985198974,-0.00013195804553106427,0.19156806630872758,1.1037965944223105,-0.0038395750522613524,1.29,3.0,202,0.012375481108424537,179.33,0.0,225
1624000,1.3818749904632568,0.001033860386814922,0.18701452860230777,1.0972147885151207,-0.0019743478298187254,1.12,3.0,203,0.0120983089298079,172.97,0.0,225
1632000,1.380203938484192,0.0006333865303895436,0.21140582199712551,1.2916584483161568,-0.0018601596355438232,1.29,4.0,204,0.014811581823705637,179.22,0.0,226
1640000,1.377172191143036,0.0001258421957027167,0.17666985717062594,1.019346170090139,-0.004543832540512085,1.5,4.0,205,0.01107272242331419,186.09,0.0,226
1648000,1.3651151180267334,0.001170206380120362,0.1830022614055556,1.0263785445317626,-0.0039196467399597165,1.2,3.0,206,0.010969785376855725,171.93,0.0,225
1656000,1.3697570586204528,0.0016958877712022512,0.2102757510390595,1.361767945997417,-0.00734311044216156,1.32,3.1000000000000085,207,0.015822330297546615,180.18,0.0,225
1664000,1.3745210647583008,0.002705577248125337,0.19572510490742928,1.1784029318764806,-0.0019983184337615967,1.59,5.0,208,0.013024868606967175,190.46,0.0,225
1672000,1.377300546169281,0.0013715415447950363,0.19480922236241047,1.2401059079170227,-0.0007962942123413086,1.48,4.0,209,0.013725776130650047,185.76,0.0,226
1680000,1.3780863749980927,0.0007046868454199284,0.20881567226508982,1.317614237703383,-0.0009574306011199951,1.48,3.1000000000000085,210,0.01555833381517914,186.04,0.0,226
1688000,1.3797515296936036,0.001500057484372519,0.2323550763367313,1.2380763314291834,-0.0024684876203536986,1.55,3.0,211,0.014821052454517486,190.88,0.0,226
1696000,1.3818763446807862,0.0017116506450111047,0.1598225261717335,0.9474856431409716,-0.004780423641204834,1.31,3.0,212,0.009796098408596663,178.48,0.0,226
1704000,1.3785731637477874,0.0021898587676696477,0.17011253000490345,1.1115837692655623,-0.005585934519767761,1.09,3.0,213,0.011663844227105074,169.19,0.0,226
1712000,1.3718729674816132,0.0006021829671226442,0.20352316907749857,1.382689715269953,-0.0032232153415679933,1.2,3.0,214,0.01649229974069044,174.1,0.0,226
1720000,1.3765030825138092,0.0034891301789321005,0.24331989900343579,1.506921170502901,-0.0010026562213897704,1.6,3.1000000000000085,215,0.01904899974611908,189.42,0.0,226
1728000,1.3824363696575164,0.0024419883952941745,0.21135829528715525,1.292965965718031,-0.0023335790634155273,1.67,3.1000000000000085,216,0.015544104525788497,192.04,0.0,226
1736000,1.3757505166530608,0.0014080342519082478,0.20745104564217282,1.177767503336072,-0.004168319106101989,1.47,3.0,217,0.013366902092816418,184.27,0.0,226
1744000,1.3785501194000245,0.0010209890233818441,0.20519927791384604,1.2304942987114191,-0.006938602924346924,1.37,3.0,218,0.013672079107395802,181.27,0.0,226
1752000,1.364272962808609,0.001008904056798201,0.21952868027600522,1.3019245294854045,-0.0005018121004104614,1.59,4.0,219,0.014985134251874114,190.46,0.0,226
1760000,1.3608207213878631,0.0019613061478594316,0.216349141042146,1.2912766720354556,-0.002014932632446289,1.65,5.0,220,0.015728980085004878,191.89,0.0,226
1768000,1.3784705746173858,0.0004224508267361671,0.217605765679839,1.4058920125663281,-0.0032923370599746704,1.7,4.1000000000000085,221,0.017116430730984577,192.59,0.0,226
1776000,1.3762249851226807,0.0035123561439104377,0.22000156342662294,1.3737000478431582,-0.006224511861801147,1.73,4.1000000000000085,222,0.016176150297633286,193.42,0.0,226
1784000,1.356880853176117,0.0006782419903902337,0.21278345014809197,1.3833409412950277,-0.0019052702188491822,1.76,5.0,223,0.01600680448458661,197.0,0.0,226
1792000,1.3662596821784974,0.0026955665720743128,0.2338700864392357,1.3221462657675147,-0.0027691835165023805,1.94,5.0,224,0.01570233664834632,202.76,0.0,226
1800000,1.3539245986938477,-0.0015924219932639972,0.21934373524157313,1.308395817913115,-0.002351928353309631,2.0,5.1000000000000085,225,0.015559403583574749,198.76,0.0,226
1808000,1.3717223286628724,0.003663201847812161,0.2137928830863052,1.2958731518685818,-0.0030598998069763183,1.88,5.0,226,0.016195240849001494,198.5,0.0,227
1816000,1.3781275689601897,0.0001835336838848889,0.2035406744465733,1.1799358066171408,-0.004274592399597168,1.56,5.0,227,0.013446463788891378,191.83,0.0,226
1824000,1.368316922187805,-4.9370673950761555e-05,0.1934532724390785,1.1062551206164062,-0.010249286890029907,1.33,3.1000000000000085,228,0.011898129709409204,179.83,0.0,227
1832000,1.3509288513660431,0.00017032024799846113,0.19385743506391243,1.1260736005753278,-0.0018518835306167603,1.06,2.0,229,0.012211967669209116,165.23,0.0,227
1840000,1.367054797410965,0.0017930814391002058,0.1892053911311208,1.2574581991694869,9.237885475158691e-05,1.22,3.0,230,0.013601107585716364,169.32,0.0,227
1848000,1.3817227292060852,0.002034745616838336,0.20083115918615102,1.225703932568431,-2.5141239166259766e-05,1.37,4.0,231,0.01326736650775274,176.65,0.0,227
1856000,1.3836998903751374,0.0004222912513068877,0.18209703977893785,1.1000593156181275,0.0008666282892227173,1.26,3.0,232,0.011760727349853823,175.88,0.0,227
1864000,1.3848157393932343,0.0020729916618438438,0.18329650069427314,1.2157110819965602,0.0002640223503112793,1.17,3.0,233,0.012989650812414766,173.65,0.0,227
1872000,1.3771455132961272,0.0007596054554596776,0.199070218943973,1.2080422534048558,-0.000409356951713562,1.27,3.0,234,0.013339244548187707,176.49,0.0,227
1880000,1.366145750284195,0.003021885049529374,0.21667795222789812,1.2914440769329667,-0.0001791262626647949,1.5,3.1000000000000085,235,0.014899901134876927,185.06,0.0,227
1888000,1.3731732320785524,-7.626279897522181e-05,0.2253321017288219,1.324007813539356,-0.005972266793251037,1.56,4.0,236,0.015410398060707849,186.97,0.0,227
1896000,1.3817808938026428,0.0011531229852698743,0.19746282845996632,1.1240288725495338,-0.004256163835525513,1.42,4.0,237,0.012270513182756985,184.83,0.0,227
1904000,1.3717255008220672,-0.00014550786756444722,0.20550889021905774,1.314874749854207,-0.00307733416557312,1.4,4.0,238,0.015153577692690306,185.44,0.0,227
1912000,1.3585155987739563,0.0006821576709626243,0.22008814681130368,1.3412672249227762,-0.0020432376861572264,1.55,3.1000000000000085,239,0.015882839787882404,185.33,0.0,227
1920000,1.381209968328476,0.002834843958262354,0.18269770880944095,1.1031786104105412,-0.004238448143005371,1.2,3.0,240,0.012237480533231064,170.55,0.0,227
1928000,1.3612157678604127,-0.0017792951408773662,0.17774423180588322,1.1550849525630473,-0.0006524151563644409,1.14,3.0,241,0.0122982060565937,169.24,0.0,227
1936000,1.3800716376304627,0.0021557087649125605,0.15726060445398615,0.9074752820003777,-0.005395292639732361,1.15,3.0,242,0.00934713828830013,171.71,0.0,227
1944000,1.3807711017131805,-5.7711107656359674e-05,0.18832741133326486,1.0584306167252362,-0.00664294958114624,1.05,3.0,243,0.011627734327396411,170.37,0.0,227
1952000,1.3806244957447051,-0.0006792248517740518,0.15772688883926014,0.9539136723056436,-0.005839770436286926,1.12,3.0,244,0.00988425181405546,173.22,0.0,227
1960000,1.373212423324585,0.003414295693364693,0.19682367378841992,1.3214975969865919,-0.0006288892030715943,1.2,3.0,245,0.015144935597891162,175.61,0.0,227
1968000,1.3683012080192567,-0.0001482694406877272,0.19573932043748335,1.2703002386167646,-0.0011819815635681153,1.3,3.0,246,0.014115001276795738,180.04,0.0,227
1976000,1.378399213552475,0.00237433812533709,0.22709551014735802,1.3347277043759822,-0.002749341130256653,1.57,4.0,247,0.01591964695506249,191.76,0.0,227
1984000,1.3805031609535217,0.0003009843267500401,0.2079814877965594,1.2889862726256252,-0.0018000727891921997,1.63,4.0,248,0.014418214602574152,194.36,0.0,227
1992000,1.3751853966712952,-1.6741172003094108e-05,0.17298360565219784,1.0962302207015455,-0.0471830815076828,1.37,4.0,249,0.011314664409142097,183.71,0.0,227
2000000,1.3812206542491914,0.0018338107637828217,0.19591547214661964,1.1861389126628636,-0.010280993580818177,1.24,3.1000000000000085,250,0.012658528598294652,176.7,0.0,227
2008000,1.3788089168071747,-0.00040740628144703806,0.1883536408224424,1.2746045027300716,-0.0025024682283401488,1.24,3.1000000000000085,251,0.013793377524834796,176.54,0.0,227
2016000,1.373566336631775,0.0005141048645600677,0.16417247222379147,0.9952007983252407,-0.0032958972454071047,1.23,4.0,252,0.010116519705197788,175.91,0.0,227
2024000,1.3800287806987763,0.0022395426264847627,0.2193592916302501,1.3108390329033137,-0.0010206633806228637,1.42,4.0,253,0.014855200170313766,181.35,0.0,227
2032000,1.382907452583313,0.0016022401489317417,0.1884434150461242,1.1253912628814577,-0.0029805588722229006,1.49,4.0,254,0.012473003715213054,183.42,0.0,227
2040000,1.376438524723053,-0.0007117685093544424,0.19645215498625693,1.1368245100788772,-0.0016533243656158447,1.4,4.0,255,0.012424540437887117,182.81,0.0,227
2048000,1.3767702400684356,0.000812060188036412,0.16467581093633238,1.0420993807911874,-0.002139185070991516,1.14,3.0,256,0.01108917286614087,173.56,0.0,227
2056000,1.3750931525230408,0.00032997335540130735,0.19047299003628218,1.188575772345066,-0.0006720924377441406,1.01,3.0,257,0.013547661241918831,166.44,0.0,227
2064000,1.3677734053134918,0.0012401121645234526,0.1950327980153624,1.1291197688505052,-0.004498460292816162,1.17,2.1000000000000085,258,0.01276604906151988,171.57,0.0,227
2072000,1.3727483868598938,0.002354562129912665,0.1758169150070591,1.0945493364334107,-0.0020036017894744873,1.25,2.0,259,0.01158932664837721,176.37,0.0,227
2080000,1.379678226709366,0.0004186262539587915,0.20242364721535328,1.228772586248815,-0.003423089385032654,1.32,3.0,260,0.013803838711755816,180.9,0.0,227
2088000,1.3840374910831452,0.0036138996051158757,0.22397223736556485,1.325523127876222,-0.0025071364641189573,1.5,4.0,261,0.015496018305093458,187.86,0.0,227
2096000,1.3776503455638887,0.001142614913151192,0.2246528459894083,1.2780602394603193,-0.050386534333229066,1.76,5.0,262,0.01562889228304357,195.03,0.0,227
2104000,1.3803515708446503,0.0010638246554844953,0.18591043494161447,1.194137353003025,-0.0028691285848617552,1.64,4.1000000000000085,263,0.013424372120844054,191.45,0.0,227
2112000,1.3774709343910216,-0.0005293670849641785,0.1646391146413581,0.9461883167363703,-0.023224700689315796,1.11,3.0,264,0.00950267270614745,173.18,0.0,227
2120000,1.380978879928589,0.0018042968757799828,0.17380290972795664,1.1363822623714805,-0.0017785215377807617,1.24,3.0,265,0.01229187191876008,177.07,0.0,226
2128000,1.3825534927845,0.002340209649410099,0.21082637006732674,1.214095944222063,-0.009117218255996705,1.29,3.0,266,0.013524341855372768,179.27,0.0,226
2136000,1.378979822397232,0.0012986084539443254,0.18122090107039981,1.0754641899466515,-0.0022694545984268187,1.2,3.0,267,0.011800191325555716,174.54,0.0,226
2144000,1.3728343677520751,0.0009503635938744992,0.17793466130895152,1.0674947888124735,-0.005998656153678894,1.06,3.0,268,0.011216775788548149,167.12,0.0,226
2152000,1.3689310777187347,0.0012873604893684388,0.2050576005946384,1.2040192053467036,-8.34578275680542e-05,1.08,2.1000000000000085,269,0.01406236913313478,166.39,0.0,227
2160000,1.379969973564148,0.0011667926568770782,0.20253269813665534,1.387775654345751,-0.00031774044036865235,1.21,3.0,270,0.015660465272467262,172.8,0.0,227
2168000,1.3752265691757202,0.0009095503334538079,0.22699847352329544,1.3788475866988301,-0.009996294379234313,1.44,4.0,271,0.016137756445195918,184.39,0.0,227
2176000,1.375489091873169,0.001915447370192851,0.1836368349263088,1.1276083435676991,-0.01666597545146942,1.51,4.0,272,0.01226395551088899,188.66,0.0,227
2184000,1.3746301758289337,-0.0015869848534930497,0.175173704399058,1.0726231008395553,-0.01061428725719452,1.28,3.0,273,0.01130387493707076,179.7,0.0,227
2192000,1.3746228003501892,0.0005159616377204656,0.1561404531443853,0.9398473623488098,-0.0423953503370285,1.02,2.0,274,0.009626589123918165,166.12,0.0,227
2200000,1.3806197500228883,0.002639342924230732,0.19629717264472862,1.1063769677281379,-0.004073619842529297,0.94,2.0,275,0.012432627167581813,164.29,0.0,227
2208000,1.381314891576767,0.002467130839941092,0.2046076881415064,1.309178702160716,-0.0015186488628387452,1.16,3.0,276,0.014784476345921576,175.19,0.0,226
2216000,1.3662097918987275,-0.0002982247137697414,0.16622852328118704,0.9620143524184823,-0.005896616578102112,1.31,4.0,277,0.009978887663228306,179.72,0.0,226
2224000,1.3707870507240296,0.001346834117139224,0.19639402956265087,1.2264999099448324,-0.001839870810508728,1.19,3.1000000000000085,278,0.014256883839934745,174.24,0.0,227
2232000,1.3693479335308074,0.0008635068685907754,0.19660458791860053,1.2162561613321303,-0.0038191694021224975,1.33,3.0,279,0.014289281689807467,180.76,0.0,227
2240000,1.373593076467514,0.0015595209423918278,0.17696697261130764,1.0980752134602516,-0.004171522259712219,1.24,3.0,280,0.012200543076031068,176.01,0.0,227
2248000,1.37989248752594,-0.00040145655628293753,0.16637254089169562,1.0465806129574775,-0.002579491138458252,1.15,3.0,281,0.011128720048072865,172.02,0.0,227
