epoch_idx,policy_loss,PMM:episode_rewards,explained_variance,policy_entropy,value_loss,episode_length,fps,advantage_norm,grad_norm,frames,P09:episode_rewards,P01:episode_rewards
1034,-0.027386073203524576,292.56,0.9181165158748626,0.995292866230011,0.1248858721088618,1859.71,278,3.781823207139969,1.4524896546007229,8272000,387.20000000000005,177.0
1035,-0.013192015958484262,290.87,0.9075816786289215,1.0312949645519256,0.07852086450438947,1851.88,278,3.1158253347873686,1.1620571244518887,8280000,387.20000000000005,167.7
1036,-0.026161706647544632,297.56,0.8795736080408096,1.0139713782072066,0.1029369992762804,1876.1,278,3.523619019985199,1.4280759731486776,8288000,392.0,178.89999999999998
1037,-0.004748112410816248,296.89,0.9100354099273682,1.0599229156970977,0.05963084370829165,1869.29,278,2.6813392770290374,0.9622913080661374,8296000,389.3,178.89999999999998
1038,-0.008846477454644628,298.41,0.8975274151563645,1.061283180117607,0.07676845323760062,1883.73,278,3.023857743740082,0.9966417459408163,8304000,389.3,191.60000000000002
1039,-0.016770357533532662,300.53,0.9079752451181412,1.035651468038559,0.09086203537881374,1897.06,278,3.2078805577754976,1.2064565525215474,8312000,389.3,200.2
1040,-0.04175713929580525,301.0,0.8949305462837219,1.0089885324239731,0.15768350692465902,1909.73,278,4.200225334167481,1.8580523611474242,8320000,392.70000000000005,200.2
1041,-0.012146364097716286,303.21,0.9290089112520218,1.0009437543153763,0.062382672848179936,1912.56,278,2.790234228372574,1.1383926478636157,8328000,399.0,178.89999999999998
1042,-0.015509740199777298,304.28,0.9065802717208862,1.0289210397005082,0.06887945569120348,1911.61,278,2.7781816577911376,1.0900464993748835,8336000,399.0,178.89999999999998
1043,-0.019908867424937852,304.48,0.8729229521751404,0.9622579634189605,0.08232769682072102,1915.78,278,2.844013375043869,1.0655979543306984,8344000,399.0,178.89999999999998
1044,0.0031648094789125027,301.85,0.8485108798742295,0.9506211167573929,0.19866619685664774,1910.85,278,4.886623589992523,2.1007530148855658,8352000,399.0,178.89999999999998
1045,-0.02275069901457755,305.53,0.8222142219543457,1.0112972056865692,0.12255291225854308,1914.35,278,3.9521595782041548,1.383268191012241,8360000,399.0,178.89999999999998
1046,-0.01667526272649411,303.28,0.8924497729539871,1.0127067065238953,0.05224881887435913,1906.16,278,2.4906284534931182,0.7613138879562453,8368000,397.2,177.70000000000002
1047,-0.014074745624347997,304.45,0.8651067703962326,0.9817416846752167,0.07924560771323741,1917.26,278,2.967587500810623,1.1361930594287863,8376000,399.0,177.70000000000002
1048,-0.023665399413148408,300.56,0.881628332734108,0.9797806996107101,0.11833590612746775,1906.12,278,3.736056159734726,1.41019716051324,8384000,399.0,174.3
1049,-0.012116536998364609,296.93,0.8556261372566223,0.9824751102924347,0.09036162476055325,1895.5,278,3.3450803673267364,1.1183281233866649,8392000,397.2,162.70000000000002
1050,-0.0075430264294845985,297.43,0.9312429869174957,0.9748621481657028,0.0704932954814285,1898.58,278,2.8357116913795473,1.016027034339725,8400000,397.2,162.70000000000002
1051,-0.0024226244864985346,295.14,0.9103966277837753,0.9771136301755905,0.08973984078504145,1895.72,278,3.362979829311371,1.2426587121956152,8408000,397.0,162.70000000000002
1052,0.006304338837508112,294.04,0.8791119241714478,0.9390161311626435,0.11034105269238353,1898.5,278,3.6671377241611482,1.3730646395426525,8416000,397.0,162.70000000000002
1053,-0.0299668953102082,297.91,0.8857257509231568,0.9895819348096847,0.11750166688114405,1907.65,278,3.889628835916519,1.50078854523338,8424000,397.0,167.7
1054,-0.015280507415518514,296.76,0.9446621096134186,1.0167248111963272,0.08373336116783321,1902.33,278,3.0717335402965547,1.1500892180438056,8432000,397.2,162.70000000000002
1055,-0.020641541831137148,295.75,0.9158732670545578,1.0448244959115982,0.07702135236933827,1900.54,278,2.982918325662613,1.0601707191038854,8440000,397.0,141.5
1056,0.004411683719590656,294.91,0.9007993793487549,1.023471845984459,0.08601353083271533,1895.4,278,3.0738250041007995,1.102307893804979,8448000,397.0,141.5
1057,-0.024298799725947902,291.63,0.8041881060600281,1.020812113881111,0.21292564410716294,1891.1,278,4.771752516031265,2.0315925783443283,8456000,397.0,136.20000000000002
1058,-0.01497772432747297,296.57,0.8863745093345642,1.0110779744386673,0.15148708425462246,1910.11,278,4.105201798677444,1.7611973086348964,8464000,397.0,138.0
1059,-0.012026897168834694,293.64,0.8671449941396713,1.0231828445196152,0.08025019815657287,1901.94,278,2.862916367650032,1.0139645216594713,8472000,397.0,138.0
1060,-0.015175926252268254,294.96,0.8260777688026428,1.0126192873716355,0.13167679656296968,1910.04,278,3.7815278828144074,1.3899098771602245,8480000,397.0,141.70000000000002
1061,-0.021463590897037647,293.89,0.8608761060237885,1.035788123011589,0.0665916078677401,1897.86,278,2.7411188781261444,0.8976655136816892,8488000,397.0,141.70000000000002
1062,-0.02306408026954159,288.94,0.874762197136879,1.0216225069761276,0.11666231255047023,1888.03,278,3.620888761281967,1.4438404355887633,8496000,393.40000000000003,138.0
1063,-0.028275254882755688,284.79,0.8288527393341064,1.0041146355867385,0.09106763165444136,1881.78,278,3.2099119663238525,1.201854835337612,8504000,390.30000000000007,128.5
1064,-0.013491099053062498,275.27,0.8648343926668167,1.006285592317581,0.09967731221579015,1849.1,278,3.4474284076690673,1.432331916321381,8512000,384.1,100.9
1065,-0.017931982500012964,278.72,0.8842591631412506,1.0168656158447265,0.07842782356310636,1864.55,278,2.9587404692173003,1.3737472351381794,8520000,385.3,101.0
1066,-0.010939261553794495,277.54,0.8866668063402176,0.961483765244484,0.1448828025860712,1857.79,278,3.9343141758441926,1.555538063130981,8528000,383.20000000000005,100.9
1067,-0.018096841122951447,277.32,0.848192452788353,0.905166352391243,0.15898905726149679,1849.29,278,4.508884981870652,1.7788179456777546,8536000,382.30000000000007,100.9
1068,-0.020837971412111075,274.57,0.8749606221914291,0.9800362330675125,0.07895373257808387,1837.35,278,3.0186797869205475,1.2352442789469735,8544000,381.1,100.9
1069,-0.015594333203625865,271.33,0.8917735993862153,0.9602587223052979,0.09619695032015443,1831.85,278,3.348574254512787,1.2973929937270139,8552000,379.20000000000005,98.8
1070,-0.011134759807027876,272.84,0.9084966999292373,0.9558827805519104,0.11542670711874962,1822.47,278,3.7738784635066986,1.545735651571735,8560000,379.20000000000005,98.8
1071,-0.012072683447477174,275.53,0.8916764187812806,0.9897265672683716,0.07480295340530574,1825.74,278,2.937897182703018,1.139530013897179,8568000,379.20000000000005,98.8
1072,-0.0018258769879321334,275.53,0.9247288912534714,0.9533970320224762,0.09383336951956153,1828.18,278,3.1814563918113707,1.3216433703123507,8576000,379.20000000000005,98.8
1073,-0.03867400890216231,277.3,0.8036211562156678,0.9968317186832428,0.15427534037269652,1834.49,278,4.182854416370392,1.6172590616129148,8584000,381.1,100.9
1074,-0.007914791426446754,279.98,0.9099174904823303,1.001574215888977,0.07934914819896222,1826.04,278,3.1297796571254732,1.1958724883265222,8592000,382.20000000000005,100.9
1075,-0.012992291844566352,282.3,0.8904514837265015,1.002671321630478,0.07208428793586791,1843.63,278,3.0233079993724825,1.1463363917801919,8600000,384.40000000000003,100.9
1076,-0.016457890258170665,282.3,0.8773374050855637,0.9446602684259414,0.12663842584937812,1843.24,278,3.850046857595444,1.6258061572241511,8608000,384.40000000000003,100.9
1077,-0.01868536893700366,286.49,0.8843239289522171,0.9322235548496246,0.1434747399110347,1853.92,278,4.112173544168472,1.7536672305098628,8616000,382.20000000000005,123.20000000000002
1078,-0.019935772241296945,287.33,0.9079906630516053,0.986757008433342,0.10454217160120606,1860.76,278,3.6415373873710633,1.3712381460496792,8624000,384.40000000000003,125.80000000000001
1079,-0.012216090951114892,289.96,0.9363132375478744,0.9935812693834305,0.0906517474167049,1850.98,278,3.3605657148361208,1.2478855629213748,8632000,388.20000000000005,125.80000000000001
1080,-0.021848520446801557,292.17,0.8757170128822327,0.9789227187633515,0.1286608543153852,1856.16,278,3.9214348196983337,1.7674752081732827,8640000,385.3,140.4
1081,-0.012852172235725448,292.12,0.8793798476457596,1.0014936065673827,0.10348573139868676,1842.95,278,3.4436378026008607,1.2379282062418688,8648000,385.3,140.4
1082,-0.012918351981206798,293.77,0.902176644206047,1.0197027164697647,0.09755547639913857,1842.14,278,3.4668144679069517,1.1329994505882137,8656000,388.1,140.4
1083,-0.018096355753950775,296.12,0.8868341088294983,0.9909559100866318,0.1097797055542469,1847.36,278,3.562879436016083,1.37074511868413,8664000,389.5,140.4
1084,-0.01416201542597264,292.98,0.8916397660970687,0.9764361184835434,0.09556188767775893,1855.12,278,3.1279900217056276,1.095580871743884,8672000,394.2,114.5
1085,0.004481745086668525,295.68,0.8955673491954803,0.9935526496171951,0.10324873346835375,1852.31,278,3.3807877713441847,1.271464778520795,8680000,394.2,114.89999999999999
1086,-0.02529898544642492,299.51,0.8601568698883056,1.0033328807353974,0.09873760766349733,1859.98,278,3.367376450300217,1.1250920174580303,8688000,394.2,125.0
1087,-0.025709816279122607,306.55,0.8913021022081375,1.0005942332744597,0.14733144375495613,1872.48,278,4.1139167320728305,1.5662771921879566,8696000,397.0,146.6
1088,-0.020447069201036356,303.7,0.9109311586618424,1.0313753360509872,0.08938239973038435,1863.14,278,3.20655269742012,1.0941973283428,8704000,397.0,143.9
1089,-0.025321269612468313,304.33,0.8346707516908646,1.0365674215555192,0.0682932142727077,1868.52,278,2.8101873421669006,0.9277085325701441,8712000,397.3,143.9
1090,-0.029652261835872197,295.06,0.8178240597248078,1.025685471892357,0.07568239005748183,1846.35,278,2.7976749765872957,0.9064195250149616,8720000,397.0,114.89999999999999
1091,-0.006265607779787388,290.25,0.8797652298212051,0.9927758234739303,0.09835824062116444,1843.94,278,3.4082285571098327,1.3640063616548028,8728000,397.0,99.0
1092,-0.0004728871613042429,295.06,0.8835051888227463,0.9594000595808029,0.1412869098968804,1859.68,278,4.075894092321396,1.5902692271313854,8736000,397.0,104.5
1093,-0.030362041319021954,300.15,0.8075941789150238,1.0176865887641906,0.10948624701239168,1878.42,278,3.7393447828292845,1.2953363289834994,8744000,397.5,114.89999999999999
1094,-0.006653075053327484,301.91,0.9018129259347916,1.030755700469017,0.0923444011202082,1884.97,278,3.3110810935497286,1.1954287571240385,8752000,402.0,114.89999999999999
1095,-0.014290767624625006,300.27,0.9090398234128952,1.0142794120311738,0.08710677523165941,1889.92,278,3.1948081922531126,1.1912695536346813,8760000,402.0,114.89999999999999
1096,-0.018367886029882357,297.13,0.8982194411754608,1.0056836980581283,0.12744333060458302,1885.9,278,3.8877462482452394,1.495003905124629,8768000,402.0,99.69999999999999
1097,-0.029938624530623202,288.29,0.8667669475078583,1.0099007791280747,0.12529178008437156,1859.06,278,3.7106794917583468,1.486375076315568,8776000,399.30000000000007,96.7
1098,-0.007428676645213272,288.69,0.9114178675413132,0.9769854068756103,0.12494163393974304,1839.87,278,3.874831600189209,1.6005722418934738,8784000,399.30000000000007,96.7
1099,-0.01917399192578159,288.32,0.9517475080490112,0.9966990995407105,0.11474659889005125,1848.21,278,3.754031536579132,1.4309547124535635,8792000,399.30000000000007,96.7
1100,-0.001167004513554275,286.66,0.9386170148849488,0.9878047531843186,0.07116962933912874,1833.44,278,3.0151556122303007,1.1258694092663308,8800000,399.30000000000007,93.60000000000001
1101,-0.024553790855570697,288.5,0.8979956066608429,0.9934330540895462,0.0993590453453362,1845.64,278,3.382605105638504,1.2743158343990575,8808000,399.30000000000007,93.60000000000001
1102,-0.010247737787576625,288.55,0.8943608111143112,0.9987459498643875,0.15363327907398344,1854.52,278,4.198767195940018,1.6885088537091268,8816000,402.09999999999997,93.60000000000001
1103,-0.019119241803418844,287.32,0.908449724316597,1.0131630784273147,0.09470857337117194,1848.53,278,3.3237564861774445,1.2072218233967618,8824000,399.40000000000003,93.60000000000001
1104,-0.019823749368079006,288.26,0.9020709091424942,0.9895890545845032,0.1171302399225533,1852.61,278,3.737701519727707,1.482409694846108,8832000,399.40000000000003,93.60000000000001
1105,-0.022375501628321217,284.14,0.8864138770103455,1.0042745923995973,0.10384550857357681,1840.2,278,3.3391064584255217,1.2684463867836344,8840000,399.40000000000003,89.8
1106,-0.02643917097186204,281.56,0.8553014135360718,1.0222893810272218,0.12325905148871243,1828.05,278,3.751096000671387,1.352842173952215,8848000,397.2,93.4
1107,-0.0078021770797204225,283.81,0.9307250750064849,0.9859065532684326,0.06336877433583141,1835.39,278,2.765456120967865,1.0231566006750916,8856000,397.2,96.7
1108,-0.012576816380023956,287.29,0.9104108649492264,0.9747007948160171,0.12984283765777946,1837.98,278,3.8744578742980957,1.7464634554035903,8864000,397.2,96.7
1109,-0.017411253307946028,286.21,0.9172814673185349,0.9724170291423797,0.10089501956477762,1839.0,278,3.5900526571273805,1.388138177857981,8872000,399.1,96.7
1110,-0.011937248434405775,287.55,0.9054813987016678,0.9646527057886124,0.097959328815341,1863.18,278,3.4711416220664977,1.6085400064539828,8880000,397.2,96.7
1111,-0.008016203337465413,285.92,0.9163445335626602,0.9717193448543548,0.11253654448315502,1856.32,278,3.6291401040554048,1.4139125982817822,8888000,394.3,96.7
1112,-0.019543772356234966,288.52,0.9090169942378998,0.9880100953578949,0.08379338641185313,1854.17,278,3.1889455127716064,1.2997926309047276,8896000,397.2,96.7
1113,-0.014105061332229525,292.42,0.902024416923523,0.9878249102830887,0.09239579439163208,1863.43,278,2.9821905982494354,1.2882500609535443,8904000,394.3,108.5
1114,-0.01929137208091561,292.88,0.8808491134643555,0.9481268435716629,0.10202562500722706,1859.59,278,3.4833781945705415,1.4469112172193754,8912000,394.3,108.5
1115,-0.01507886623032391,299.53,0.9071037429571152,0.9646690320968628,0.11248833637684584,1875.38,278,3.7277423894405364,1.6669527989384232,8920000,397.2,125.7
1116,-0.017444527626212222,298.85,0.8789745265245438,1.0087718278169633,0.08071847674436868,1876.4,278,3.2269007313251494,1.284489395859827,8928000,399.0,125.7
1117,0.0023403349635191264,300.06,0.9033101892471314,0.9957296466827392,0.07000212857499719,1882.08,278,2.952873250246048,1.1186225574132502,8936000,397.2,125.7
1118,-0.02410332462110091,294.59,0.8944262617826462,1.0393539959192275,0.1284043573308736,1865.69,278,4.002844078540802,1.6275712498795274,8944000,393.1,108.5
1119,-0.011191465712327044,297.88,0.8808422195911407,1.0161108738183975,0.07396647446788847,1857.34,278,3.1105597162246705,1.2719555123125739,8952000,393.1,113.5
1120,-0.02061509665683843,298.58,0.8762795090675354,0.9832601219415664,0.0702277253754437,1864.57,278,2.7369608587026595,0.9752767964678604,8960000,393.1,108.5
1121,-0.014372330538171808,296.35,0.8243051886558532,0.9836965656280517,0.13207369104027747,1868.68,278,3.7887230283021927,1.3587568375712271,8968000,390.30000000000007,108.5
1122,-0.01817579716211185,293.52,0.8693809920549392,1.0270235335826874,0.08964222925715148,1858.41,278,3.3171310472488402,1.2401130303324863,8976000,390.30000000000007,103.10000000000001
1123,-0.0214096944371704,284.79,0.8695009326934815,1.0457899707555771,0.08394249676261097,1833.88,278,3.038666867017746,1.1516334240137491,8984000,390.30000000000007,92.3
1124,-0.015944828351493925,282.02,0.893699181675911,0.9917783963680268,0.1104578481707722,1825.78,278,3.603265302181244,1.345811334471523,8992000,390.30000000000007,85.30000000000001
1125,-0.004648146755062044,280.78,0.9396846848726272,0.9734213852882385,0.08401455576531588,1827.68,278,3.200047982931137,1.282392062994657,9000000,389.1,85.30000000000001
1126,-0.020379890757612883,282.25,0.9204732632637024,0.9854400873184204,0.11581560805439949,1849.13,278,3.443878526687622,1.2981330613911857,9008000,390.30000000000007,85.30000000000001
1127,-0.010519030908908463,281.91,0.8770308661460876,0.9459282374382019,0.1017313187662512,1850.09,278,3.373285561800003,1.2699005794838336,9016000,393.2,85.30000000000001
1128,-0.008981080588928308,284.17,0.8867282217741013,0.9630588907003402,0.11042716411873699,1862.92,278,3.58134242773056,1.4085850591322084,9024000,393.2,92.3
1129,-0.0297643815446645,288.2,0.8234170246124267,0.9854900652170181,0.2366962926276028,1873.77,278,4.914814350605011,1.9363286732873768,9032000,393.2,92.3
1130,-0.00010415667304187082,290.35,0.942726093530655,1.0053479284048081,0.06710551592521369,1876.42,277,2.8327332240343095,0.9155650630255562,9040000,393.2,92.3
1131,-0.013793693475890904,289.78,0.8733129835128784,1.0185968285799027,0.09834208532236516,1877.37,278,3.4028641068935395,1.277096827802842,9048000,393.2,92.3
1132,-0.012551089319640597,279.52,0.8968745422363281,1.016757953763008,0.09759081876836717,1831.01,277,3.245889321565628,1.2057533836654806,9056000,392.1,78.6
1133,-0.012301906867796787,279.17,0.9138146084547043,1.0379081404209136,0.11343742181546985,1830.73,278,3.5474449026584627,1.4908851972404498,9064000,392.1,78.6
1134,-0.02112543697759975,280.77,0.8917016768455506,1.041455186009407,0.1052570931147784,1844.11,278,3.5715876913070677,1.3868739038987539,9072000,392.1,74.10000000000001
1135,0.002935619369382039,280.98,0.9036081385612488,0.9987903040647507,0.13170993828214705,1845.12,277,3.9542332124710082,1.4286703303454658,9080000,390.20000000000005,74.10000000000001
1136,-0.007179963832022622,284.41,0.9332347184419632,0.9350011974573136,0.07067561145871877,1852.97,277,2.9953041958808897,1.0102649697847874,9088000,389.1,74.10000000000001
1137,-0.02076310368051054,285.77,0.8996911329030991,0.989285334944725,0.12029741901904345,1865.9,277,3.6957321691513063,1.3238857089790506,9096000,392.3,74.10000000000001
1138,-0.006297521545784548,284.13,0.9051827269792557,0.9848914897441864,0.07833956336602568,1859.65,277,3.0529846751689913,0.949787700315261,9104000,390.20000000000005,74.10000000000001
1139,-0.029799430126004153,282.63,0.9022396034002305,0.9619632279872894,0.10569183670915663,1862.05,277,3.560912581682205,1.3385256226299773,9112000,392.20000000000005,74.10000000000001
1140,-0.01472854129417101,281.55,0.9132115286588669,0.9720330935716629,0.09304064966738224,1863.17,277,3.306418379545212,1.1717870907435723,9120000,392.20000000000005,74.10000000000001
1141,-0.014099721254315228,282.35,0.9034698796272278,0.9457930624485016,0.09871409746818244,1872.12,277,3.386178809404373,1.2194856680947668,9128000,394.09999999999997,74.10000000000001
1142,-0.017133971204748376,287.91,0.8983948564529419,0.9957391738891601,0.07486840348225086,1901.92,277,2.9103451031446457,1.056655197520846,9136000,395.20000000000005,83.69999999999999
1143,-0.018742260448634626,285.39,0.8474088490009308,0.9460853636264801,0.12218828346580267,1903.1,277,3.461092940568924,1.4843786211135894,9144000,395.20000000000005,92.1
1144,-0.01572779691312462,285.52,0.8747732943296432,0.9788155108690262,0.10331494145095349,1894.19,277,3.530946196317673,1.2991087429266293,9152000,395.20000000000005,109.2
1145,-0.015219508009031414,282.78,0.8761050581932068,0.9637146925926209,0.10134395561181009,1885.55,277,3.3216318130493163,1.1837009193012182,9160000,397.40000000000003,92.1
1146,-0.024679427274968475,283.99,0.8430190736055374,0.9697090971469879,0.09710222112480552,1889.46,277,3.0689582014083863,1.0895514395659893,9168000,397.40000000000003,95.70000000000002
1147,-0.015938164895342197,285.86,0.8432397055625915,0.9655775320529938,0.0884577804710716,1904.87,277,3.1869497179985045,1.2216420154412642,9176000,395.20000000000005,111.9
1148,-0.02978358305990696,284.76,0.8534038931131362,0.9353431236743927,0.19184738172218205,1894.46,277,4.89692347407341,2.2353688956507316,9184000,395.0,111.9
1149,-0.010218599829240702,287.28,0.9062432318925857,1.0220023852586746,0.1162757013272494,1889.84,277,3.8144014394283294,1.3599752357408412,9192000,395.0,112.9
1150,-0.006373428767110454,286.78,0.8572585505247116,0.9977227890491486,0.09623362637124956,1891.61,277,3.34837433218956,1.2635578499496933,9200000,394.09999999999997,112.9
1151,-0.027616754812625002,289.22,0.8652257078886032,0.9869283270835877,0.1557669050246477,1893.25,277,4.110176926851272,1.7093460211842548,9208000,395.20000000000005,112.9
1152,-0.017112600557738916,288.99,0.879164868593216,0.9605421721935272,0.08767993966117502,1883.08,277,3.29005468249321,1.2088954750396774,9216000,395.20000000000005,112.9
1153,-0.009650513660744764,287.15,0.9019864952564239,0.9265380054712296,0.0941768819373101,1883.19,277,3.4368090629577637,1.176912399035884,9224000,395.20000000000005,111.9
1154,-0.005580429091123733,285.38,0.8656237405538559,0.9579990935325623,0.10356982005760074,1878.53,277,3.5771614289283753,1.3663049389674904,9232000,395.20000000000005,111.9
1155,-0.0051571756883640775,288.87,0.8958287769556046,0.9740407145023346,0.09152899443171919,1887.57,277,3.3651776933670043,1.187019210545553,9240000,395.20000000000005,112.9
1156,-0.05827372990897857,175.19,0.5868872517347336,0.9872974917292595,0.11370441550854593,1215.85,277,3.0050466418266297,1.1287324583505984,9248000,374.20000000000005,0.0
1157,-0.008696825005463324,175.19,0.6837497848272324,1.0741903972625733,0.026980306478217243,1215.85,277,1.8310821229219436,0.5638057214969309,9256000,374.20000000000005,0.0
1158,-0.01216837574087549,165.64,0.7861970865726471,0.9907812649011611,0.04450766720343381,1167.3,277,2.177943570613861,0.7641028708320848,9264000,374.20000000000005,0.0
1159,-0.015321440687403083,159.71,0.8110617363452911,0.9837835812568665,0.10149027375504374,1155.99,277,3.2880740475654604,1.2658522353072517,9272000,374.20000000000005,0.0
1160,-0.007474306859076023,158.34,0.7962502241134644,1.0069358468055725,0.11986863892525434,1154.56,277,3.763902965784073,1.3529997317470568,9280000,371.30000000000007,0.0
1161,-0.01845138282631524,161.8,0.8561519384384155,1.0338109230995178,0.06907597914338112,1169.05,277,2.843653127551079,1.0393200136733667,9288000,371.30000000000007,0.0
1162,-0.005791039402538445,161.81,0.8571505153179169,1.0045272356271744,0.09107525115832686,1160.94,277,3.158879972696304,1.121725052224051,9296000,374.20000000000005,0.0
1163,-0.011454684429991176,160.28,0.9199602961540222,0.9844480675458908,0.09553003850392998,1164.24,277,3.3687843561172484,1.4424421811034644,9304000,374.20000000000005,0.0
1164,-0.028732386333867908,155.5,0.8314432668685913,1.0100124979019165,0.13741365700028838,1146.7,277,4.149033581018448,1.6861209803471713,9312000,376.3,0.0
1165,-0.0041171934400335885,148.86,0.8579452669620514,1.0574609261751176,0.05803329077549279,1144.39,277,2.658344874382019,0.8520469216782751,9320000,374.20000000000005,0.0
1166,-0.004864623734174529,144.61,0.916086990237236,1.0349758601188659,0.052525350055657324,1126.61,277,2.5251306283473967,0.7922278168207465,9328000,373.1,0.0
1167,-0.01153454080573283,145.85,0.9070778167247773,0.9883580785989762,0.16499821960926056,1133.95,277,4.485209027528763,1.741170291928156,9336000,374.20000000000005,0.0
1168,-0.02401261739927577,142.4,0.9087445241212845,0.9456734526157379,0.17139355747029186,1108.08,277,4.542613780498504,1.9748990421200472,9344000,369.2,0.0
1169,-0.015271268995129504,145.23,0.8652936679124832,1.0372354292869568,0.07095134139060974,1124.06,277,2.6578547316789627,1.0941672700614353,9352000,373.5,0.0
1170,-0.012001265019061975,147.73,0.8862227201461792,0.9831192320585251,0.07894881783053279,1132.24,277,2.850210847258568,1.0460912208837794,9360000,373.5,0.0
1171,0.0006783728341179085,152.99,0.9121471500396728,0.9680754208564758,0.12535025959834456,1144.76,277,3.9412223064899443,1.6061524017359718,9368000,373.5,0.0
1172,-0.005550592153449543,176.61,0.9281378293037414,1.0256618958711625,0.1083739004097879,1248.43,277,3.783605065345764,1.240247757817622,9376000,385.5,0.0
1173,-0.020245880051515997,191.25,0.9048594897985458,1.0410329884290694,0.06823142257519066,1324.51,277,2.6143730199337005,0.8534763761434166,9384000,390.20000000000005,0.0
1174,-0.014815920976689085,192.07,0.8772082459926606,1.0226045233011245,0.08833108494058252,1334.9,277,2.9834419190883636,1.0128565294227512,9392000,390.20000000000005,0.0
1175,-0.01711666170245735,197.09,0.8724157476425171,0.9899397778511048,0.15207325344905256,1365.21,277,4.237255584001542,1.6011213301425369,9400000,390.20000000000005,0.0
1176,-0.015832483078556833,221.11,0.8726948070526123,1.0184549105167389,0.12499244583770633,1502.59,277,3.8719151520729067,1.5205623472774312,9408000,392.20000000000005,1.0
1177,-0.02706159511813894,238.34,0.8953293412923813,1.0064503747224807,0.06572347376495599,1597.92,277,2.7913711047172547,0.9711657758658966,9416000,394.09999999999997,10.600000000000001
1178,-0.010913316942751407,244.59,0.890609382390976,0.9794252359867096,0.07696729976683855,1632.07,277,2.951369650363922,0.986462602568374,9424000,394.09999999999997,32.1
1179,-0.009717628713697196,255.28,0.9058744502067566,0.9612400996685028,0.1339398287795484,1704.24,277,4.108696737289429,1.7178931234408983,9432000,394.09999999999997,43.9
1180,-0.014883056937633228,279.82,0.904399483203888,0.9925610762834549,0.08029902877286077,1809.69,277,3.0768609619140626,1.1189587071592009,9440000,395.1,88.30000000000001
1181,-0.0409388613892952,285.01,0.8184061700105667,0.9971092730760575,0.11987006849143654,1821.33,277,3.363276344537735,1.3329545811903032,9448000,395.1,94.8
1182,-0.007406461304053664,242.6,0.3755620324611664,1.0628582820296288,0.048663953701034185,1609.93,277,2.430969544649124,1.2458371168456166,9456000,395.1,24.9
1183,-0.0070734734792495145,231.56,0.8901357227563857,1.070051361322403,0.030754517735913395,1565.1,277,1.9125159615278244,0.5375875799639601,9464000,393.3,15.9
1184,-0.0005054039414972067,231.34,0.9072456163167953,1.0255120635032653,0.08285624971613288,1555.61,277,3.027720127105713,1.0209064108671904,9472000,393.3,14.700000000000001
1185,-0.02125320875486068,234.21,0.8915260630846024,1.0164988631010055,0.13853055944666268,1551.15,277,4.086699196100235,1.6729533190458472,9480000,387.6000000000001,14.700000000000001
1186,-0.01476495455019176,234.47,0.8907311803102493,1.0182134366035462,0.0736728295031935,1561.35,277,2.939901732802391,1.0688164495332162,9488000,393.3,14.700000000000001
1187,-0.01052161653758958,232.32,0.8774676752090455,1.0362241864204407,0.08146902346517891,1559.44,277,3.083098225593567,1.144837983312787,9496000,396.0,14.700000000000001
1188,-0.011238458435982465,235.46,0.9181776714324951,1.045094900727272,0.1119034309592098,1572.32,277,3.690218793153763,1.3961695057803432,9504000,396.0,14.700000000000001
1189,-0.015904090183321385,231.6,0.8738579487800598,1.093435856103897,0.10507009503431618,1565.01,277,3.543343182206154,1.2447439343088333,9512000,396.1,14.700000000000001
1190,-0.03642754122251063,212.56,0.7243637204170227,1.063843485713005,0.11314232965931297,1495.92,277,3.6435618484020234,1.4808967910017765,9520000,387.0,11.9
1191,-0.02058965787640773,198.21,0.8323590731620789,1.0290639698505402,0.053044034438207745,1440.96,277,2.4282444870471953,0.842280528915856,9528000,386.09999999999997,11.9
1192,-0.012092947037308477,196.09,0.9299741363525391,0.9962382364273071,0.0642255779914558,1432.81,277,2.544563961029053,0.942313490128055,9536000,386.09999999999997,11.9
1193,-0.031347191044187636,191.77,0.8803721529245376,0.9761121827363968,0.13181955153122543,1424.14,277,3.703027263879776,1.6967399902807951,9544000,384.20000000000005,11.9
1194,-0.022756544617004694,189.92,0.8521138346195221,1.0254631394147873,0.1285596516635269,1415.95,277,4.008393008708953,1.4659989659193955,9552000,376.3,11.9
1195,-0.019324507210403682,191.02,0.8408397299051285,1.0655353546142579,0.06596391387283802,1421.57,277,2.847715735435486,0.9276822569714551,9560000,376.3,11.9
1196,-0.008154749965760856,190.69,0.9042093843221665,1.0167588168382644,0.060372961978428064,1417.69,277,2.6477459299564363,0.9165781269683876,9568000,376.3,11.9
1197,-0.02689883967046626,187.0,0.8798394030332566,1.0292815095186234,0.1171467580087483,1423.25,277,3.7134795212745666,1.357715165044432,9576000,374.1,11.9
1198,-0.0157410634070402,183.34,0.8813635569810867,1.0161294275522232,0.07656463871710002,1412.95,277,3.063509919643402,1.1596619078752308,9584000,363.6000000000001,11.9
1199,-0.008197134228539652,186.01,0.8706692242622376,0.9906954908370972,0.07567271946929395,1424.51,277,3.0344190514087677,1.0461277810272758,9592000,369.5,11.9
1200,-0.01882037921313895,193.31,0.8542503660917282,1.0151877188682557,0.10187752265483141,1463.21,277,3.1793123626708986,1.0987143372330046,9600000,369.5,11.9
