fps,policy_loss,P09:episode_rewards,episode_length,PMM:episode_rewards,advantage_norm,clip_fraction,epoch_idx,P01:episode_rewards,grad_norm,explained_variance,policy_entropy,approx_kl_divergence,frames,value_loss
228,-0.00039046835654517055,277.5000000000002,321.33,126.0,15.968710935115814,0.3328369140625,798,0.0,0.04943702660080453,2.0116567611694337e-08,1.761790481209755,0.00033824932145449794,8171520,0.005845131994337294
228,-0.0003724196074472275,250.0,322.62,130.75,15.968717366456985,0.2916259765625,799,22.500000000000007,0.05148511748382293,-1.6391277313232423e-08,1.7574599102139472,0.00028242610347462005,8181760,0.007474284445515877
228,-0.0004091369431989733,227.5000000000002,319.46,118.75,15.968717497587203,0.29560546875,800,0.0,0.05119222527378124,-1.862645149230957e-08,1.7562731787562371,0.00028342735768447367,8192000,0.006968494628927147
228,-0.00043372459513193464,257.5000000000006,321.37,121.5,15.968716710805893,0.305419921875,801,0.0,0.05043132552468819,-1.1175870895385742e-09,1.7543473698198795,0.0002805035536056266,8202240,0.005601990792132483
228,-0.00039270785746339245,280.00000000000045,319.26,114.75,15.96871746778488,0.2945556640625,802,0.0,0.049482006315747104,1.4901161193847657e-09,1.746782948076725,0.0002808493255862743,8212480,0.00605113825204171
228,-0.00034108923027815764,180.00000000000045,313.42,97.0,15.96871167421341,0.2900634765625,803,0.0,0.04768611549792341,-5.587935447692871e-09,1.7557810463011265,0.00030350897199866723,8222720,0.004786756244668311
228,-0.0003325237110402668,202.50000000000023,314.8,98.5,15.968717509508133,0.2578369140625,804,0.0,0.050738409902603365,-1.7881393432617187e-08,1.7620638206601142,0.0002236078076272463,8232960,0.006225850010741852
228,-0.0004160270840657176,200.0,312.03,94.75,15.968715167045593,0.304833984375,805,0.0,0.04865684206934497,-2.123415470123291e-08,1.7516348004341125,0.0003023683554033596,8243200,0.00550347802043234
228,-0.00039696050498605473,200.0,313.61,94.25,15.968716287612915,0.2943359375,806,0.0,0.05009250416221395,2.9802322387695314e-09,1.7532963789999485,0.0002839904960382,8253440,0.006097396288782875
228,-0.0003088693905738182,250.0,310.12,97.0,15.968716728687287,0.2068115234375,807,0.0,0.048761061068694066,7.450580596923828e-09,1.7488290578126908,0.0001906221923741569,8263680,0.005894122280130887
228,-0.0002497079954991932,175.0,310.33,92.0,15.968711948394775,0.284619140625,808,0.0,0.04997616789445194,0.0,1.7349828422069549,0.00027082232530801776,8273920,0.004815986489586521
228,-0.0005008734809962334,177.50000000000023,312.64,94.0,15.968716752529144,0.350048828125,809,0.0,0.049612211867330516,5.215406417846679e-09,1.7375375643372535,0.0003087281255091057,8284160,0.005294911217833942
228,-0.00029832946202077435,175.0,315.0,83.25,15.968715679645538,0.2573486328125,810,0.0,0.04677722832461962,2.6077032089233397e-09,1.7440234832465649,0.00024401178531263668,8294400,0.005524615636562658
228,-0.0003074316224228824,177.50000000000023,315.52,87.75,15.968716871738433,0.2923583984375,811,0.0,0.04936421426283341,1.7136335372924803e-08,1.7485217042267323,0.0002573923890615504,8304640,0.005504861072313361
228,-0.00047420198025065473,200.0,313.41,94.75,15.968716555833817,0.335986328125,812,0.0,0.04805764536431982,-1.3411045074462891e-08,1.7506537787616252,0.00028944805513049233,8314880,0.005646022154820685
228,-0.000279134834636352,177.50000000000023,308.3,94.5,15.968715453147889,0.34814453125,813,0.0,0.048302816998653256,9.685754776000977e-09,1.7550634987652303,0.00032303819316439333,8325120,0.005114167233760014
228,-0.0004999532950023422,200.0,305.72,95.75,15.96871339082718,0.394970703125,814,25.0,0.04899348490725634,7.450580596923829e-10,1.7580285385251044,0.0003555611282280324,8335360,0.005747061537869058
228,-0.00033849345600174275,177.50000000000023,305.93,84.75,15.96871674656868,0.2708984375,815,0.0,0.04965503792740895,6.7055225372314455e-09,1.7673534996807576,0.00023675884631302324,8345600,0.005815334602630173
228,-0.0003140828819596209,227.5000000000002,313.2,106.5,15.968717569112778,0.2522705078125,816,25.0,0.05279460403518661,-4.097819328308106e-09,1.7600824989378452,0.00020967271729546155,8355840,0.008112635803354352
228,-0.000595177718787454,227.5000000000002,317.99,111.75,15.968717581033706,0.3895751953125,817,25.0,0.049074399910805935,0.0,1.7541331887245177,0.0003210262326064139,8366080,0.006719952577168442
228,-0.0004103859082533745,307.5000000000006,321.58,131.75,15.96871758699417,0.29775390625,818,25.0,0.05071906792536911,-5.960464477539063e-09,1.7656123377382755,0.00023477052179252667,8376320,0.00722236517303827
228,-0.0004459525145648513,275.0,318.57,120.0,15.968715286254882,0.30634765625,819,25.0,0.05001160773255273,-1.6763806343078613e-08,1.763267681747675,0.00022971931552717706,8386560,0.006480892854142439
228,-0.0003056446941627655,310.00000000000085,318.4,129.75,15.968717753887177,0.2075439453125,820,25.0,0.050018377418811696,2.0116567611694337e-08,1.7559802509844302,0.00015556074808600328,8396800,0.007512857127949246
228,-0.00042430447501828894,250.0,315.66,126.5,15.96871770620346,0.2824462890625,821,25.0,0.052471152419926545,3.7252902984619143e-10,1.7529296264052392,0.0002096015703187959,8407040,0.006994923735146585
228,-0.00027228784874751,202.50000000000023,314.05,118.75,15.968717378377914,0.2729736328125,822,25.0,0.05082513875260182,-1.4901161193847657e-09,1.7586857818067074,0.00024250307325104358,8417280,0.005706675752844603
228,-0.00037299068389984313,200.0,312.85,107.75,15.968714225292207,0.31572265625,823,25.0,0.04979747828403656,-8.568167686462402e-09,1.759581633657217,0.0002472548771294214,8427520,0.005937695724884407
228,-0.0004329608411353547,175.0,310.54,84.25,15.968713438510894,0.3162353515625,824,0.0,0.04964655012960216,-1.4156103134155273e-08,1.7594122737646103,0.00029495661804901374,8437760,0.005076008016612832
228,-0.0005062166244897525,175.0,310.02,90.25,15.968717241287232,0.3420166015625,825,0.0,0.04998917602025246,1.564621925354004e-08,1.7535513646900653,0.0002644311564562685,8448000,0.005930976497211304
228,-0.0001646936791075859,180.00000000000045,309.08,93.0,15.968715232610702,0.256884765625,826,0.0,0.04900438137818223,7.82310962677002e-09,1.7507750287652015,0.00023013728414440494,8458240,0.004783266288507093
228,-0.0004087122993951198,305.00000000000045,310.17,109.0,15.968714714050293,0.2994140625,827,0.0,0.051349935904117,-1.5273690223693846e-08,1.7580292798578738,0.00022574811526396844,8468480,0.006394454347673673
228,-0.0004247507264153683,252.50000000000023,309.69,98.25,15.968716752529144,0.337939453125,828,0.0,0.05075368978673841,-1.601874828338623e-08,1.75755877494812,0.000285869716257281,8478720,0.0059828783073953675
228,-0.00042428040578670336,252.50000000000023,310.83,103.75,15.968717575073242,0.2980712890625,829,0.0,0.05137777329995602,1.862645149230957e-09,1.7666226767003537,0.00022720945639491673,8488960,0.007457077761500841
228,-0.0003716487022757065,252.50000000000023,315.91,113.75,15.96871771812439,0.303662109375,830,0.0,0.05275672347086922,-1.3411045074462891e-08,1.7637953191995621,0.00021906033868113184,8499200,0.008260092041655297
228,-0.00041196835627488326,402.5000000000002,321.28,143.0,15.968684953451156,0.300048828125,831,0.0,0.05074857438640189,1.4901161193847657e-09,1.7587218873202801,0.0002420237686841631,8509440,0.0071603472696793345
228,-0.0004079886357430951,402.5000000000002,327.31,151.25,15.968715989589692,0.315234375,832,25.0,0.05114422260939837,9.685754776000977e-09,1.7499048978090286,0.00022564463807839275,8519680,0.007474485887473748
228,-0.00034668764637899583,277.5000000000002,318.33,136.5,15.968715524673462,0.2926025390625,833,25.0,0.051458206711580336,1.1175870895385742e-08,1.7453293181955813,0.00022446839994501034,8529920,0.007510856928718113
228,-0.0002936601587862242,225.0,320.72,136.75,15.968717443943024,0.2814697265625,834,25.0,0.05323734484762214,-1.0430812835693359e-08,1.7500180058181285,0.00021539758405566544,8540160,0.008434956261771731
228,-0.00036282572691561656,277.5000000000002,325.87,156.25,15.968717831373215,0.2562255859375,835,25.0,0.05570847668195137,-5.215406417846679e-09,1.7537201091647148,0.00018332583608646758,8550400,0.010262652130768402
228,-0.0004285098162654322,335.00000000000085,333.64,176.0,15.968717813491821,0.2906005859375,836,25.0,0.05544907681099802,-7.450580596923828e-09,1.7520465143024921,0.00018120240687977685,8560640,0.009975217466489994
228,-0.0003556541920261225,335.00000000000085,341.25,186.25,15.968717950582505,0.256103515625,837,50.0,0.053742217943928326,-9.313225746154785e-09,1.7589239746332168,0.00019256053453453603,8570880,0.010176276863785461
228,-0.0003538862509230967,325.0,339.12,184.25,15.968717986345291,0.215966796875,838,47.50000000000001,0.05270239289060012,3.725290298461914e-09,1.7550991892814636,0.0001733223606194656,8581120,0.009982523940925603
228,-0.0002992677349539008,325.0,335.8,182.5,15.968717753887177,0.225390625,839,47.50000000000001,0.053682431067252276,-5.215406417846679e-09,1.7397169478237628,0.00017073869342709713,8591360,0.010965226916596293
228,-0.00031074057551450096,300.0,338.1,181.25,15.968717801570893,0.2389892578125,840,25.0,0.05176343635926552,-7.82310962677002e-09,1.7349274307489395,0.00016460703275953393,8601600,0.009850570579874329
228,-0.00029007136363361495,302.5000000000002,340.67,184.0,15.968717700242996,0.209521484375,841,25.0,0.05523195858961687,-7.450580596923828e-09,1.7441527016460896,0.00014661910074025285,8611840,0.009749857432143471
228,-0.0002151099055481609,302.5000000000002,335.54,177.75,15.968717783689499,0.20078125,842,25.0,0.054239684515339504,5.215406417846679e-09,1.7484252154827118,0.00012945712999368197,8622080,0.010967690571123966
228,-0.0002423520787488087,377.5000000000002,335.48,194.5,15.968717712163926,0.22314453125,843,47.50000000000001,0.05385946208924497,7.82310962677002e-09,1.7368763111531735,0.0001459262816368323,8632320,0.010701421906924224
228,-0.00038038377133489123,405.00000000000045,332.38,192.5,15.968717765808105,0.2579833984375,844,47.50000000000001,0.05511377401872512,1.6763806343078613e-08,1.7381297461688519,0.00016347177300932714,8642560,0.010147765919828088
228,-0.0002978378917759983,402.5000000000002,343.55,202.25,15.968717861175538,0.2154296875,845,50.0,0.054502965994103536,-6.7055225372314455e-09,1.7413356833159923,0.0001507965996594862,8652800,0.010954023691010662
228,-0.00023453949361282867,377.5000000000002,343.64,194.0,15.96871789097786,0.2650146484375,846,25.0,0.05405749732985936,2.6077032089233397e-09,1.7434660896658898,0.0001688852329877477,8663040,0.010361430383818515
228,-0.000385278983230819,377.5000000000002,349.91,204.5,15.96871787905693,0.232666015625,847,50.0,0.05520226097403502,3.7252902984619143e-10,1.7551241591572762,0.00014339794351201363,8673280,0.011765083609498106
228,-0.00044141363869130144,400.0,343.7,202.75,15.968717658519745,0.2817138671875,848,50.0,0.05489692081466683,-1.2293457984924316e-08,1.760753632336855,0.00017576368615550563,8683520,0.010142799080131226
228,-0.0003059078706428409,377.5000000000002,345.53,201.75,15.968717628717423,0.2268798828125,849,50.0,0.05276802561345227,-5.215406417846679e-09,1.761803912371397,0.00013582412802719545,8693760,0.009527796827751445
228,-0.0002955773328721989,325.0,331.69,164.25,15.96871766448021,0.271728515625,850,50.0,0.048141076331723626,-5.960464477539063e-09,1.765974173694849,0.0001797264322668468,8704000,0.00821304386772681
228,-0.00035355223044462034,380.00000000000045,330.93,176.5,15.968717616796493,0.232177734375,851,50.0,0.05267705792724629,-6.332993507385254e-09,1.7667004212737083,0.0001324960716893031,8714240,0.010666700074943946
228,-0.00035087769720121287,427.5000000000002,332.54,174.75,15.968717569112778,0.294287109375,852,50.0,0.05507668125930919,-4.470348358154297e-09,1.7693515323102473,0.00017906972411054766,8724480,0.009216073472271092
228,-0.0003875426125887316,475.0,341.5,193.0,15.968717700242996,0.278125,853,50.0,0.05226012583951238,6.332993507385254e-09,1.771991916745901,0.0001616311976889051,8734720,0.009174532893848664
228,-0.0003916877889423631,332.5000000000006,341.95,174.25,15.968717712163926,0.255078125,854,50.0,0.05191640432150082,-2.3096799850463868e-08,1.7726668268442154,0.00015000890851410987,8744960,0.00856800067685981
228,-0.0003265188093791949,325.0,336.74,165.75,15.968717628717423,0.276123046875,855,25.0,0.05302243567757396,6.332993507385254e-09,1.7709456264972687,0.00015981022328901418,8755200,0.009424500669229018
228,-0.00031364090173156,255.00000000000043,328.62,151.5,15.968717509508133,0.283447265625,856,25.0,0.05359566669345515,-1.1175870895385742e-09,1.7617278069257736,0.00017781191708117207,8765440,0.007907447207526275
228,-0.0004045714766107267,300.0,327.88,162.0,15.968717682361603,0.247802734375,857,25.0,0.05379517319852569,2.9802322387695314e-09,1.751878061890602,0.00013296459583855835,8775680,0.010754151949367952
228,-0.00025076855527004225,275.0,326.47,157.0,15.968717527389526,0.21103515625,858,50.0,0.054747800453933994,-1.3783574104309083e-08,1.7362959481775762,0.00012886201554627164,8785920,0.010334863910247804
228,-0.0003569051350496011,277.5000000000002,325.96,163.0,15.968717318773269,0.2659912109375,859,47.50000000000001,0.051528991428092065,-4.097819328308106e-09,1.7401030361652374,0.00016436152287155892,8796160,0.009534497686036047
228,-0.00033268867482547646,350.0,329.4,172.0,15.968717461824417,0.2638916015625,860,50.0,0.0544775945528558,8.195638656616212e-09,1.7468351885676383,0.00014932233730462484,8806400,0.00990872042934825
228,-0.00029351992343435996,405.00000000000045,333.85,187.5,15.968717765808105,0.274609375,861,50.0,0.052694268485271145,-7.078051567077636e-09,1.7472665004432202,0.00016448479375439363,8816640,0.011006623520006541
228,-0.00016932283251662738,450.0,339.15,199.5,15.968717831373215,0.2320556640625,862,50.0,0.05502195198214173,2.0116567611694337e-08,1.7560881488025188,0.0001367915923676577,8826880,0.010052553123387042
228,-0.00027304479845042807,450.0,334.1,183.75,15.968707591295242,0.2308837890625,863,25.0,0.051992853121193526,3.7252902984619143e-10,1.7563055835664272,0.00012908872331482968,8837120,0.009101784649247869
228,-0.00032316943506884856,477.5000000000002,345.29,201.0,15.968717807531357,0.24462890625,864,25.0,0.053104177174717104,8.568167686462402e-09,1.7551143020391464,0.00013200233877483925,8847360,0.010742262183339336
227,-0.000353078916305094,327.5000000000002,342.69,181.0,15.968713128566742,0.2720947265625,865,25.0,0.051485944283017206,7.078051567077636e-09,1.7544819720089435,0.0001607149477209191,8857600,0.008195564942491273
227,-0.00033251712084165775,452.50000000000017,344.52,192.75,15.968717670440673,0.2644775390625,866,25.0,0.05657606091652562,-1.6391277313232423e-08,1.759921869635582,0.00013373472497164586,8867840,0.009767346652370178
227,-0.0003289399421191774,300.0,328.73,152.0,15.96871771812439,0.2611328125,867,25.0,0.052160526728965304,-1.5273690223693846e-08,1.7599664904177188,0.00013052734068494943,8878080,0.008716349162205006
227,-0.00041737448555068113,360.0000000000009,336.54,185.5,15.968717765808105,0.2724609375,868,47.50000000000001,0.0560549969862588,1.7881393432617187e-08,1.7584018953144551,0.0001306234768364334,8888320,0.011773269355398953
227,-0.00019155489644617774,477.5000000000002,342.2,195.25,15.968717569112778,0.238525390625,869,50.0,0.05429127493947246,-2.9802322387695314e-09,1.7693272538483142,0.00013346377040619474,8898560,0.010859305812118691
227,-0.0002996673678353545,477.5000000000002,342.19,196.75,15.968717628717423,0.2811279296875,870,50.0,0.05255850353217425,-1.0058283805847169e-08,1.778728999942541,0.00014671960744934155,8908800,0.007770821782651182
227,-0.0003070941556870821,325.0,337.15,174.5,15.96871777176857,0.2588623046875,871,47.50000000000001,0.055759915111016856,-2.2351741790771484e-09,1.7731497555971145,0.00011816953413514852,8919040,0.009202404565439793
227,-0.00037979218359396327,402.5000000000002,330.42,166.0,15.96871766448021,0.2943115234375,872,25.0,0.05393695942041794,7.450580596923829e-10,1.76804114356637,0.0001360815414869876,8929280,0.009252325669876882
227,-0.00020458176204556365,310.00000000000085,325.27,160.25,15.968717509508133,0.1842529296875,873,25.0,0.05306248532219948,7.078051567077636e-09,1.7731205925345421,0.00010241175709069239,8939520,0.00881411969949113
227,-0.0003413274047488812,330.0000000000004,328.15,163.25,15.968717634677887,0.27490234375,874,25.0,0.05306832089814706,3.725290298461914e-09,1.7762950398027897,0.0001475131050259648,8949760,0.009362730378779816
227,-0.0003102270751696778,300.0,325.99,156.25,15.968717181682587,0.291162109375,875,25.0,0.05344479616045048,0.0,1.7731066912412643,0.00014825661036503844,8960000,0.009219182178594566
227,-0.00027395909164624755,300.0,325.19,152.0,15.968717479705811,0.2422119140625,876,25.0,0.05445890046622015,-2.2351741790771484e-09,1.776243407279253,0.00011227619146652046,8970240,0.008602006198634627
227,-0.00019166469865012915,300.0,326.05,162.0,15.968717640638351,0.2113525390625,877,47.50000000000001,0.05262370493909853,7.078051567077636e-09,1.7751441068947316,0.00010255650364747737,8980480,0.009734177023347002
227,-0.0003167885068251053,302.5000000000002,327.49,159.75,15.968717652559281,0.2613525390625,878,25.0,0.05503036319815176,-1.564621925354004e-08,1.7811318069696427,0.00013694331632549961,8990720,0.009320042453873611
227,-0.0003720346398040419,450.0,335.18,187.75,15.968717920780183,0.2839599609375,879,50.0,0.053022691497576435,1.1548399925231934e-08,1.7836175359785558,0.00013876889869308685,9000960,0.009790208058620919
227,-0.0003004521193361143,427.5000000000002,333.93,184.5,15.968717688322068,0.257373046875,880,25.0,0.05522991922031021,-8.195638656616212e-09,1.784178264439106,0.0001068003755037239,9011200,0.010301618074299768
227,-0.0003598274059186224,450.0,336.23,193.0,15.968717646598815,0.27294921875,881,25.0,0.05588207632698507,2.6822090148925782e-08,1.7858630925416947,0.000132156357604174,9021440,0.009797969611463486
227,-0.0002601723506813869,430.0000000000004,340.02,187.75,15.968717616796493,0.249072265625,882,25.0,0.053672582072131866,-3.7252902984619143e-10,1.7825681068003179,0.00010585249646304362,9031680,0.00942512715664634
227,-0.00039206173532875256,477.5000000000002,343.28,196.5,15.968717646598815,0.2880859375,883,50.0,0.05231833478416762,-4.097819328308106e-09,1.7774420827627182,0.00012665870389341193,9041920,0.009962028034169634
227,-0.0003000914293807,410.00000000000085,341.17,194.25,15.968717741966248,0.266943359375,884,50.0,0.05676492218146476,-1.7508864402770997e-08,1.7748358801007271,0.00010866911842750681,9052160,0.011088897917397844
227,-0.00024847301574482117,402.5000000000002,338.56,193.25,15.968717789649963,0.2427490234375,885,47.50000000000001,0.053551141292856784,-2.4959444999694825e-08,1.776029071956873,0.00011568536477781776,9062400,0.01001354603577056
227,-0.0002524333438486792,400.0,330.48,183.25,15.968717813491821,0.225341796875,886,25.0,0.054077300261906235,1.1920928955078126e-08,1.7780558153986932,9.82670468680169e-05,9072640,0.010803372444570414
227,-0.00025971055729314687,350.0,334.25,181.25,15.968717741966248,0.2742431640625,887,25.0,0.05370791445449069,-2.384185791015625e-08,1.7817586198449136,0.0001264215295961435,9082880,0.009833515906939283
227,-0.000250230630626902,350.0,332.55,181.25,15.968717712163926,0.24951171875,888,50.0,0.053785982079758356,-3.725290298461914e-09,1.7799650698900222,0.0001113078806142198,9093120,0.010330464468825084
227,-0.0003500264312606305,302.5000000000002,334.3,171.5,15.968717986345291,0.291748046875,889,25.0,0.05137156169804846,-2.6077032089233397e-09,1.7794071480631828,0.00011887611711252078,9103360,0.008140796736552148
227,-0.0004879235930275172,302.5000000000002,330.58,156.75,15.968717926740647,0.308837890625,890,25.0,0.05220813122946737,1.6391277313232423e-08,1.7808738671243192,0.00013189252874781232,9113600,0.008711754851901787
227,-0.00023911773969302884,327.5000000000002,329.8,157.5,15.968714267015457,0.274609375,891,0.0,0.055248672552313395,7.450580596923828e-09,1.7834973499178886,0.00012542954773309134,9123840,0.008740941920370915
227,-0.0003338147165777627,380.00000000000045,324.51,154.75,15.968717437982558,0.2669677734375,892,25.0,0.0524620767605418,-2.3469328880310058e-08,1.7835228808224202,0.0001045300350499545,9134080,0.007835830278600043
227,-0.0003396316056750948,282.5000000000007,321.11,147.0,15.968717432022094,0.303125,893,25.0,0.05507337801278654,2.9802322387695314e-09,1.7839075773954391,0.00011853609347873828,9144320,0.007756143521146441
227,-0.0002557575979153626,252.50000000000023,321.01,138.25,15.968717592954636,0.2809814453125,894,25.0,0.051246310396546244,1.4901161193847657e-09,1.7851896412670611,0.0001199062060170064,9154560,0.00782807803934702
227,-0.00032153021093108693,327.5000000000002,326.59,150.75,15.968717640638351,0.2739990234375,895,25.0,0.052061236079511485,-1.1175870895385742e-09,1.784311333298683,0.00010535970255958205,9164800,0.00896287689829478
227,-0.00027848439385707023,325.0,322.64,137.5,15.968717288970947,0.3494140625,896,25.0,0.04957189276317463,5.587935447692871e-09,1.783448913693428,0.0001387687836774454,9175040,0.005792888459188817
227,-0.00031557546826661565,325.0,320.63,134.0,15.968716990947723,0.285107421875,897,25.0,0.0518815523234236,8.195638656616212e-09,1.7802670404314995,0.00010976468285832653,9185280,0.008415908079098245
227,-0.0001303534780163318,225.0,316.09,111.5,15.968717020750045,0.208154296875,898,25.0,0.05193956319720805,-2.3096799850463868e-08,1.778255434334278,8.627500718425552e-05,9195520,0.006612564239696894
227,-0.00034147874066547956,227.5000000000002,318.02,125.5,15.968717724084854,0.3077392578125,899,25.0,0.0564341288398272,8.568167686462402e-09,1.7772848360240459,0.00011092674353818666,9205760,0.009306355083936069
227,-0.00014939387074264232,405.00000000000045,325.5,163.75,15.968717795610427,0.2113037109375,900,25.0,0.05313932457582628,6.7055225372314455e-09,1.780469650030136,7.472631414131569e-05,9216000,0.009532696445239708
227,-0.0003203995420335559,477.5000000000002,330.89,187.0,15.96871789097786,0.28359375,901,25.0,0.05488593049134499,-1.30385160446167e-08,1.7836170256137849,9.869594873208598e-05,9226240,0.009274409191857558
227,-0.0003171050773744355,452.50000000000017,335.44,184.75,15.968717724084854,0.3181640625,902,25.0,0.050867201540082584,-3.7252902984619143e-10,1.7834257692098618,0.00011897734217214406,9236480,0.00741105208544468
227,-0.0001634936586924596,300.0,324.98,146.0,15.968717777729035,0.244091796875,903,25.0,0.05497340588541007,-1.6763806343078613e-08,1.78448541238904,8.835930750166199e-05,9246720,0.008356051909504458
227,-0.0002701484761928441,277.5000000000002,324.0,144.25,15.968717712163926,0.279052734375,904,25.0,0.05408664593986939,-1.1548399925231934e-08,1.7855319224298,9.460697575676136e-05,9256960,0.008377602790824312
227,-0.00030800623862887734,427.5000000000002,323.84,159.0,15.9687175989151,0.295703125,905,25.0,0.0550004933789627,-2.123415470123291e-08,1.7844590187072753,0.00010353514507031037,9267200,0.009176125402973412
227,-0.0002806017655530013,402.5000000000002,326.11,158.5,15.968717050552367,0.2971435546875,906,25.0,0.053041936931241505,3.7252902984619143e-10,1.7809003740549088,9.910243642110572e-05,9277440,0.0072843304756588624
227,-0.00029602285612781996,355.00000000000045,322.73,149.25,15.968717348575591,0.279736328125,907,25.0,0.052642610848368535,1.862645149230957e-09,1.7722600355744362,9.502922478397125e-05,9287680,0.008545093615657607
227,-0.00031218951153277885,252.50000000000023,321.81,137.75,15.968717318773269,0.35078125,908,25.0,0.049496919056923834,3.3527612686157227e-09,1.7756757706403732,0.00012872676279869212,9297920,0.0070972347664792325
227,-0.00025862908660201356,227.5000000000002,315.94,123.75,15.9687171459198,0.2872314453125,909,0.0,0.049833487457083,6.332993507385254e-09,1.7794538229703902,0.00011500352219755428,9308160,0.006605567580413663
227,-0.00022372376479324886,225.0,313.76,118.0,15.96871758699417,0.2632080078125,910,25.0,0.052757898955426985,-3.3527612686157227e-09,1.779710368812084,9.916570653487611e-05,9318400,0.008215444765028224
227,-0.00029499747761292384,202.50000000000023,314.73,113.0,15.968717753887177,0.28994140625,911,0.0,0.05318835181618391,-3.3527612686157227e-09,1.7767100147902966,9.330991950093904e-05,9328640,0.007804846127874044
227,-0.00019258017418906094,250.0,318.34,130.0,15.968717777729035,0.2553955078125,912,25.0,0.05170506365945644,7.450580596923829e-10,1.773933793604374,7.549913256976737e-05,9338880,0.007530681359639857
227,-0.00032552902903262295,302.5000000000002,324.68,146.5,15.968717700242996,0.2912353515625,913,25.0,0.053990263678805175,9.685754776000977e-09,1.7784441754221916,9.21506249888182e-05,9349120,0.008837176265660673
227,-0.00023784769437042996,255.00000000000043,319.69,144.0,15.968717736005782,0.27431640625,914,25.0,0.051854186298292394,1.1175870895385742e-08,1.7805575415492059,8.81708188373409e-05,9359360,0.008117010757268872
227,-0.00014768511500733438,277.5000000000002,328.24,162.75,15.968717908859253,0.2101318359375,915,25.0,0.052924288869820944,-6.332993507385254e-09,1.7811445862054824,5.9747928945341754e-05,9369600,0.009739045495007304
227,-0.0002307366936292965,252.50000000000023,326.76,152.75,15.968717539310456,0.2982421875,916,50.0,0.0539314520720978,1.6763806343078613e-08,1.7803011290729045,8.933274914713074e-05,9379840,0.006962584927168791
227,-0.0002066025379463099,400.0,327.88,158.25,15.968717360496521,0.298828125,917,25.0,0.05342574317425439,3.725290298461914e-09,1.7783990807831287,9.747400746284995e-05,9390080,0.0064804859893683895
227,-0.0002370115998928668,252.50000000000023,321.95,130.0,15.968717694282532,0.2315185546875,918,25.0,0.05278770673971792,-9.313225746154785e-09,1.7802496917545796,6.720717318948743e-05,9400320,0.008191578526384547
227,-0.0003397862026758958,250.0,321.35,135.25,15.968717229366302,0.3307373046875,919,25.0,0.050695502822949476,-2.4959444999694825e-08,1.7779906548559665,0.00010002260790997752,9410560,0.007686499585906859
227,-0.00020553872200252955,252.50000000000023,321.41,136.5,15.968717217445374,0.25986328125,920,25.0,0.051437724793688466,-1.6391277313232423e-08,1.7765286043286324,8.14152088079112e-05,9420800,0.008288917534173379
227,-0.00017384366728947497,327.5000000000002,324.59,146.5,15.968717652559281,0.239794921875,921,25.0,0.05339238828644005,7.450580596923829e-10,1.7749729812145234,7.784386470515159e-05,9431040,0.008164012214183457
227,-0.0002472148251399631,280.00000000000045,321.87,148.25,15.968717658519745,0.2638427734375,922,25.0,0.051552694199333615,-3.7252902984619143e-10,1.773820349574089,7.144502521079232e-05,9441280,0.00848994595980912
227,-0.0002940054710052209,252.50000000000023,324.67,152.75,15.96871730685234,0.259130859375,923,25.0,0.052241995593949694,-8.195638656616212e-09,1.7680695801973343,6.972662881494784e-05,9451520,0.007771161421533179
227,-0.00014892064518789994,250.0,319.43,138.0,15.9687175989151,0.2228515625,924,25.0,0.05210870260002319,-1.6763806343078613e-08,1.7607548817992211,6.877537739526928e-05,9461760,0.0075069633458952015
227,-0.00023124711460695835,250.0,317.72,120.75,15.968717318773269,0.3418212890625,925,25.0,0.05069186660358953,-1.899898052215576e-08,1.7648466736078263,0.0001058838948075902,9472000,0.006260439835477883
227,-0.00027526240373845214,225.0,315.44,112.75,15.96871771812439,0.337890625,926,25.0,0.05214502886515734,1.4901161193847656e-08,1.76449778303504,9.592942832981066e-05,9482240,0.008209380899097595
227,-0.00020573994333972223,227.5000000000002,320.06,126.25,15.968717724084854,0.25263671875,927,22.500000000000007,0.05535195179276662,-4.8428773880004884e-09,1.7718349419534207,6.672266241976032e-05,9492480,0.009232308683203882
227,-0.00020355817105155438,252.50000000000023,325.89,141.5,15.968717694282532,0.2759033203125,928,25.0,0.05325927902247437,6.7055225372314455e-09,1.775530668348074,6.821385485338283e-05,9502720,0.00777452938073111
227,-0.0002325295121408999,250.0,323.78,141.5,15.968717473745347,0.2733642578125,929,25.0,0.051109781691077535,1.4156103134155273e-08,1.7794390618801117,6.611302820580534e-05,9512960,0.008132775655212754
227,-0.000121976458831341,250.0,322.02,142.0,15.968717813491821,0.251171875,930,25.0,0.054679341455862306,-5.587935447692871e-09,1.7810828603804112,6.409632079851235e-05,9523200,0.008828391425413428
227,-0.00018526868407207076,280.00000000000045,320.02,148.5,15.968717616796493,0.2595458984375,931,25.0,0.053977775083240476,1.862645149230957e-09,1.7830973781645298,6.041075446248101e-05,9533440,0.008655369214466191
227,-0.00015779357418068684,335.00000000000085,321.05,151.0,15.968717747926712,0.2869140625,932,25.0,0.05051838161333486,-1.6391277313232423e-08,1.7832044199109078,6.861520088286e-05,9543680,0.007296876455438905
227,-0.00014648112482973374,380.00000000000045,323.5,145.25,15.968717592954636,0.231298828125,933,25.0,0.05081087266128692,-4.8428773880004884e-09,1.781832455843687,5.588254253732217e-05,9553920,0.008109785027590988
