frames,episode_length,P01:episode_rewards,explained_variance,PMM:episode_rewards,policy_loss,value_loss,policy_entropy,fps,P09:episode_rewards,advantage_norm,epoch_idx,grad_norm
1392000,432.46,1.0,0.7712035191059112,10.19,-0.007292292131460272,0.0215048136934638,1.1663135361671448,222,19.10000000000001,1.8085915505886079,174,0.5335397000424027
1400000,433.76,1.0,0.7817683130502701,10.28,-0.0060228836856549605,0.020281699765473605,1.1688052088022232,222,19.0,1.7404631716012955,175,0.5166990495872065
1408000,422.83,1.0,0.6404436147212982,9.67,-0.004766667162475642,0.021470012520439924,1.1392252618074417,222,18.0,1.7920972055196762,176,0.5299113619723694
1416000,421.27,1.0,0.8005759930610656,9.69,-0.007581344985519536,0.02045685519464314,1.1606542873382568,222,18.0,1.7588179045915604,177,0.5119668375258218
1424000,468.25,4.0,0.7878916126489639,11.54,-0.006219387179007754,0.01953335515456274,1.155565721988678,222,18.10000000000001,1.7124316549301148,178,0.5179331635452659
1432000,511.87,7.0,0.7516608935594559,13.34,-0.005770968569522666,0.022124545662663878,1.1794506031274796,222,21.0,1.8222704255580902,179,0.5163902659549149
1440000,512.13,6.9,0.782420619726181,13.16,-0.005341964282561094,0.018957529822364448,1.1749235433340073,222,21.0,1.6867823153734207,180,0.4943770529495567
1448000,508.17,6.9,0.7678743040561676,13.33,-0.005913856684055645,0.02085695568006486,1.119634023308754,222,21.0,1.7769783735275269,181,0.536250780073125
1456000,526.21,7.0,0.7107262009382248,13.84,-0.007114771604537964,0.027138692908920348,1.0882297331094741,222,21.0,2.0031543910503387,182,0.6212342834424385
1464000,551.26,8.0,0.7351978933811187,15.02,-0.00903131564380601,0.026438508341088893,1.0517239683866502,222,22.10000000000001,2.0076463919878007,183,0.5990314814144848
1472000,564.61,8.0,0.7497954654693604,15.75,-0.009784268959847395,0.02520083537325263,1.0712421876192093,222,23.10000000000001,1.935130636692047,184,0.6231751026012133
1480000,580.22,8.0,0.7597009742259979,16.09,-0.010203417496522888,0.02661932443268597,1.100281776189804,222,23.10000000000001,2.0194660806655884,185,0.6442829523984871
1488000,578.04,8.0,0.7607500493526459,15.75,-0.009565393642114941,0.025305913165211677,1.1124101972579956,222,23.0,1.9531661200523376,186,0.5876371635341754
1496000,591.92,9.0,0.6926557344198226,16.59,-0.007096395308617502,0.027399832578375936,1.1414652168750763,222,23.10000000000001,2.0354535579681396,187,0.6316980164244146
1504000,600.57,9.0,0.6376354360580444,16.62,-0.008683042142365593,0.031021888577379288,1.1311838790774345,222,23.10000000000001,2.133456126451492,188,0.7127033747649696
1512000,581.55,9.0,0.7181693005561829,15.85,-0.007128366786055267,0.026337249903008342,1.1373778700828552,222,22.10000000000001,1.9777110815048218,189,0.621876888574937
1520000,575.3,9.0,0.6925744211673737,15.71,-0.005198627766221761,0.02998143724631518,1.1302037674188614,222,22.0,2.1240107917785647,190,0.6952037720996285
1528000,557.4,8.0,0.6875185263156891,14.72,-0.004351628615986556,0.02470013451296836,1.152439113855362,222,22.0,1.8836722016334533,191,0.6312165204188925
1536000,551.42,8.0,0.7244642198085784,14.43,-0.003998316274228273,0.023579675685614348,1.11927705347538,222,22.0,1.8715169996023178,192,0.5907959728793315
1544000,547.55,8.0,0.7089619553089141,14.15,-0.010485303123714403,0.023410544847138226,1.096780607700348,222,21.10000000000001,1.8646871453523637,193,0.5974820477855023
1552000,534.18,8.0,0.7479483717679978,13.64,-0.00784883783227997,0.02757648063823581,1.1195592260360718,222,22.0,2.045635894536972,194,0.6211107707689798
1560000,531.51,8.0,0.7697907388210297,13.71,-0.0023209839942865073,0.021913329740054905,1.1861942982673646,222,22.0,1.8173085993528366,195,0.5297041579929688
1568000,536.41,8.0,0.7629871755838394,13.93,-0.002986727089592023,0.021752314739860595,1.1041901403665542,222,21.10000000000001,1.8209757483005524,196,0.5204937013714904
1576000,533.52,8.0,0.7346987599134445,13.8,-0.012664268137159524,0.02571009929291904,1.133005167245865,222,21.200000000000017,1.9506252986192703,197,0.6067194391890507
1584000,561.73,8.0,0.7377767264842987,14.79,-0.005152458030497655,0.02585910279303789,1.1062746334075928,222,23.0,1.9698537838459016,198,0.5794513277699429
1592000,565.95,9.0,0.7860719668865204,15.17,-0.006988463712978046,0.022153085484169423,1.10890652179718,222,23.0,1.8074543356895447,199,0.5505132454622255
1600000,531.83,6.0,0.2725390213727951,14.23,-0.006176337081851671,0.026780134469154292,1.1089043867588044,222,23.0,1.92026693969965,200,0.6238040107552054
1608000,485.64,0.9000000000000004,0.7061006331443787,12.55,0.003644872943623341,0.019708006612490864,1.1670082551240921,222,23.0,1.7024778789281845,201,0.501175373928196
1616000,490.09,0.9000000000000004,0.7201370179653168,12.53,-0.004309598197287414,0.02817120831925422,1.1310625278949737,222,23.0,2.0456840974092483,202,0.6025211761986573
1624000,482.63,0.9000000000000004,0.6394937980175018,12.25,-0.01556283247540705,0.034939197627827524,1.1289671820402145,222,22.10000000000001,2.084947017431259,203,0.7458080124965082
1632000,465.0,0.9000000000000004,0.7713837546110153,11.55,-0.005054149616626091,0.02386875757481903,1.1318990230560302,222,21.10000000000001,1.8914520621299744,204,0.5799288173261843
1640000,470.35,0.9000000000000004,0.7740823948383331,11.7,-0.006548730276408605,0.026301244124770164,1.1323122906684875,222,22.0,1.9899945592880248,205,0.5565094256513481
1648000,482.31,0.9000000000000004,0.7480713939666748,11.75,-0.007281713237753138,0.024211991881020366,1.0416040056943894,222,21.10000000000001,1.8887420696020127,206,0.6272624655945634
1656000,525.87,3.8000000000000007,0.7414242905378342,13.19,-0.006968142564583104,0.027871543988585473,1.0746767681837082,222,21.10000000000001,2.03168924510479,207,0.5874642051695151
1664000,579.08,8.0,0.5311899709701539,15.25,-0.011846428595017642,0.029336252342909576,1.0870594769716262,222,23.0,2.0498471200466155,208,0.6577820822962396
1672000,550.38,6.9,0.7725732970237732,14.29,-0.0062571218698576556,0.022327749207615852,1.114538682103157,222,22.0,1.8395353698730468,209,0.5426639300706001
1680000,560.84,8.0,0.6946224611997605,14.89,-0.006229698163879221,0.029159295852296055,1.083036671280861,223,22.0,2.06339389026165,210,0.6179111816624373
1688000,580.04,9.0,0.7239709931612015,16.06,-0.006966736932808999,0.029807635680772365,1.1154262125492096,223,23.0,2.085345938205719,211,0.635804976954159
1696000,596.08,9.0,0.732244600057602,16.88,-0.009360506209777669,0.027620826233178377,1.1323848354816437,223,26.0,2.022276762723923,212,0.5993843102957417
1704000,592.78,9.0,0.6879671710729599,17.01,-0.004692905908450484,0.029132462805137038,1.0790819281339645,223,26.10000000000001,2.094382920265198,213,0.634407418350101
1712000,604.83,9.9,0.7059570789337158,17.65,-0.0066644482559058815,0.026147901276126505,1.100989944934845,223,27.200000000000017,1.966544326543808,214,0.5943745393940173
1720000,600.64,9.0,0.7359720903635025,17.49,-0.009511249797069467,0.02878908282145858,1.1068947744369506,223,27.0,2.0526254320144655,215,0.6754309893804924
1728000,614.31,11.0,0.7479057800769806,18.25,-0.005086675354104955,0.02605506604537368,1.1128477495908737,223,26.10000000000001,1.9783017122745514,216,0.608383599776198
1736000,641.28,13.0,0.7687616223096847,19.28,-0.00544464050035458,0.023650987618602813,1.1071813493967055,223,27.0,1.8956617271900178,217,0.5943015862237723
1744000,657.95,13.0,0.705170351266861,19.67,-0.009901645663194358,0.02772845868486911,1.104576968550682,223,27.10000000000001,2.0421341836452482,218,0.6524712684700763
1752000,660.82,13.0,0.7242609626054763,19.36,-0.008947753139073028,0.028726682867854833,1.0858583837747573,223,27.0,2.078319727182388,219,0.6786620341473473
1760000,687.28,13.0,0.6362033450603485,20.63,-0.01066194421495311,0.03362376871984452,1.058306719660759,223,29.0,2.2328942787647246,220,0.7828609641369788
1768000,685.84,13.0,0.7310046541690827,20.35,-0.011825138327903915,0.028734750556759538,1.0504938369989396,223,29.0,2.0658744060993195,221,0.6255072162934816
1776000,687.43,13.0,0.7284797924757004,20.27,-0.0030801353036804357,0.026383069767616688,1.106093773841858,223,28.10000000000001,1.9872874581813813,222,0.5870446704001935
1784000,704.41,13.0,0.6888684332370758,20.92,-0.016657032722432633,0.03060361069627106,1.112191726565361,223,30.0,2.1303112637996673,223,0.6530581959549582
1792000,708.02,13.0,0.6859056675434112,20.8,-0.01321543974801898,0.030835245181806387,1.1054381090402603,223,30.0,2.080005933046341,224,0.6792773415856134
1800000,712.7,13.0,0.7273183977603912,20.79,-0.009299019071331713,0.02882407348137349,1.1042453706264497,223,30.10000000000001,2.049599906206131,225,0.6742025678823231
1808000,702.75,13.0,0.730325540304184,20.64,-0.010009644794045015,0.02999838910996914,1.0837486165761947,223,30.10000000000001,2.070492045879364,226,0.6421202710606948
1816000,709.24,12.9,0.6901418113708496,20.8,-0.004092890308529604,0.027373439529910684,1.066022476553917,223,31.0,2.022776471376419,227,0.6192730347828658
1824000,714.15,12.9,0.6579873371124267,21.13,-0.011505775742698461,0.03000950404908508,1.0904132932424546,223,31.10000000000001,2.0702973765134813,228,0.6248262237897635
1832000,715.47,12.0,0.6818816471099853,20.8,-0.01084827510314426,0.03158241816796362,1.0883181351423263,223,31.10000000000001,2.1521820747852325,229,0.6931848480520739
1840000,732.35,13.0,0.7292383897304535,21.93,-0.010460950933920686,0.02995758447330445,1.0755362069606782,223,33.10000000000001,2.1069488382339476,230,0.6146152828504263
1848000,734.01,13.9,0.7033335673809051,22.45,-0.012580824108736123,0.02889313003513962,1.0887889677286149,223,33.10000000000001,2.068098271489143,231,0.6875222563052215
1856000,725.17,13.9,0.7171763509511948,22.18,-0.004762471576686949,0.02732615013141185,1.070737578868866,223,34.0,2.0040591990947725,232,0.6538693225745951
1864000,733.61,14.0,0.7309613329172134,22.83,-0.013309777424437926,0.029696385879069566,1.0608634907007217,223,36.10000000000001,2.0847460782527922,233,0.7158086440382965
1872000,741.16,14.0,0.6959446591138839,23.13,-0.0070655780444212725,0.033736215368844566,1.0261878842115402,223,37.0,2.222945312261581,234,0.7026165877451466
1880000,725.99,12.0,0.5690505808591843,22.63,-0.011831960679846815,0.051696283456403765,1.0350723288953305,223,37.0,2.30812506377697,235,0.9226416792500274
1888000,717.82,13.0,0.7116881722211837,22.43,-0.0050777944037690755,0.02862586340866983,1.0768718135356903,223,37.0,2.0583268296718598,236,0.6387986003684439
1896000,709.7,13.0,0.6972180485725403,22.01,-0.014375027182977647,0.03288274521008134,1.0539743262529373,223,32.400000000000034,2.1786003625392913,237,0.7085396275024398
1904000,692.06,13.0,0.7324425834417343,21.11,-0.0072729433025233445,0.028987633106298746,1.0943734472990037,223,31.0,2.071265062093735,238,0.6150604341276875
1912000,674.65,11.0,0.5820492786169053,20.01,-0.012801927224500105,0.035677989404648544,1.0477468377351762,223,31.0,2.230181350708008,239,0.7637663708124848
1920000,655.08,11.0,0.6622426664829254,19.38,-0.016173441769497005,0.03454658268019557,1.0401456260681152,223,29.10000000000001,2.2254401087760924,240,0.8437379076653176
1928000,652.69,11.0,0.6798119992017746,19.18,-0.00981732277025003,0.03277656074147672,1.0304804050922394,224,27.10000000000001,2.184654310941696,241,0.7332038806806155
1936000,658.22,11.9,0.7017731386423111,19.5,-0.016644032991898712,0.03803474567830563,1.0648789912462235,224,28.10000000000001,2.3421355283260343,242,0.7685047424216036
1944000,668.89,12.9,0.6988864290714264,19.99,-0.009574964250205084,0.03073093862272799,1.0824301445484161,223,29.0,2.1184001809358595,243,0.6645053906789006
1952000,693.62,13.0,0.6920993012189866,21.18,-0.004871032430091873,0.0308438801812008,1.0497544354200363,224,30.0,2.1159306424856186,244,0.6815444293951859
1960000,686.73,10.9,0.4249622058868408,21.14,-0.015975475744162394,0.041990756210288964,1.0924615722894668,223,30.10000000000001,2.2859176898002627,245,0.8514243897329747
1968000,689.61,9.8,0.6292288619279861,20.92,-0.013495666374801658,0.029762116661295294,1.0610353398323058,224,30.0,2.090559056997299,246,0.6975628873099166
1976000,701.5,10.9,0.6843646657466889,21.21,-0.007484027702012099,0.03056948631070554,1.0752868145704269,224,30.0,2.118610235452652,247,0.7007528112713425
1984000,712.0,11.0,0.7246566599607468,22.05,-0.004524368157144636,0.030130895748734475,1.0887507659196853,223,32.10000000000001,2.1071734833717346,248,0.6854912908884059
1992000,729.84,12.0,0.700758546590805,23.07,-0.01159964597900398,0.03501781782601029,1.0813971590995788,224,34.10000000000001,2.243690382838249,249,0.7488790966033702
2000000,726.63,12.0,0.6691035795211792,23.59,-0.012474308056407608,0.03684862531255931,1.0865510731935502,224,37.10000000000001,2.2996516782045364,250,0.8033749316356936
2008000,725.0,12.0,0.6664211297035217,23.84,-0.008830969848713722,0.033548106299713255,1.0811220294237136,224,37.10000000000001,2.2331833052635193,251,0.6886624805234525
2016000,731.09,12.0,0.6742748439311981,24.05,-0.01365029193344526,0.03330752267502248,1.0741245067119598,224,38.300000000000026,2.217946652173996,252,0.7819796162075896
2024000,727.15,12.0,0.6487488985061646,23.59,-0.01109229467168916,0.03980033739469945,0.9947294825315476,224,36.10000000000001,2.4092015266418456,253,0.792833056958772
2032000,724.73,12.9,0.6876019370555878,23.96,-0.004550639712178963,0.030040037604048848,0.9552290689945221,224,37.0,2.1185887670516967,254,0.666878165778977
2040000,747.98,15.0,0.6841472721099854,25.12,-0.014391366985219065,0.031010267566889526,1.0313197892904282,224,41.10000000000001,2.1317205369472503,255,0.7111136082980665
2048000,760.94,15.9,0.6663313347101212,26.56,-0.020380220385268332,0.03986288296058774,1.02829136967659,224,43.10000000000001,2.36436580657959,256,0.8419619206715774
2056000,755.51,15.9,0.5672239226102829,26.14,-0.015318401662516407,0.03566939285490662,1.0332566332817077,224,43.0,2.2545065236091615,257,0.8113470487828546
2064000,729.68,11.9,0.6415528392791748,24.76,-0.015544869403820485,0.03161294563673436,1.015462030172348,224,41.20000000000002,2.113471486568451,258,0.7650447780339461
2072000,722.82,10.9,0.6767315185070037,23.98,-0.0029201175032358153,0.03428698011673987,1.0048157793283463,224,39.20000000000002,2.248678832054138,259,0.7110473679405592
2080000,710.25,10.0,0.6394924080371857,23.23,-0.010916693714389112,0.03244006378576159,1.0521107536554337,224,39.20000000000002,2.148156278729439,260,0.7034390379037829
2088000,705.21,9.9,0.6432900130748749,22.84,-0.014015402065997478,0.033918443941511216,1.0110631716251373,224,36.300000000000026,2.1991032230854035,261,0.7230361819423416
2096000,720.83,9.9,0.6984222382307053,23.86,-0.011456124297110364,0.03356663251761347,0.9747506159543992,224,41.0,2.1860930556058884,262,0.75798948601196
2104000,736.98,9.9,0.6641561460494995,24.96,-0.0070576097254524935,0.033051320677623154,1.0550969791412355,224,41.10000000000001,2.1898789834976196,263,0.6829261150685896
2112000,746.56,10.0,0.6730672639608383,25.55,-0.013652937767096774,0.036672764346003535,1.0633703362941742,224,41.10000000000001,2.259893193244934,264,0.8300960207977676
2120000,736.72,10.9,0.7050876528024673,25.12,-0.008950909061240964,0.03629170735366642,1.0441256111860275,224,41.10000000000001,2.2966579389572144,265,0.8013921020916803
2128000,727.98,10.9,0.6761979722976684,24.57,-0.009373255964601413,0.03431540112011135,1.0551498591899873,224,40.10000000000001,2.211916105747223,266,0.7918150671141726
2136000,761.1,12.9,0.6467624777555465,26.52,-0.010961994419340045,0.03512428783811629,1.0222161149978637,224,42.300000000000026,2.242818629741669,267,0.7848023308119997
2144000,807.51,14.9,0.6566566240787506,28.61,-0.005768996678671101,0.03532854706048966,1.0581043362617493,224,46.400000000000034,2.2584801065921782,268,0.7717617515980968
2152000,816.96,15.9,0.6658906459808349,29.25,-0.013820281722582877,0.035899100531823935,1.0524774616956711,224,50.0,2.2636198091506956,269,0.7917302707809267
2160000,817.12,15.0,0.7140931177139282,29.13,-0.015551344637206057,0.030865816436707973,1.07765351831913,224,46.400000000000034,2.0801342594623566,270,0.6854474553660828
2168000,836.58,17.8,0.676236835718155,31.04,-0.011385412246308988,0.0331169692799449,1.0939330708980561,224,50.0,2.1847123420238495,271,0.7099076002653385
2176000,823.83,17.8,0.6809271585941314,30.53,-0.008706831295567099,0.03127377239521593,1.065318391919136,224,50.0,2.0920144921541213,272,0.7139630389394953
2184000,802.42,16.0,0.6191200518608093,29.07,-0.010867060144373681,0.03769227222073823,1.082230738401413,224,42.300000000000026,2.300417942404747,273,0.6783600436433475
2192000,799.74,15.9,0.7093767863512039,28.61,-0.015351222950048395,0.036443902710452676,1.0795768439769744,224,42.0,2.26871478676796,274,0.7811719153917825
2200000,794.18,15.0,0.6527410978078843,27.86,-0.008636859758989885,0.0381307544419542,1.0501676654815675,224,39.10000000000001,2.307154389619827,275,0.8018906217715864
2208000,823.74,15.0,0.665790759921074,29.7,-0.014038159176707268,0.0341661837277934,1.0513720107078552,224,43.20000000000002,2.18961414039135,276,0.7234823396735741
2216000,546.58,0.0,-0.0898011976480484,17.03,-0.012624806258827448,0.019945514983610337,1.3566100019216538,224,36.0,1.3908985274657608,277,0.2535794450788925
2224000,278.0,0.0,-0.013347638249397277,5.32,0.0012803424673620612,0.016275083995169554,1.3728934729099274,224,20.0,1.3692489025741816,278,0.19601177162435365
2232000,189.62,0.0,-0.01557175099849701,1.58,0.0009581196715589612,0.018271697872805817,1.3681226074695587,224,4.0,1.4838240638375282,279,0.19999071630394102
