frames,P09:episode_rewards,P01:episode_rewards,PMM:episode_rewards,epoch_idx,policy_loss,grad_norm,advantage_norm,approx_kl_divergence,episode_length,policy_entropy,fps,clip_fraction,explained_variance,value_loss
8652800,11977.5,820.0000000000001,7823.0,845,-0.0021986715650200495,5.938244983144937,15.96871907711029,0.0001015749984036798,1044.93,1.5911457315087318,232,0.0904541015625,0.9057783301919698,1.8165806291624904
8663040,11862.5,820.0000000000001,7621.25,846,-0.002287526779764448,5.767211101610652,15.968719202280045,0.0001395432927330017,1019.7,1.6235906414687633,232,0.1058837890625,0.8989528499543666,2.2122662626206875
8673280,11862.5,765.0,7404.0,847,-0.0023445717071808756,5.627683038523535,15.968719154596329,0.000123256791265713,993.19,1.6247973918914795,232,0.1104248046875,0.8844130948185921,2.298215315118432
8683520,11977.5,765.0,7287.0,848,-0.0020544638491628575,8.789299448733088,15.968719112873078,0.000123244156054464,984.2,1.6017001777887345,232,0.1068115234375,0.8657181296497584,2.31022501681
8693760,12255.000000000002,815.0000000000001,7722.75,849,-0.002380963452742435,5.605085533157874,15.968719244003296,0.00014005003327548977,1015.56,1.6136620663106442,232,0.114111328125,0.909879257529974,1.9995679661631585
8704000,12255.000000000002,792.5,7577.25,850,-0.002123894976102747,5.7240900101043515,15.968719255924224,0.0001306352620941749,1002.32,1.6049839854240417,232,0.116162109375,0.9096257049590349,2.1513539338484406
8714240,12255.000000000002,792.5,7652.5,851,-0.002357311970263254,6.172209249579645,15.968719267845154,0.00012523476443232977,1010.38,1.583968783915043,232,0.1192138671875,0.9469242800027132,1.338689394062385
8724480,12255.000000000002,792.5,7670.0,852,-0.002304244675906375,6.28224248483081,15.968719226121902,0.00011662511589832303,1006.36,1.6098268792033195,232,0.1144775390625,0.9182678088545799,1.9556418474763633
8734720,12012.500000000002,720.0,7499.0,853,-0.0021561837442277466,5.812362910470448,15.968719136714935,0.00013743976105810296,993.64,1.6278550513088703,232,0.1068603515625,0.9064925204962492,2.1870995016768573
8744960,11805.0,675.0,7308.75,854,-0.002165994817005412,5.452805714300908,15.968719083070756,0.00013474264785722978,984.77,1.6275663502514361,232,0.1030517578125,0.8623667668551207,2.083903718367219
8755200,11777.5,675.0,7241.75,855,-0.0020490298375079874,6.783141137996604,15.968719136714935,9.90446295680002e-05,990.16,1.6024141237139702,232,0.1046142578125,0.9184910126030446,1.9408809423446656
8765440,11782.5,725.0,7337.75,856,-0.0021268004700687017,6.244312336159112,15.968719297647477,0.00010545042475539733,992.56,1.6205228291451932,232,0.1023681640625,0.8852018747478724,2.4888145864009856
8775680,11775.0,795.0,7554.0,857,-0.002006494643865153,6.455514773686026,15.968719333410263,0.00010926988220411219,1009.6,1.6047326266765594,232,0.112890625,0.8764116946607828,3.022677834518254
8785920,11725.0,795.0,7262.5,858,-0.002067631552745297,6.479979425715823,15.968719255924224,9.836846483519501e-05,995.96,1.61955211982131,232,0.0943115234375,0.8792825888842344,2.435264952108264
8796160,11727.5,800.0,7474.0,859,-0.0019202072993721232,7.702128812780302,15.968719136714935,9.395499188526425e-05,1012.21,1.5963410332798957,232,0.0985107421875,0.911053005605936,2.165748090110719
8806400,11775.0,822.5,7622.5,860,-0.0021976215815811885,6.689031189364623,15.968719124794006,0.00011167092983107346,1020.64,1.607353999465704,232,0.1112060546875,0.9019603800028563,2.322264623455703
8816640,11727.5,822.5,7379.75,861,-0.0021428672216643463,6.037957825649145,15.968719375133514,0.00010397744794001453,991.85,1.6176105283200741,232,0.09345703125,0.9047689814120531,2.0990986403077843
8826880,11727.5,825.0,7340.0,862,-0.002263305725682585,5.432796143841297,15.968719244003296,0.00011539566639115549,984.3,1.6210169337689877,232,0.1167236328125,0.8749585267156362,2.3129043847322466
8837120,11752.500000000002,822.5,7314.75,863,-0.0022157578961923717,5.060693349299953,15.968719321489335,0.00010860806971691407,983.81,1.6164148509502412,232,0.1130615234375,0.8940963879227638,2.135493042320013
8847360,12017.500000000002,825.0,7396.75,864,-0.002333546518275398,5.582490653082837,15.968719279766082,0.00010409618065794737,982.87,1.622188889980316,232,0.1121826171875,0.9045112170279026,1.9449576072394847
8857600,12040.000000000002,825.0,7568.5,865,-0.0017884403896459844,8.515783413543845,15.968719327449799,8.156932870822942e-05,996.82,1.6001385532319545,232,0.0920654296875,0.9124452222138644,2.066239620745182
8867840,12002.5,767.5,7343.75,866,-0.002051834384838003,6.12820264615618,15.968719315528869,0.00010649690327023003,974.61,1.6216019459068776,232,0.1186279296875,0.9082820281386376,2.0197401287034156
8878080,12040.000000000002,745.0,7352.25,867,-0.0018190002960182029,7.050805257222274,15.968719393014908,9.128492020859052e-05,981.18,1.6182485595345497,232,0.103466796875,0.7943021275103093,3.004023350775242
8888320,12002.5,772.5,7417.25,868,-0.0022583810266951334,5.887839720040743,15.968719190359115,9.877280351262437e-05,987.75,1.6046477563679218,232,0.114111328125,0.9148449078202248,1.7406924720853567
8898560,11955.0,797.5,7501.0,869,-0.0018040874016151064,6.419645353214354,15.96871936917305,8.685272751935333e-05,993.8,1.6055932439863683,232,0.096142578125,0.913697750121355,1.906533670425415
8908800,12305.000000000025,772.5,7376.75,870,-0.001965564053898561,6.082944530588118,15.968719136714935,9.662394463331452e-05,989.51,1.614985502511263,232,0.09951171875,0.9093653876334429,2.1068330343812702
8919040,12470.000000000024,745.0,7358.25,871,-0.0020353148829599377,5.609031520907104,15.968719309568405,9.240831400331956e-05,996.18,1.603212983161211,232,0.104736328125,0.921504358202219,1.5787824846804142
8929280,14902.5,772.5,7795.5,872,-0.0019534197173925348,7.165501960065571,15.968719273805618,0.0001064621989739676,1030.65,1.5856363385915757,232,0.1115966796875,0.9179082121700048,1.7191689923405646
8939520,12470.000000000024,797.5,8057.25,873,-0.0020310423169576097,6.086667532152869,15.968719226121902,9.846944080448946e-05,1046.27,1.6041820734739303,232,0.10703125,0.92416135892272,1.8867115058004855
8949760,12087.5,797.5,8066.5,874,-0.0019783044961513953,6.100615248090643,15.968719232082368,8.624470225966976e-05,1047.47,1.6054772391915322,232,0.1019775390625,0.9011049810796976,1.7903050817549229
8960000,12470.000000000024,797.5,8205.25,875,-0.002377190841070842,4.863050744042438,15.968719220161438,8.94486839728423e-05,1067.44,1.6106619998812675,232,0.1098876953125,0.9371901351958514,1.2434700931422413
8970240,12245.000000000004,825.0,8288.0,876,-0.0019242824289904092,6.567286176559837,15.968719327449799,9.807895009133135e-05,1088.17,1.6124055109918118,232,0.12265625,0.8958629872649908,2.3347713669762014
8980480,12875.00000000002,850.0,8508.5,877,-0.0021017476279212135,4.931402844625235,15.968719190359115,8.037516492067128e-05,1108.21,1.616566850990057,232,0.1034423828125,0.9409145798534155,1.3840382385067642
8990720,12875.00000000002,4097.5,8696.25,878,-0.0017660601082752692,8.040804285890838,15.968719202280045,8.341424503569596e-05,1124.72,1.6063326299190521,232,0.1055419921875,0.8848469622433186,2.574164799787104
9000960,14902.5,4235.0,8845.5,879,-0.00193256292877777,5.970081827828655,15.968719124794006,9.410411943432642e-05,1135.17,1.6234157413244248,232,0.1216064453125,0.9335967678576708,1.738182296603918
9011200,12087.5,850.0,8313.0,880,-0.0020165019281193964,5.4377412281609665,15.968719327449799,0.00010634718907862784,1090.63,1.6215898782014846,232,0.1207275390625,0.9179687198251486,1.8186051579192282
9021440,11980.0,3685.000000000001,8310.25,881,-0.0017738359243594458,8.078489692936097,15.968719118833542,8.674829820366206e-05,1090.52,1.6190378926694393,232,0.1071044921875,0.8742487855255604,2.33946811594069
9031680,11907.5,850.0,8133.75,882,-0.0019286864066998533,6.200989611750923,15.968719255924224,0.00011361978617240808,1073.53,1.6061930887401104,232,0.11884765625,0.9134042162448168,1.624185385555029
9041920,12075.0,850.0,7980.5,883,-0.0020535173804091754,6.631908094972213,15.968719154596329,9.609056219858232e-05,1061.03,1.6157689556479453,232,0.1177490234375,0.886965112388134,2.2767589438706635
9052160,12075.0,850.0,7859.25,884,-0.002237947547837393,5.425146982891339,15.968719285726547,7.998629916114489e-05,1051.33,1.6055615931749343,232,0.1095947265625,0.9240653693675995,1.5377570802345872
9062400,12075.0,850.0,7883.25,885,-0.0019088772680333932,6.632362591402542,15.968719321489335,6.9395828479082e-05,1057.37,1.6130447439849376,232,0.091748046875,0.9174928907305002,1.632248487882316
9072640,12075.0,850.0,7609.5,886,-0.0020231139198585877,5.1677496104599125,15.968719071149826,9.650067192363242e-05,1020.2,1.6262620083987713,232,0.1261474609375,0.9241088714450598,1.8030482277274131
9082880,12075.0,850.0,7547.0,887,-0.002003245896412409,5.058965634983599,15.968719184398651,9.086684399389487e-05,1013.49,1.6047668687999248,232,0.1076904296875,0.9087776586413383,1.9350142657756806
9093120,12077.5,745.0,7545.0,888,-0.0020244289940819725,6.491661407747142,15.96871924996376,7.684236331808743e-05,1013.92,1.6218807727098465,232,0.1063720703125,0.8849891409277916,2.2461084192618728
9103360,12077.5,722.5,7407.25,889,-0.0018415909111354268,6.258570361891175,15.968719339370727,8.075387090530281e-05,997.76,1.6038277573883533,232,0.105224609375,0.9024790287017822,1.993557895720005
9113600,12207.5,722.5,7510.5,890,-0.0020385988769703544,5.649768410375955,15.968719226121902,8.841687955920161e-05,1002.28,1.6210652358829976,232,0.113916015625,0.9041036188602447,2.0820758998394013
9123840,12207.5,722.5,7617.75,891,-0.0018778158385430288,5.904250606681015,15.968719416856766,8.401922108075255e-05,1009.96,1.6044026054441929,232,0.115966796875,0.8779656082391739,2.5317788038402798
9134080,12290.0,722.5,7629.0,892,-0.0018005649453698425,6.098096255391832,15.968719273805618,6.780952458083816e-05,1018.25,1.613673748075962,232,0.0883056640625,0.9046774234622716,1.8754275718703866
9144320,12297.500000000002,675.0,7567.5,893,-0.0018952879530843348,5.503171725404314,15.968719154596329,8.885690507706512e-05,1024.13,1.614704243093729,232,0.1074951171875,0.9074299063533544,1.723488255497068
9154560,12550.0,647.5,7659.75,894,-0.0019292265344120097,6.590205950597725,15.968719267845154,7.796327438907621e-05,1030.0,1.6204773493111133,232,0.1044189453125,0.8011782553046942,2.8934819836169483
9164800,14902.5,625.0,7412.0,895,-0.0018327932577449247,5.529546900017799,15.968719172477723,7.058562403431923e-05,999.81,1.6040994502604007,232,0.1048583984375,0.9200866166502237,1.9446401301771403
9175040,14902.5,625.0,7863.25,896,-0.0015840291671338491,8.498606643642045,15.968719023466111,6.726410485228431e-05,1041.84,1.5990362405776977,232,0.095263671875,0.9003444757312536,2.1092906560748816
9185280,14930.0,625.0,7779.0,897,-0.001946139555730042,5.271710781461048,15.96871920824051,8.411567167651434e-05,1037.26,1.6033208191394805,232,0.1203369140625,0.9433559134602547,1.4295281005091964
9195520,14975.0,647.5,8110.25,898,-0.0017261565106309717,7.980040666329683,15.968719309568405,6.881817121728992e-05,1060.78,1.6170659638941287,232,0.099853515625,0.8975130256265402,1.9679136231541634
9205760,14975.0,672.5,8141.75,899,-0.002120385193848051,5.448585670092347,15.96871920824051,9.762655774052196e-05,1066.86,1.6191479802131652,232,0.1375732421875,0.9057357557117939,1.9567591057159006
9216000,14930.0,672.5,7925.25,900,-0.0018441579677528352,6.265347457993483,15.968719345331191,8.222912012940671e-05,1047.35,1.6113047055900096,232,0.10654296875,0.9088367611169815,2.1368535246700047
9226240,14975.0,672.5,8103.25,901,-0.0017065784079022706,7.14087331004431,15.968719202280045,7.447910930327875e-05,1058.11,1.6034163221716882,232,0.1045654296875,0.9376927889883518,1.5728099718689919
9236480,14975.0,672.5,8231.0,902,-0.0016008081816835328,6.4599080237692705,15.968719273805618,7.295952015787485e-05,1057.52,1.6015575252473355,232,0.0994140625,0.8884227883070708,2.440944651700556
9246720,14975.0,807.5000000000001,8366.25,903,-0.0017397708066710037,5.958858235452049,15.96871926188469,6.207249459630843e-05,1065.72,1.5992043703794478,233,0.1081298828125,0.9400911353528499,1.5978331711143254
9256960,14857.5,847.5,8514.25,904,-0.001599391529816785,6.364421734543364,15.968719321489335,6.909386461783941e-05,1068.67,1.6117658227682115,233,0.101123046875,0.9148815006017685,2.158165657147765
9267200,12102.50000000001,3392.500000000001,8628.5,905,-0.0018122631197911687,5.958266160484968,15.968719279766082,6.61486547331613e-05,1071.76,1.6161891132593156,233,0.1200439453125,0.93523463383317,1.5919695254415274
9277440,12020.000000000002,1255.0000000000002,8401.5,906,-0.001784487906661525,6.7497585151504875,15.968719387054444,7.074650179789252e-05,1049.1,1.6077578790485858,232,0.1144775390625,0.8875940181314945,2.60054568387568
9287680,12017.500000000002,1255.0000000000002,8408.0,907,-0.0018562854475021595,5.00703996081817,15.968719220161438,6.042975269720998e-05,1046.87,1.6082307867705823,232,0.101318359375,0.9501098401844501,1.2012761991471053
9297920,11927.5,1255.0000000000002,8117.0,908,-0.001362749200052349,9.187075443912027,15.968719267845154,5.9342748546118484e-05,1028.26,1.611870627105236,232,0.1010498046875,0.8935310982167721,2.5347602650523187
9308160,11955.0,1252.5000000000002,8044.25,909,-0.0018564822337793884,5.3189155291481445,15.968719297647477,7.96149204126008e-05,1016.19,1.619416842609644,232,0.1255126953125,0.8968623250722885,2.110572378244251
9318400,12052.500000000002,4112.5,8397.0,910,-0.001714121964869264,6.054378863047853,15.968719279766082,5.886806505426643e-05,1050.76,1.6036227531731129,233,0.104736328125,0.9004299286752939,1.670812588557601
9328640,12052.500000000002,4125.0,8383.25,911,-0.001819134944162215,6.2108673635052245,15.968719446659088,6.367020045191744e-05,1053.58,1.6072306625545025,233,0.1019287109375,0.9316085796803236,1.7941455259919166
9338880,12052.500000000002,1252.5000000000002,8247.0,912,-0.0017872630629426566,5.169326712238212,15.96871936917305,6.97757704467184e-05,1047.11,1.6174578674137592,233,0.1166748046875,0.9198851361870766,1.8460960494354368
9349120,12085.0,822.5,8177.75,913,-0.00182584296035202,5.207471086320913,15.968719184398651,7.939736780554081e-05,1044.39,1.6275000140070914,233,0.1126953125,0.9068699307739735,1.7218297272920609
9359360,12177.5,847.5,8131.75,914,-0.001895807467008126,5.962599638608075,15.968719214200974,7.164348616788162e-05,1050.28,1.625502710044384,233,0.11650390625,0.8873906422406435,2.2700988152995705
9369600,12177.5,1255.0000000000002,8219.75,915,-0.001766561590920901,5.374421279929564,15.968719291687012,5.4383737815868464e-05,1066.83,1.6179462805390359,233,0.1079345703125,0.9226241059601307,1.796623081341386
9379840,12085.0,847.5,8066.5,916,-0.0017833779744250932,5.37653635036481,15.968719333410263,7.007724675482645e-05,1054.74,1.6244406968355178,233,0.1282958984375,0.9051967412233353,2.0491880221292376
9390080,12075.0,772.5,7845.5,917,-0.0015746543889690657,5.061766131607605,15.968719238042832,6.884130458911439e-05,1039.1,1.6311112247407435,233,0.11064453125,0.9216585952788592,1.692215399350971
9400320,12090.0,775.0,7997.0,918,-0.0017587449907296103,5.0196895577982215,15.968719154596329,6.15629992936002e-05,1045.63,1.6107680015265942,233,0.103955078125,0.9375255521386862,1.3721992540173233
9410560,12472.500000000022,842.5000000000001,8340.25,919,-0.0016104568328955792,6.769614859476559,15.968719160556793,5.839125039363599e-05,1071.41,1.6062914468348026,233,0.1039306640625,0.91063487008214,1.878032698854804
9420800,12765.000000000018,850.0,8494.25,920,-0.001528513249650132,8.507540742515552,15.96871920824051,4.7358082014036265e-05,1084.03,1.6096867747604846,233,0.0912353515625,0.8875897701829671,2.0842968098819257
9431040,12527.5,797.5,8316.25,921,-0.0017088249089283636,5.502562048812951,15.968719190359115,5.702335930507572e-05,1070.7,1.6292179249227048,233,0.11650390625,0.9104895874857902,2.20043121650815
9441280,12765.000000000018,850.0,8356.5,922,-0.001669639701867709,5.848174776112947,15.968719220161438,5.801033983798584e-05,1072.49,1.6025098592042923,233,0.1029296875,0.9215737082064152,1.8435080744326116
9451520,12765.000000000018,850.0,8448.25,923,-0.0013049420751485741,7.98868645812765,15.968719351291657,5.595209643609131e-05,1083.47,1.6219966560602188,233,0.10322265625,0.8975208301097155,2.1849408827722074
9461760,12527.5,850.0,8372.0,924,-0.0015023034189653116,6.666509729588332,15.96871924996376,5.3973679005811775e-05,1077.79,1.6175727747380733,233,0.1053955078125,0.8684872176498175,2.1148728139698507
9472000,12527.5,845.0,8134.0,925,-0.0017332447960143327,4.689633799751746,15.968719339370727,6.617299224789533e-05,1061.24,1.6199747301638125,233,0.1336669921875,0.9144959595054388,1.9336076324805618
9482240,12525.0,850.0,8395.5,926,-0.0014176350239722523,7.399402426241058,15.968719404935836,5.833906967683505e-05,1071.65,1.620080367475748,233,0.118212890625,0.9065133407711983,2.3965347625315188
9492480,12525.0,850.0,8248.5,927,-0.0015365896190814965,5.309899555619786,15.968719214200974,5.930293067120083e-05,1057.32,1.61370310485363,233,0.11015625,0.8910625610500574,2.475449466705322
9502720,12525.0,1300.0000000000002,8368.75,928,-0.001357732788528665,7.865401429435041,15.968719375133514,4.68730341735773e-05,1069.21,1.6035843633115292,233,0.0986572265625,0.9021099597215653,2.077906989119947
9512960,12457.500000000002,850.0,8163.0,929,-0.0017103321362810675,5.341054164847042,15.968719255924224,6.294604353791704e-05,1061.57,1.621787218004465,233,0.1275634765625,0.930509565025568,1.4542207088321448
9523200,12457.500000000002,850.0,7943.5,930,-0.001517009112467349,6.039938516794977,15.968719059228897,4.841954082037054e-05,1054.78,1.6063323892652988,233,0.098486328125,0.9117328207939863,1.9294403875246644
9533440,12735.000000000018,822.5,7963.5,931,-0.0015070244332491712,6.904386334527681,15.968719220161438,5.199480000136168e-05,1058.31,1.613871119171381,233,0.118896484375,0.875005254521966,2.423411437124014
9543680,14855.0,850.0,8395.25,932,-0.0014495197978249053,6.745226709879556,15.968719434738158,4.20278937415731e-05,1091.28,1.6045215465128422,233,0.098681640625,0.9263732749968767,1.7974985722452401
9553920,14902.5,820.0000000000001,7897.75,933,-0.0014044204577658092,6.749639429847827,15.968719333410263,4.845339695006227e-05,1041.14,1.6147602140903472,233,0.1073974609375,0.913848627731204,1.798529113084078
9564160,14950.0,820.0000000000001,8204.25,934,-0.0013301063971084659,7.990403491771788,15.968719297647477,4.338352781851373e-05,1060.81,1.6143653713166715,233,0.0921875,0.884710281714797,2.356500966474414
9574400,14950.0,820.0000000000001,8076.0,935,-0.0015433858963660896,5.220585454614778,15.96871919631958,6.156255227515945e-05,1042.89,1.628186757862568,233,0.14091796875,0.9207230463624001,1.8577316882088781
9584640,14950.0,825.0,8214.0,936,-0.0015498582035434084,5.603365799000577,15.968719255924224,5.304007180361543e-05,1053.83,1.6207461751997472,233,0.1161376953125,0.9250278852880001,1.7412142992019652
9594880,14950.0,825.0,8313.5,937,-0.001340972627804149,6.243221857667753,15.968719154596329,4.173246729084041e-05,1069.23,1.5942731201648712,233,0.1125244140625,0.9332231964915991,1.7514137378893793
9605120,14980.0,825.0,8602.0,938,-0.0013460515403494356,5.859477734827783,15.968719398975372,4.6070536093843326e-05,1092.16,1.5999512255191803,233,0.1100830078125,0.9296834666281939,1.559642716497183
9615360,14957.5,825.0,8500.0,939,-0.0013233037549071013,8.915672837377084,15.968719244003296,4.661379312574983e-05,1082.84,1.613219503313303,233,0.11484375,0.8571508541703224,2.384717748966068
9625600,14957.5,772.5,8452.5,940,-0.0015053368024382507,5.777435705333666,15.968719238042832,5.513474976613043e-05,1067.99,1.5968606032431125,233,0.1294677734375,0.9364419061690569,1.5070338473655283
9635840,15027.5,820.0000000000001,8810.5,941,-0.0014424698059883668,7.538834521887113,15.968719232082368,3.624820073723808e-05,1091.07,1.6088203974068165,233,0.0981201171875,0.915064974501729,1.9420943239703774
9646080,14957.5,820.0000000000001,8799.5,942,-0.0013402303504335578,6.1808574143017,15.968719226121902,4.532036069932041e-05,1096.96,1.605719555914402,233,0.1132568359375,0.92610546015203,1.7999733319506048
9656320,14957.5,825.0,8932.0,943,-0.0014476890330115566,5.708626649674099,15.968719440698624,4.1392616343451834e-05,1116.32,1.6060618169605732,233,0.1148681640625,0.9139740943908692,1.6909981627017259
9666560,14950.0,3502.500000000001,8967.75,944,-0.0012498005260567879,6.357712035306987,15.968719357252121,4.054723525101092e-05,1114.47,1.6159403972327708,233,0.1105712890625,0.9131336405873298,2.0561905708163977
9676800,14905.0,3502.500000000001,8899.75,945,-0.0013384576752287103,6.775854256562164,15.968719309568405,3.990042587552786e-05,1112.51,1.6180354878306389,233,0.109130859375,0.8847083698958158,2.1312141219154
9687040,14950.0,4195.0,9069.0,946,-0.0011590397865802516,7.051868323949402,15.968719083070756,3.8064323529319675e-05,1128.01,1.607329848408699,233,0.1072998046875,0.9219154346734285,1.9830227471888064
9697280,14965.000000000002,4270.0,9180.75,947,-0.001276630053325789,6.622867979418212,15.968719220161438,4.817509145208965e-05,1139.56,1.607064812630415,233,0.1294677734375,0.9118073351681233,2.2876729566603897
9707520,15055.0,4325.0,9187.75,948,-0.0011127116300485794,6.2553453233514045,15.96871919631958,3.444166036442281e-05,1140.34,1.6079451091587544,233,0.09814453125,0.8792645521461964,2.2865532690659167
9717760,15050.0,4347.5,9145.25,949,-0.0012066806626535253,6.395596373173256,15.968719273805618,3.995412229953095e-05,1144.15,1.6062692135572434,233,0.107763671875,0.9028373509645462,2.3201447490602733
9728000,15050.0,4347.5,9112.5,950,-0.0011962727759964765,7.227694822436419,15.968719172477723,3.653646886958343e-05,1134.76,1.6113327629864216,233,0.1026611328125,0.9188656661659479,1.9664099683985115
9738240,15052.5,4400.0,9417.5,951,-0.0012880940092145465,5.448614543297946,15.968719309568405,3.777262748721559e-05,1166.1,1.6141064666211604,233,0.1083984375,0.9216736920177937,1.841690532490611
9748480,15005.0,4395.0,8946.5,952,-0.0012206353021610994,5.534890894519892,15.96871948838234,5.366673229662542e-05,1129.37,1.6131821066141128,233,0.1273681640625,0.9266123574227094,1.7409659570083023
9758720,15050.0,4400.0,9118.25,953,-0.0011132538853416917,5.949918308620614,15.968719297647477,3.289096244841719e-05,1146.36,1.615451479703188,233,0.100439453125,0.9337776254862546,1.7437414551153778
9768960,15052.5,4400.0,9067.5,954,-0.0012840497569413857,5.5780168262367305,15.96871926188469,3.584992830082522e-05,1139.52,1.5993489854037761,233,0.1125732421875,0.9144513536244631,1.8876964965835215
9779200,15075.0,4400.0,9037.25,955,-0.0011580404070627992,5.565949678732598,15.968719351291657,4.237865431720874e-05,1148.13,1.6289169430732726,233,0.1258544921875,0.9222869884222746,2.024605219997466
9789440,15075.0,4400.0,9052.75,956,-0.0012529967261798447,5.395629373121812,15.968719321489335,3.431875553678177e-05,1160.47,1.6086231596767901,233,0.10791015625,0.9147833243012429,2.209237675741315
9799680,15075.0,4322.5,8944.0,957,-0.0011713732147654809,6.689618569111575,15.968719190359115,3.137861759217207e-05,1146.34,1.6246972180902959,233,0.1001953125,0.8934177074581384,2.0633394656702877
9809920,15082.5,4295.0,8920.75,958,-0.0012751668138662354,7.011746788919595,15.968719112873078,3.708576748293383e-05,1149.64,1.6075012631714345,233,0.11337890625,0.9176768280565739,1.8745880711823701
9820160,15075.0,4240.0,8908.25,959,-0.0011827041220385582,7.302749984678312,15.968719232082368,3.641920214437306e-05,1143.99,1.6281470611691475,233,0.1139892578125,0.8524501077830792,2.8610447846353053
9830400,15075.0,4240.0,8810.0,960,-0.0011364525145836524,6.246221008365929,15.968719214200974,2.9994607458661265e-05,1137.68,1.5963758006691933,233,0.10517578125,0.9134718615561723,2.2907115761190653
9840640,15075.0,4262.5,8977.75,961,-0.0011302496925054584,7.322372972899899,15.968719238042832,3.182905138748222e-05,1155.65,1.6105567283928395,233,0.1004638671875,0.8876375664025545,2.1516575764864685
9850880,15007.500000000002,3370.000000000001,8553.25,962,-0.001290697963850107,3.980169896660752,15.968719267845154,4.2989353078100744e-05,1117.12,1.6321361914277077,233,0.1299072265625,0.9590785838663578,1.2470218401402235
9861120,15092.5,4100.0,8845.75,963,-0.0011838410027849022,5.151770179410882,15.968719428777694,3.0512640664160773e-05,1136.27,1.6150151506066321,233,0.10439453125,0.9130685776472092,1.8733492182567715
9871360,14977.5,845.0,8361.5,964,-0.0012877666213171324,4.467039222585385,15.968719220161438,3.2672790152009484e-05,1091.2,1.6274874970316886,233,0.1353759765625,0.9318611823022366,1.5751172333024441
9881600,14930.0,850.0,8427.75,965,-0.0010406783931102837,7.459896712045594,15.968719357252121,2.7384418635537004e-05,1089.45,1.6090166442096234,233,0.1152099609375,0.8842016965150833,2.351293883100152
9891840,14930.0,3370.000000000001,8566.5,966,-0.0010435733409394742,6.849865771742358,15.968719214200974,2.8079358517835292e-05,1090.68,1.6127123825252057,233,0.1027587890625,0.9040618401020766,2.2767558343708516
9902080,14900.0,3942.5,8564.75,967,-0.0009861313614237589,7.546732623775698,15.968719315528869,2.480425850554728e-05,1090.55,1.6000495441257954,233,0.08798828125,0.8803698163479566,2.153247027285397
9912320,14855.0,3942.5,8381.25,968,-0.0010799880659760675,5.641406849417715,15.968719279766082,2.8988054155683513e-05,1058.48,1.6263229906558991,233,0.125439453125,0.8965315911918879,2.311120919510722
9922560,14850.0,4020.0,8297.5,969,-0.0010235734604975733,5.581570795019468,15.968719285726547,3.156290080823594e-05,1053.91,1.613992590457201,233,0.112744140625,0.8945587955415248,2.442458241991699
9932800,14850.0,3997.5,8431.25,970,-0.0010759957685877453,6.622122175470818,15.968719214200974,2.4756172920018058e-05,1053.49,1.62067312002182,233,0.1136962890625,0.9309922114014626,1.9327858233824373
9943040,12155.0,3942.5,8362.5,971,-0.0010150860663998174,7.544664573183068,15.968719339370727,2.5452310269745426e-05,1053.2,1.6121025547385215,233,0.1141845703125,0.8995877981185914,2.048308157548308
9953280,12465.000000000024,850.0,8340.25,972,-0.0010987820018272033,5.682219036363136,15.968719100952148,2.711458894570592e-05,1059.06,1.6264407739043236,233,0.11748046875,0.8666199188679456,2.439983567595482
9963520,12155.0,1300.0000000000002,8277.75,973,-0.0010163881650441908,6.387810318715719,15.968719398975372,2.405848173667926e-05,1054.59,1.6009275235235692,233,0.111962890625,0.9311735477298498,1.665288950316608
9973760,12240.000000000004,3555.000000000001,8395.75,974,-0.0011010408894435385,5.847346727040283,15.96871930360794,2.716693458656755e-05,1062.54,1.6163856334984303,233,0.112890625,0.9157154124230147,2.0510339522734284
9984000,12825.00000000002,1300.0000000000002,8368.25,975,-0.001092341141338693,6.287956927184474,15.968719285726547,2.8837583130692867e-05,1072.48,1.6249354764819146,233,0.1340087890625,0.8659421291202307,2.3191307494416833
9994240,12215.000000000002,850.0,8235.5,976,-0.0009174128055747133,7.060339632029288,15.968719291687012,1.9557738159300864e-05,1069.72,1.606084418296814,233,0.0935546875,0.9246662821620703,1.6288751617074013
10004480,12375.000000000002,850.0,8374.5,977,-0.00099401136249071,5.57874352440046,15.96871920824051,2.881554635511415e-05,1071.65,1.6062252983450889,233,0.1228271484375,0.9110192846506834,1.8044531283900143
10014720,12375.000000000002,850.0,8467.0,978,-0.0009580213512890623,6.471053400794963,15.968719273805618,2.7235619993504255e-05,1082.27,1.615641299635172,233,0.1227783203125,0.9358506750315427,1.4794494973495602
10024960,14860.0,850.0,8595.0,979,-0.0010401851232472836,6.775740268708977,15.9687191426754,2.3860359820036944e-05,1109.09,1.6074552416801453,233,0.120361328125,0.9158044051378965,1.7915026707574726
10035200,15052.5,850.0,9075.5,980,-0.0009469991469813977,7.35633706768335,15.968719202280045,1.971128368762833e-05,1154.61,1.6178429260849954,233,0.0949462890625,0.8919719196856022,2.04874978531152
10045440,15052.5,850.0,9006.75,981,-0.0008748720383664477,7.991836872269912,15.96871919631958,1.9191559256790878e-05,1150.82,1.6085728511214257,233,0.10185546875,0.8889970786869525,2.6332754250615835
10055680,15052.5,1300.0000000000002,9141.25,982,-0.0009134736110354424,7.266474206743489,15.968719148635865,2.046140910204504e-05,1154.85,1.6045112885534762,233,0.1163330078125,0.9015263821929693,2.05164406504482
