frames,policy_loss,grad_norm,PMM:episode_rewards,advantage_norm,policy_entropy,episode_length,P01:episode_rewards,fps,value_loss,P09:episode_rewards,epoch_idx,explained_variance
1392000,-0.007633054946491029,0.6052594879876454,12.84,1.9357858622074127,1.1238727211952209,523.26,7.0,303,0.024658992616459728,19.0,174,0.762687257528305
1400000,-0.003072715284943115,0.5581300980608861,13.02,1.855746778845787,1.1224468010663986,523.69,7.0,303,0.022867107982747256,19.10000000000001,175,0.7435091006755828
1408000,-0.009932693649316206,0.5779785275192979,13.37,1.9282826888561249,1.155637916326523,522.8,7.0,303,0.02508519010618329,20.10000000000001,176,0.7305658769607544
1416000,-0.0041836022425195555,0.5527750740550197,13.34,1.928764319419861,1.1325079417228698,520.01,7.0,303,0.024699384709820152,21.0,177,0.7243914628028869
1424000,-0.006059859768502065,0.7104311969678205,13.45,2.1210836136341094,1.110108073949814,524.82,7.0,303,0.029687248673290013,20.10000000000001,178,0.6911946570873261
1432000,-0.00670543210755568,0.5328485933259155,14.59,1.9612901306152344,1.1466278791427613,543.9,8.9,303,0.02554043835494667,22.10000000000001,179,0.7116221421957016
1440000,-0.004782857700192835,0.48894040794804744,15.25,1.8391430509090423,1.14683633685112,557.45,9.0,303,0.022068248447030783,23.10000000000001,180,0.7618459486961364
1448000,-0.006270008586579934,0.6205612650641609,15.47,2.0366940587759017,1.1209038507938385,556.35,9.0,303,0.02753823794890195,23.10000000000001,181,0.7238499915599823
1456000,-0.008415047106100247,0.5457434853487363,15.42,1.870061229467392,1.1539950299263,558.42,9.0,304,0.02289219663478434,24.10000000000001,182,0.7551500487327576
1464000,-0.004435006526546203,0.5577080461338586,15.44,1.952670019865036,1.1376570129394532,552.99,9.0,304,0.025342268110252916,24.10000000000001,183,0.7033010274171829
1472000,-0.007066480800858699,0.6928228983186426,15.91,2.1445190644264223,1.0840982991456984,555.78,9.0,304,0.030697697196155786,24.0,184,0.638192726969719
1480000,-0.012160339350230061,0.7839497602268317,16.01,2.0240834510326384,1.0672155964374541,556.89,8.9,304,0.027110899602994322,24.10000000000001,185,0.7283664184808731
1488000,-0.0006863120233174413,0.551955158440323,16.34,1.9313074910640717,1.119185751080513,568.43,9.0,304,0.024667630391195416,24.0,186,0.7518454784154892
1496000,-0.00888531936550862,0.595314978064544,16.0,2.0563159024715425,1.1173178142309188,559.65,9.0,304,0.027857806319370865,24.0,187,0.7205506300926209
1504000,-0.0037041604099795223,0.6542384525664828,16.65,2.0915958112478257,1.140846318602562,585.8,9.0,304,0.028961505689658225,25.0,188,0.6851017028093338
1512000,-0.004780366682680324,0.610309609591589,16.53,1.9750857293605804,1.1622190380096435,582.68,9.9,304,0.02553575672209263,24.10000000000001,189,0.7249762934446334
1520000,-0.009220565720606828,0.5515857634936192,16.92,1.9467654037475586,1.1754809749126434,599.79,9.9,304,0.025475214193575083,24.10000000000001,190,0.7448913848400116
1528000,-0.0068512790693785065,0.5366232900062401,16.7,1.9253211629390716,1.1598547148704528,605.33,9.9,304,0.024639963768422604,25.0,191,0.76026003241539
1536000,-0.0010274830445996487,0.5329052176271069,16.41,1.991120319366455,1.1522674882411956,597.16,9.0,304,0.026406590566039084,25.0,192,0.6848890215158463
1544000,-0.009047588378161891,0.6248277054694714,17.1,2.0809226763248443,1.1135772389173508,614.0,9.9,304,0.029025817373767495,26.10000000000001,193,0.7102946454286575
1552000,-0.014572350427915808,0.656313195725803,17.5,2.2379051351547243,1.0709774178266525,622.49,9.0,305,0.032832227926701305,30.10000000000001,194,0.6632293683290481
1560000,-0.009427654359024018,0.6658532209148825,18.94,2.2158483934402464,1.085740551352501,653.98,10.0,305,0.03253935425542295,31.10000000000001,195,0.6758735066652298
1568000,-0.0076072917797137055,0.652160584699478,18.56,2.17605190038681,1.0897239720821381,641.77,10.0,305,0.031169815566390754,30.0,196,0.6968806195259094
1576000,-0.01037264642516675,0.6594910071401853,19.41,2.176021685600281,1.0748507875204085,663.58,10.0,305,0.03177918571047485,31.0,197,0.6669183266162872
1584000,-0.00812101953823003,0.5977495608612371,20.09,2.0443688172101973,1.085054211616516,670.54,11.0,305,0.028080763276666403,31.10000000000001,198,0.7275353491306304
1592000,-0.006657581320032477,0.6755020587081431,20.04,2.1302559381723403,1.0452129048109056,666.32,11.0,305,0.03057487530633807,31.0,199,0.6980931931734085
1600000,-0.013293645801459206,0.6339248739478918,20.44,2.1323598873615266,1.0460208612680435,676.09,11.9,305,0.03083330649882555,30.10000000000001,200,0.6730319750308991
1608000,-0.006334750844835071,0.6775343647007296,20.14,2.1417199528217314,1.0869827622175217,667.29,12.0,305,0.03036564853973687,29.10000000000001,201,0.7287442553043365
1616000,-0.009823195263506931,0.7538409910524362,20.26,2.2213888120651246,1.0852065002918243,671.4,12.0,305,0.033244204483926294,28.10000000000001,202,0.6750210702419281
1624000,-0.009530088142491877,0.6434914353784217,19.99,2.1227225923538207,1.0714663064479828,660.33,12.9,305,0.0299544997792691,28.0,203,0.7135965561866761
1632000,-0.012107749264687299,0.6721202929794766,20.1,2.1395527219772337,1.075808351635933,661.22,12.9,305,0.03026324280537665,28.10000000000001,204,0.6971491795778274
1640000,-0.01310087119054515,0.6616576678394552,19.87,2.1425918233394623,1.1033388137817384,655.4,12.0,305,0.03114085420500487,29.0,205,0.7140457355976104
1648000,-0.010886619241791778,0.6547929136824097,19.69,2.1551485228538514,1.1025812447071075,649.98,11.9,305,0.03114419125020504,28.10000000000001,206,0.7072165888547898
1656000,-0.008236058480979408,0.6507711560610154,19.62,2.114926328659058,1.1309831535816193,648.25,12.0,305,0.029545633280649783,28.10000000000001,207,0.7144939279556275
1664000,-0.007813857397995888,0.5921192800139002,19.61,1.9769546282291413,1.1168232572078705,644.92,11.0,305,0.025820748461410404,30.0,208,0.7426153165102005
1672000,-0.007569202576996758,0.6309272530764106,19.95,2.1463732850551605,1.1148348504304886,650.68,10.9,305,0.03042830677703023,31.0,209,0.6730322009325027
1680000,-0.005345452082110569,0.67284456281858,19.65,2.2699307560920716,1.1049131578207017,641.06,10.0,305,0.0342773730866611,30.10000000000001,210,0.693043275475502
1688000,-0.009154049970820779,0.5897443079436004,19.21,2.044053727388382,1.1246679937839508,632.04,10.0,305,0.02766272519249469,30.10000000000001,211,0.7378262150287628
1696000,-0.009283676244667732,0.6270797237869261,18.78,2.1459866273403168,1.107894406914711,629.97,9.9,305,0.0303036492690444,30.0,212,0.7363496941328048
1704000,-0.008409529157215729,0.671379757720639,18.79,2.2187646210193632,1.1152496510744094,634.31,9.9,305,0.032360899057239295,29.10000000000001,213,0.6766004240512848
1712000,-0.006069595445878804,0.6842426399424292,18.86,2.1750744450092316,1.076683007478714,632.35,10.0,305,0.031475876038894054,29.10000000000001,214,0.6842512637376785
1720000,-0.006485873147030361,0.6765298706676103,19.38,2.062002968788147,1.0811228227615357,644.79,10.0,305,0.028751906184479595,30.300000000000026,215,0.6855287313461303
1728000,-0.007559393452247605,0.670152821239565,20.48,2.2332394617795943,1.1100092542171478,665.89,11.0,306,0.03286529554054141,34.0,216,0.6899350714683533
1736000,-0.016286551906262048,0.6769092934189247,20.47,2.15409553527832,1.1024899059534072,671.75,11.0,306,0.030817400282248854,34.0,217,0.6829081916809082
1744000,-0.014693002277053892,0.8110814538407551,20.7,2.3211526238918303,1.045767159461975,678.7,11.0,306,0.0365316541492939,34.0,218,0.6753396934270859
1752000,-0.004956548560585361,0.7268859846565809,20.89,2.265719060897827,1.043647257089615,685.1,12.0,306,0.0342943573417142,33.10000000000001,219,0.6728596961498261
1760000,-0.013791762450709939,0.7120796567014597,21.88,2.2195379292964934,1.0649796688556672,702.13,12.0,306,0.033670190926641225,34.10000000000001,220,0.6820548433065414
1768000,-0.009084455512929707,0.7582117633097313,22.43,2.325517934560776,1.0634629756212235,718.07,13.0,306,0.03585991327185184,34.10000000000001,221,0.680841959118843
1776000,-0.0061911274137673895,0.644126369899237,22.59,2.209826321601868,1.0895141047239303,722.64,13.0,306,0.03221879174001515,34.0,222,0.6896430867910385
1784000,-0.00966643473104341,0.7220071820974782,22.58,2.3336645472049713,1.0607316434383391,723.49,13.9,306,0.037236655172891917,33.10000000000001,223,0.6574179589748382
1792000,-0.019694209169247186,0.7602218826056013,22.77,2.258223855495453,1.0583134061098098,726.34,14.0,306,0.03432707586791366,33.0,224,0.6677678042650222
1800000,-0.0051402741484344,0.6879567705193138,22.8,2.201267695426941,1.0545552241802216,721.42,14.9,306,0.032534168600104746,33.10000000000001,225,0.6967908668518067
1808000,-0.006567245554178953,0.6985391692213274,23.06,2.2689548242092132,1.0773856955766679,721.77,14.0,307,0.03512200679630041,33.10000000000001,226,0.6706448042392731
1816000,-0.0068203657239791935,0.6781492886495459,23.1,2.1859026062488556,1.078139097094536,721.02,14.9,307,0.03255797162652016,33.10000000000001,227,0.65328069627285
1824000,-0.00649882554600481,0.7256830264664695,23.44,2.2562328851222992,1.060857938528061,728.81,15.0,307,0.03387892346829176,34.0,228,0.6574783140420913
1832000,-0.016188046043971553,0.7639169484885957,22.58,2.2290951764583586,1.0646251767873764,711.82,14.9,307,0.03334606214892119,32.10000000000001,229,0.6931643986701965
1840000,-0.01334285911929328,0.6806595902240596,22.19,2.226149700880051,1.071228840947151,698.42,13.0,307,0.03449798287358135,32.10000000000001,230,0.6484228104352951
1848000,-0.01519132375367917,0.6898152163708617,22.46,2.156787849664688,1.071950780749321,699.19,13.0,307,0.030992053425870837,34.0,231,0.6953831213712692
1856000,-0.02061331351986155,1.1525460561426368,23.21,2.5555413269996645,1.0339278227090836,708.74,13.0,307,0.045195847493596376,35.10000000000001,232,0.5934574806690216
1864000,-0.010175783839222276,0.778342222478593,23.01,2.320764060020447,1.0188946104049683,708.67,12.0,307,0.036341067501343784,35.10000000000001,233,0.6841718518733978
1872000,-0.0125404128030641,0.8070334027888761,23.25,2.2627579176425936,1.0660859936475753,707.9,11.9,307,0.03386418054811657,36.0,234,0.6470712620019913
1880000,-0.007523252327227965,0.6236316312449434,23.83,2.195271291732788,1.0785873448848724,715.76,12.0,307,0.032226613154634834,36.10000000000001,235,0.6537077653408051
1888000,-0.00807838408392854,0.6788981599286518,23.72,2.201888415813446,1.0439257627725602,713.14,13.8,307,0.03195149581879377,35.10000000000001,236,0.6858040362596511
1896000,-0.010078003275848459,0.6685048344963341,24.08,2.3081791841983796,1.0336282366514207,720.06,13.8,307,0.035793220195919274,37.10000000000001,237,0.6479373681545257
1904000,-0.006350017919758102,0.6617157911269754,25.67,2.2145766681432724,1.0370703291893006,744.25,15.0,307,0.033348422702401875,38.0,238,0.673481633067131
1912000,-0.011872682595276273,0.6489607865235899,26.68,2.2495884573459626,1.0669946414232254,760.97,16.0,307,0.034592484291642904,39.0,239,0.6898950499296188
1920000,-0.010579658527858556,0.638883778760722,26.93,2.2095091700553895,1.072824935913086,770.21,16.0,307,0.03270863133482635,39.0,240,0.6386001724004745
1928000,-0.015459189041866921,0.6264808736826953,27.45,2.1299578762054443,1.027903777360916,789.88,15.0,308,0.03133637446910143,39.10000000000001,241,0.7296670073270798
1936000,-0.009961734253447502,0.669748515399158,27.13,2.2020140147209166,1.0723350989818572,789.18,15.9,308,0.032967140856198965,39.10000000000001,242,0.6647014451026917
1944000,-0.014063604869588743,0.7793790987001887,27.26,2.385433700084686,1.018897060751915,787.16,15.0,308,0.03801522597204894,41.20000000000002,243,0.602647215127945
1952000,-0.006121539571904577,0.7383340218621777,27.78,2.2495967042446137,0.9758484768867492,803.01,15.9,308,0.034842894379980865,41.20000000000002,244,0.6297586470842361
1960000,-0.008649671997409314,0.7563050450959247,28.23,2.327041701078415,1.0367820423841476,816.64,15.9,308,0.03612020420841873,43.0,245,0.6577853727340698
1968000,-0.011960702948272228,0.8592919906653907,28.7,2.2149309515953064,1.0583516901731491,824.23,15.0,308,0.03266002562828362,43.20000000000002,246,0.656182165145874
1976000,-0.014353620748734102,0.6718807588221221,27.77,2.1675252616405487,1.0189930319786071,803.16,15.0,308,0.03166306633502245,43.0,247,0.689135223031044
1984000,-0.007792269255151041,0.7263609183711958,27.93,2.2359661376476287,1.0393721228837967,802.66,15.0,308,0.033290349319577216,43.20000000000002,248,0.6968797886371613
1992000,-0.014937832339346641,0.8522797605968587,28.17,2.3961385679244995,1.041300356388092,805.1,15.0,308,0.03877450831234455,43.300000000000026,249,0.6650778198242188
2000000,-0.014420412462204695,0.7679609246565324,28.91,2.2920297384262085,1.0386826413869858,812.56,15.0,308,0.035251774825155735,43.300000000000026,250,0.641859444975853
2008000,-0.0067251240968471395,0.7236302387001424,28.9,2.2014375281333924,1.0234466195106506,814.75,15.0,308,0.03273918183520436,43.0,251,0.6607178872823716
2016000,-0.0025331317668315025,0.6876381940108659,28.59,2.2524561035633086,1.0331758779287339,809.34,15.9,308,0.033941619410179556,43.0,252,0.6759382826089859
2024000,-0.010360463633260224,0.63905473212992,28.79,2.0777832293510436,1.0199670338630675,824.65,16.0,308,0.02892218130175024,43.0,253,0.6900830394029618
2032000,-0.00989751663611969,0.7685270223136683,28.51,2.2788722205162046,1.0268123364448547,813.52,16.0,308,0.035503832078538834,43.0,254,0.6265741324424744
2040000,-0.010524179668282159,0.7550843220185416,29.46,2.344216408729553,1.0232587325572968,823.66,16.0,308,0.03679163878783584,43.20000000000002,255,0.6406900054216385
2048000,-0.011464749824954197,0.751993506624882,29.26,2.3187127721309664,1.0651610106229783,819.64,16.0,308,0.03745239697396755,45.10000000000001,256,0.6639805483818054
2056000,-0.00617447079042904,0.6480331396439309,29.38,2.1322013783454894,1.0723329985141754,828.63,15.9,308,0.030337901073507964,43.10000000000001,257,0.6930736285448075
2064000,-0.007439492844569031,0.5921122295362229,28.65,2.1096856915950775,1.0834009152650834,820.71,16.0,308,0.0302145186252892,43.0,258,0.6965863811969757
2072000,-0.008644429187261266,0.7554842138360445,29.31,2.287977806329727,1.0521239703893661,837.21,16.9,308,0.035661448044702414,44.0,259,0.6806506317853928
2080000,-0.004252240369096398,0.6913868804444867,29.53,2.167997373342514,1.056103390455246,836.19,16.9,308,0.0321171941421926,44.0,260,0.6397338742017746
2088000,-0.01505632554355543,0.6736588966779873,30.61,2.2850119745731354,1.0358182466030121,853.44,18.0,308,0.03605086806230247,44.10000000000001,261,0.6370611763000489
2096000,-0.015771519048721528,0.7300079948308804,30.77,2.453505367040634,1.0471156966686248,845.81,18.0,308,0.04076081898994744,44.10000000000001,262,0.6344786185026169
2104000,-0.006785446396970656,0.6760662353325744,31.36,2.156088844537735,1.039171380996704,861.25,19.0,308,0.031130544962361454,45.0,263,0.6852615344524383
2112000,-0.01103015640634112,0.7113803767097282,31.47,2.2331435644626616,1.0609610098600388,854.75,19.0,308,0.03403448006138206,45.0,264,0.6408861303329467
2120000,-0.014199777350004297,0.7484813880322126,32.09,2.24935218334198,1.0499155586957931,874.28,19.0,308,0.03501316704787314,46.20000000000002,265,0.6271242219209671
2128000,-0.011127436299866532,0.6419679088951145,31.91,2.155412130355835,1.027638591527939,876.39,19.0,309,0.031361248306930066,46.20000000000002,266,0.6224847668409348
2136000,-0.011205127580324188,0.7009579483408728,32.45,2.2769944953918455,1.0517093867063523,891.56,19.9,309,0.03582035375759005,46.20000000000002,267,0.6367786872386932
2144000,-0.012374731792951933,0.696133066710312,34.01,2.2091162538528444,1.0481018954515458,919.35,21.0,309,0.03308499319944531,48.0,268,0.6350645226240158
2152000,-0.005814826021014597,0.6646190320285008,34.89,2.24309094786644,1.0521597689390183,932.23,22.900000000000002,309,0.034927405901253226,49.0,269,0.6516301530599594
2160000,-0.013738279985263944,0.718988846807845,35.27,2.304776314496994,1.0609293001890183,938.56,23.0,309,0.03612743109464645,49.0,270,0.6388442993164063
2168000,-0.014940968882292509,0.6848012595749577,35.96,2.2794357669353484,1.054668298959732,950.43,23.0,309,0.03609262558631599,50.0,271,0.579719420671463
2176000,-0.014890940262121148,0.7696220905348555,36.12,2.3804799234867096,1.001965634226799,964.46,23.0,309,0.03939083186909556,50.0,272,0.6676385217905044
2184000,-0.013839482556795702,0.8937734694450377,36.03,2.3931348288059233,1.0701139402389526,961.05,21.9,309,0.04002807116135955,50.20000000000002,273,0.5245607823133469
2192000,-0.012599032925936626,0.769994986294052,36.1,2.363681883811951,1.0546916204690933,961.96,21.0,309,0.03885146514512598,50.20000000000002,274,0.6503448712825776
2200000,-0.016280752607854082,0.7453468839113121,35.72,2.4306088399887087,1.04147800385952,951.48,21.0,309,0.040797240687534216,50.0,275,0.6715787076950073
2208000,-0.019218445214792153,0.7583028099622889,35.86,2.3645333683490755,1.0067181277275086,949.8,21.0,309,0.03886596189811826,52.0,276,0.602951620221138
2216000,-0.012567486983025447,0.7161188999278124,35.79,2.2427185481786727,1.0066305780410767,947.97,21.0,309,0.03534063239116222,52.0,277,0.6571628999710083
2224000,-0.017039550406043418,0.7609040662786622,35.94,2.269166374206543,1.0345199608802795,951.99,21.0,309,0.035547386817634107,52.0,278,0.6395904976129532
2232000,-0.011658219931268832,0.8190926677769435,36.13,2.326432011127472,1.0218164402246475,952.89,21.0,309,0.03790765233337879,52.0,279,0.6436030131578445
2240000,-0.009015484186820686,0.6691153574330135,36.19,2.135928965806961,1.0137024360895157,949.91,21.0,310,0.03206678754184395,53.300000000000026,280,0.6437454628944397
