P09:episode_rewards,P01:episode_rewards,PMM:episode_rewards,episode_length,explained_variance,frames,policy_entropy,grad_norm,fps,epoch_idx,value_loss,policy_loss,advantage_norm
412.1,156.20000000000005,324.37,1959.05,0.9111209440231324,8520000,0.881718887090683,1.1028332631513322,261,1065,0.08547761055640876,-0.0034340986629831606,3.3474433743953704
412.0,103.8,322.95,1948.35,0.9132742458581924,8528000,0.8470341402292252,1.4015030926297598,261,1066,0.1313131725974381,-0.013361606092075817,4.093042927980423
412.0,156.20000000000005,325.78,1957.46,0.9312660247087479,8536000,0.88188421189785,1.1639501845864817,260,1067,0.0918190391920507,-0.01480093333637342,3.5367066645622254
413.0,156.20000000000005,327.71,1960.27,0.942158659696579,8544000,0.8716772496700287,1.0535692592853436,260,1068,0.08736317375674844,0.0039614649128634485,3.2453407657146456
413.0,163.79999999999998,332.11,1972.56,0.9185741084814072,8552000,0.9097712934017181,1.420191162414624,260,1069,0.11992350882850587,-0.02208286151755601,3.705468646287918
413.0,159.3,328.87,1957.11,0.9237928640842438,8560000,0.9246591913700104,1.1456155669963093,260,1070,0.08556733881123364,-0.014853587391553447,3.1496133548021317
412.1,132.4,325.53,1932.61,0.8745114821195602,8568000,0.8958016055822372,1.2612910832790234,260,1071,0.14208415990695358,-0.019034885052824392,3.80782888174057
412.1,132.4,324.85,1925.66,0.8714599382877349,8576000,0.8971035289764404,1.5465106859865536,260,1072,0.14423716612160206,-0.014975115376873873,4.009574383497238
412.1,133.3,325.62,1931.82,0.9027011448144913,8584000,0.8490503102540969,1.4747902073919192,260,1073,0.15393414177931844,-0.005328044125699307,4.326670747995377
413.0,133.3,325.58,1921.67,0.9457729637622834,8592000,0.9319397795200348,1.0140615628116487,260,1074,0.0705470454879105,-0.012384829952497966,2.9128519451618193
413.0,133.3,324.99,1927.5,0.897738596200943,8600000,0.9240154075622559,1.066118316860937,260,1075,0.07062716588377953,-0.00679751557589043,2.9718851697444917
412.1,117.10000000000001,321.84,1918.87,0.9148583281040191,8608000,0.8613590145111084,1.2263007677156437,260,1076,0.12999911610037088,-0.0058349090957199225,3.7843092942237853
412.0,117.10000000000001,320.45,1913.1,0.8830143237113952,8616000,0.8425703358650207,1.3715853847037425,260,1077,0.12909376811236142,-0.01756546678254381,3.969941588640213
411.0,117.10000000000001,315.87,1896.87,0.8998650056123734,8624000,0.9299767863750458,1.3795342277849318,260,1078,0.1402073914371431,-0.01485865518974606,3.9860538125038145
412.0,117.10000000000001,319.13,1914.01,0.9447351211309433,8632000,0.9839980554580688,0.7814884351207012,260,1079,0.05161875315010547,-0.007268993478501216,2.5798533999919893
412.0,108.6,316.57,1908.74,0.9414386320114135,8640000,0.9241348731517792,0.9206604925637145,260,1080,0.07082845230586826,-0.010464435088506434,2.9388358795642855
412.0,133.3,321.4,1937.75,0.9239428234100342,8648000,0.8254294550418854,1.8862451438576553,260,1081,0.20069503095000982,-0.018584225313970817,4.76432542681694
412.0,133.3,322.93,1944.78,0.9296949619054794,8656000,0.9158002907037734,1.0349668559685692,260,1082,0.07242581674829125,-0.013043537038320209,2.9402425730228425
412.0,117.10000000000001,318.22,1926.3,0.9051294696331024,8664000,0.9813206446170807,1.295838575579976,260,1083,0.10529307186603547,-0.024320065657957458,3.458031824827194
411.1,108.6,314.61,1917.13,0.90519371509552,8672000,0.9154832392930985,1.1468151311232702,260,1084,0.1314701867196709,-0.014526066441903821,3.8323414266109466
411.0,117.10000000000001,316.01,1919.16,0.9196489423513412,8680000,0.8813461899757385,1.2025831684652517,260,1085,0.1219592234492302,-0.00838303189841099,3.8015942656993866
411.0,117.10000000000001,316.75,1922.63,0.931313247680664,8688000,0.9240254437923432,1.2773281888228627,260,1086,0.11900291837751865,-0.008486760559899267,3.5276021575927734
404.70000000000005,72.10000000000001,295.96,1838.38,0.7051832348108291,8696000,0.9572939723730087,1.875542100264411,260,1087,0.12996533618308603,-0.0422364066215232,3.912574607133865
404.70000000000005,62.800000000000004,292.36,1816.75,0.9147561192512512,8704000,0.9925385123491287,0.9846410124713536,260,1088,0.07011318889912217,0.0014486839447636157,2.972482304573059
402.2,59.300000000000004,283.53,1781.27,0.8950086098909378,8712000,0.9696720653772354,0.9182837124463816,260,1089,0.08261328620836139,-0.0105387794636772,3.0608394610881806
402.0,59.300000000000004,278.76,1760.39,0.9265197145938874,8720000,0.9692195791006089,1.0800486796270123,260,1090,0.09251130270771682,-0.011675735762401019,3.105205538868904
402.0,59.300000000000004,278.69,1760.61,0.9141363269090652,8728000,0.9532467687129974,1.1433027788302106,260,1091,0.10128007878549397,-0.010294251189334318,3.478039566278458
402.0,59.300000000000004,278.69,1760.61,0.9027152323722839,8736000,0.9272005021572113,1.7745486082564426,260,1092,0.1794671167153865,-0.011939437035471201,4.776294375658035
404.20000000000005,62.800000000000004,287.71,1788.19,0.925529243350029,8744000,0.901342761516571,1.1414969980809226,260,1093,0.1022934636939317,-0.020588527759537102,3.4762761664390562
405.1,62.800000000000004,286.76,1793.97,0.9087132561206818,8752000,0.9572780603170394,1.450599757942923,260,1094,0.11499103797599673,-0.024409425051417202,3.520500133037567
405.1,60.8,286.67,1790.05,0.9071351724863053,8760000,0.8521744394302369,1.1392506286284425,260,1095,0.11755282360129059,-0.012925717529142275,3.590892915725708
405.1,60.8,283.52,1790.93,0.8857935684919357,8768000,0.8460132139921188,1.345899613988,260,1096,0.14509337006136774,-0.027112485291436315,3.988948849439621
404.1,58.800000000000004,279.72,1777.45,0.8911886245012284,8776000,0.8752204936742782,1.5396649739427355,260,1097,0.16979407002218067,-0.004619556623511017,4.401537293195725
404.1,58.800000000000004,280.73,1778.08,0.9312694692611694,8784000,0.9091596966981887,1.3077134548482567,260,1098,0.09407093319576233,-0.017381913009921847,3.290662071108818
405.1,58.800000000000004,280.09,1766.19,0.9323203366994858,8792000,0.8868614953756332,1.2767712924754684,260,1099,0.10704764226451516,-0.010869291205599438,3.370688681602478
405.1,58.800000000000004,277.62,1758.66,0.8798373502492904,8800000,0.904486774802208,1.4279969696179,260,1100,0.13413457949645818,-0.002641284810815705,3.969660724401474
403.1,58.800000000000004,279.12,1755.17,0.8936600035429001,8808000,0.9528292894363404,1.1299617378290316,260,1101,0.088253258545883,-0.0028856312442803755,3.3911487817764283
404.1,58.800000000000004,281.78,1767.39,0.9268343007564545,8816000,0.9566060370206833,1.0045053907959103,260,1102,0.09380593385547399,-0.012042840687790886,3.245425831079483
404.1,58.800000000000004,281.21,1758.45,0.8956245440244675,8824000,0.9378276109695435,1.530585147761976,260,1103,0.1675216990057379,-0.005251743774570059,4.38381378531456
404.1,61.900000000000006,282.94,1777.52,0.892396696805954,8832000,0.9854087001085281,1.159679430940748,260,1104,0.0956403320748359,-0.019654941081535073,3.432701987028122
404.1,60.8,275.07,1758.34,0.8908546888828277,8840000,0.986705617904663,0.8944322429941646,260,1105,0.07156027842313051,-0.0049427671451121565,2.774301382303238
404.1,61.7,278.13,1766.95,0.8781395614147186,8848000,0.93301628947258,1.3870461936493754,260,1106,0.12357545544393361,-0.02330541078699753,3.6653309905529023
404.1,61.7,277.49,1756.06,0.9046110105514527,8856000,0.8954025262594223,1.7154023947251207,260,1107,0.18469640296883882,-0.008948146685143002,4.61053676366806
404.1,61.7,277.55,1759.71,0.9068434953689575,8864000,0.9310407197475433,1.1440386815474006,260,1108,0.09553677700459957,-0.011243637655861677,3.547202708721161
404.1,61.7,280.15,1773.1,0.9132517671585083,8872000,0.9229359912872315,1.3224759952431293,260,1109,0.09619886196218431,-0.01789294569869526,3.039448010921478
404.1,61.7,282.05,1779.37,0.8612937331199646,8880000,0.923404084444046,1.2532785219574982,260,1110,0.11928784454241395,-0.030913100977777504,3.736515566110611
405.1,65.8,292.38,1836.35,0.8747451484203339,8888000,0.927782638669014,2.350663495956086,260,1111,0.19664169146679342,-0.017129718150827103,4.490459113121033
405.1,76.3,302.57,1875.1,0.8935520666837692,8896000,0.9312976676225663,1.2592547451159048,260,1112,0.11527955397963524,-0.011890105140628294,3.682530491352081
405.1,91.60000000000001,309.83,1901.61,0.9095606482028962,8904000,0.9559309130907059,0.8914991674613756,260,1113,0.0712367316428572,-0.003452996882842854,2.8497535681724546
405.1,86.39999999999999,308.81,1911.86,0.8683226227760314,8912000,0.9535618126392365,1.2789242950363227,260,1114,0.1039468229841441,-0.013399110758327878,3.500795214176178
406.0,86.39999999999999,310.46,1917.01,0.9103163146972656,8920000,0.96178009390831,1.4170891718164038,260,1115,0.13409912050701678,-0.013516864830744452,3.987119827270508
404.1,82.8,306.86,1903.13,0.8984143483638763,8928000,0.9597789186239243,1.4127827092600258,260,1116,0.14126654759049415,-0.024562508605304175,3.9815305185317995
405.1,82.8,305.9,1903.35,0.9311381703615189,8936000,0.930060340166092,1.0601096130525953,260,1117,0.06974472583271563,-0.015948178553953765,2.9391409850120542
402.4,86.6,308.29,1914.34,0.8983579170703888,8944000,0.9068177920579911,1.2978370300950026,260,1118,0.11232341290917247,-0.009884046174815921,3.565663204193115
402.4,87.9,311.13,1919.61,0.9204218101501465,8952000,0.920185187458992,1.1741645922635113,260,1119,0.12882164435461163,-0.013841691170819103,3.7551673758029938
402.4,87.9,312.85,1914.73,0.8944773787260055,8960000,0.8989270633459091,1.3828982796623757,260,1120,0.14736934184096753,-0.010756156155257485,4.240964425802231
406.1,104.2,316.37,1924.15,0.9319303995370865,8968000,0.9223534816503525,1.0156584079431292,260,1121,0.09735999381169677,-0.025168457937252243,3.331056303977966
402.4,86.6,309.74,1908.44,0.8191428357362747,8976000,1.0013094079494476,1.305362552270049,260,1122,0.08995137593708932,-0.006482676592568169,3.2495988112688066
402.4,87.9,310.86,1913.05,0.8476828771829605,8984000,0.9489851242303848,1.151120368321723,260,1123,0.07888251651544124,-0.012634651165571996,2.9931462717056276
402.4,86.6,303.83,1884.61,0.8589414322376251,8992000,0.9316625928878784,1.3721957033772227,259,1124,0.12288398089818657,-0.018500112112378703,3.839367514848709
406.1,83.0,300.14,1870.26,0.9013648408651352,9000000,0.9547515380382537,1.642455955688192,259,1125,0.13809182503260672,-0.013560263509862124,4.047845274209976
402.4,82.8,297.34,1864.06,0.9080954784154892,9008000,0.9647903960943222,0.8348304236735253,259,1126,0.06939806732349098,-0.014449739666306414,2.9189124631881715
404.20000000000005,80.60000000000001,290.73,1844.21,0.8830078721046448,9016000,0.924291113615036,1.5374379808377134,259,1127,0.12597021351568402,-0.026689600981217153,3.647566021680832
404.20000000000005,83.0,294.39,1856.46,0.8883215963840485,9024000,0.8766466456651688,1.3920886412739808,259,1128,0.11641527793370188,-0.002726840576970062,3.703881493806839
404.20000000000005,86.6,301.73,1876.6,0.905328961610794,9032000,0.9300771391391754,1.177949762604743,259,1129,0.12273201134521514,-0.0188632252633397,3.5452174508571623
404.20000000000005,86.6,301.62,1873.56,0.9200554794073105,9040000,0.8722636353969574,1.1315628105739488,259,1130,0.11023217940703034,0.0013807689194800332,3.7320555555820465
407.0,90.60000000000001,308.89,1918.12,0.9473203456401825,9048000,0.8670331162214279,1.27175956524431,259,1131,0.12064263429492712,-0.015952420265239197,3.7717432045936583
409.2,90.60000000000001,309.82,1927.32,0.9471701604127883,9056000,0.8945634663105011,1.0678103950164535,259,1132,0.07884432669728994,-0.012110466421290766,3.1562435030937195
409.2,90.60000000000001,312.45,1947.51,0.9411924308538437,9064000,0.9597266328334808,1.0594106588267251,259,1133,0.06389577945694327,-0.014244153821491636,2.8551776814460754
409.0,90.60000000000001,311.57,1932.55,0.9114365267753601,9072000,0.9789640581607819,0.9478436511546416,259,1134,0.0872867583297193,-0.011530992085463368,2.980472587347031
409.0,74.9,284.61,1829.36,0.5220710605382919,9080000,1.1177513962984085,0.9242879981262035,259,1135,0.07397240993101149,-0.03680202241404913,2.8969396710395814
409.0,56.0,280.06,1807.04,0.8942436105012894,9088000,0.9790544998645783,0.6979388288973536,259,1136,0.05310746851377189,-0.012336666894261725,2.353697792887688
409.0,56.0,273.55,1789.9,0.9103887736797333,9096000,0.9678371220827102,1.199160684421382,259,1137,0.10451093359384686,-0.01207132864088635,3.4031249004602433
409.0,56.0,265.88,1767.81,0.8690536320209503,9104000,0.9553608095645905,1.360048685609267,259,1138,0.12221926296129823,-0.02433657472483901,3.63287807226181
409.2,56.0,266.75,1763.24,0.9204494220018387,9112000,0.9376719874143601,1.261440370268891,259,1139,0.10777801803313196,-0.009192838416201993,3.381163384914398
409.2,56.0,269.27,1765.0,0.9113428544998169,9120000,0.9712728816270828,1.3688288314007284,259,1140,0.12289830610156059,-0.012897551083005965,3.8719241893291474
409.2,56.0,267.66,1769.89,0.9341256785392761,9128000,0.9397577625513077,1.4943763532083492,259,1141,0.11926984733901919,-0.024276878271484746,3.599784005880356
409.0,56.0,267.57,1772.92,0.935049809217453,9136000,0.9786783313751221,0.8214731951169395,259,1142,0.05891915708780289,-0.013262901824200526,2.691891117095947
409.0,56.0,265.46,1766.72,0.9198471331596374,9144000,0.9424912828207016,1.2546310347647165,259,1143,0.11065017181448639,0.003275598617765354,3.5599668157100677
409.2,56.0,268.51,1771.75,0.9294859647750855,9152000,0.9322655767202377,1.2239927872117318,259,1144,0.12612575601320714,-0.012972020311281085,3.68556933760643
409.2,72.7,274.16,1792.99,0.8962275671958924,9160000,0.958512372970581,1.7550525080144777,259,1145,0.1608611775096506,-0.018710981582989915,4.297125220298767
410.09999999999997,74.9,282.08,1818.89,0.9005695849657058,9168000,0.9851293009519577,1.1372443792925053,259,1146,0.10428684083744884,-0.020488437284730026,3.315757838487625
411.0,73.3,283.44,1829.92,0.9078284949064255,9176000,0.962565084695816,0.8932278991754705,259,1147,0.08675601373426617,-0.010284657625015825,3.0819060337543487
410.09999999999997,73.3,285.78,1834.19,0.916307093501091,9184000,0.9501774322986603,1.1544776850498948,259,1148,0.12479948261752724,-0.01579334924067325,3.6808469128608703
409.1,73.3,286.07,1840.18,0.9251792973279953,9192000,0.9966127502918244,1.180191563514893,259,1149,0.0994301483221352,-0.006427879533148371,3.5504399609565733
409.1,73.3,292.46,1862.31,0.920301970243454,9200000,1.0405188137292862,1.0742126726242538,259,1150,0.10363771156407893,-0.01680125212529674,3.390412499904633
409.1,73.3,295.1,1866.57,0.8595684617757797,9208000,1.042386330962181,1.0031077747758181,259,1151,0.07822968654800207,-0.018390655294497266,2.982120270729065
409.1,73.3,292.42,1858.56,0.9137539035081863,9216000,0.9245650380849838,1.305810139340571,259,1152,0.1156728887418285,-0.007892207448603585,3.4453671967983244
409.1,73.3,292.39,1862.26,0.9086001843214035,9224000,0.9082901430130005,1.3840838486430307,259,1153,0.1249678235128522,-0.012500294079072773,4.05129170179367
408.0,73.3,288.73,1847.54,0.9178871273994446,9232000,0.9617473292350769,1.2570995007997872,259,1154,0.11194339880719781,-0.016279403442458717,3.684972378015518
408.0,73.3,289.25,1845.54,0.9370165288448333,9240000,1.0145532965660096,1.319871629929268,259,1155,0.08774891935288906,-0.009826556937769055,2.9056948220729826
408.1,73.3,286.68,1832.24,0.9559946405887604,9248000,0.9614241683483123,0.8884607051741156,259,1156,0.07032174293883145,-0.004443025841610506,2.750919318199158
408.1,73.3,286.68,1832.24,0.93113674223423,9256000,0.9330510348081589,1.4979849757352144,258,1157,0.13930857851170003,-0.014264295875218522,4.067648451328278
410.09999999999997,73.3,289.82,1847.77,0.9433789390325547,9264000,0.9726988506317139,1.2581716217209522,258,1158,0.11587327489629388,-0.014885637008701451,3.7484642493724825
410.09999999999997,101.60000000000001,310.96,1940.16,0.9454255211353302,9272000,0.9986665028333664,0.9526421143085326,258,1159,0.05767253652215004,-0.010324671348498668,2.7450212275981904
411.1,127.9,318.3,1971.57,0.9529352629184723,9280000,0.9487288463115692,0.7022971372690917,259,1160,0.04971013769507408,-0.008542722404035885,2.4070674169063566
411.1,127.9,318.7,1976.85,0.9120035201311112,9288000,0.9142186546325684,1.3620509840526756,259,1161,0.14512391881085931,-0.010159398979740218,3.9940895533561704
411.1,155.0,330.75,2003.15,0.9486090511083602,9296000,0.9186134320497513,1.2233154040859384,259,1162,0.10761422572657466,-0.027391364475479348,3.502102302312851
412.1,233.40000000000003,341.29,2032.45,0.9303508287668228,9304000,0.9572712391614914,1.190565870109416,258,1163,0.10256150254048407,-0.012526994026266038,3.506577744483948
410.09999999999997,194.60000000000002,333.91,2021.73,0.9352641558647156,9312000,0.9385447782278061,1.428092625199883,258,1164,0.11791723927482962,-0.00960705595498439,3.7929245841503145
410.3,155.0,331.44,2009.13,0.9064394354820251,9320000,0.982822203040123,1.013384370729793,258,1165,0.07645473564974964,-0.014220709282672033,3.0407448530197145
411.20000000000005,155.0,333.1,2017.11,0.9327787309885025,9328000,0.9566957175731658,1.0868843802013024,258,1166,0.08459814836736769,-0.009669961171457544,3.157599976062775
413.0,153.0,330.55,2008.97,0.9312931716442108,9336000,0.9299941903352738,1.642208033816476,258,1167,0.1138678234955296,-0.022164868538966404,3.4522061693668364
413.0,134.5,329.22,2002.79,0.9191721230745316,9344000,0.8704395699501037,1.1529136567584604,258,1168,0.10758587314747274,-0.019856942158658058,3.5019612181186677
411.20000000000005,134.5,327.41,1998.78,0.9176038026809692,9352000,0.8513534480333328,1.2138148494263565,258,1169,0.10645906141959131,-0.013697933061921503,3.5216512405872344
411.20000000000005,134.5,324.63,1990.81,0.8815746945142746,9360000,0.9522075140476227,1.344693930406118,258,1170,0.13428844863548875,-0.02558871411194559,3.8951352894306184
411.20000000000005,149.4,326.5,1993.99,0.9208816033601761,9368000,0.8871022313833237,0.8844694970155577,258,1171,0.07529025672003627,-0.018701856049592607,3.0605608522892
411.20000000000005,149.4,327.38,1993.56,0.9205408763885498,9376000,0.8623130691051483,1.411230760975019,258,1172,0.13666366901248694,-0.0016854001337196678,3.941419652700424
411.20000000000005,149.4,325.24,1981.87,0.9107418674230575,9384000,0.9102264338731766,1.2523160923915289,258,1173,0.08597082828171551,-0.029179904473421628,3.1887864089012146
413.0,149.4,327.56,1983.8,0.9376060384511947,9392000,0.9610122048854828,1.1539652321294547,258,1174,0.08561665687710046,-0.00037841287354240194,3.11798521399498
413.5,154.6,330.53,1980.99,0.9197055685520172,9400000,0.9229305166006089,1.3298329440832197,258,1175,0.118986592059955,-0.011827392728300766,3.8120261573791505
413.5,154.6,331.35,1990.55,0.9447989821434021,9408000,0.9504084688425064,1.4298035797705486,258,1176,0.10972661091014743,-0.021934044098015873,3.521431515216827
413.5,168.5,334.84,2008.9,0.9374316751956939,9416000,0.9219994008541107,1.3741744706086256,258,1177,0.11169266214594245,-0.003239663395215757,3.656301463842392
413.5,222.20000000000002,334.16,1993.94,0.9437965470552444,9424000,0.9664161312580108,1.237939342350232,258,1178,0.1182179775647819,-0.0030873906845226883,3.826528401374817
413.0,222.20000000000002,332.68,1989.28,0.900544410943985,9432000,0.9759132635593414,1.941967324983838,258,1179,0.2451305315922946,0.005339650532696396,3.807665492296219
413.1,168.1,330.55,1966.39,0.9329113727807998,9440000,0.9702118146419525,1.2954610275400253,258,1180,0.11880315986461937,-0.004401394047308713,3.6808182287216185
413.1,168.1,332.01,1982.35,0.9373593586683273,9448000,0.9660332018136978,1.2024429654634354,258,1181,0.10571225373074412,-0.01600065632861515,3.6134577214717867
413.1,222.20000000000002,335.2,2004.46,0.9275631189346314,9456000,0.9723328799009323,1.3308639653832193,258,1182,0.09824986262246967,-0.013882863035541959,3.3710025143623352
413.0,222.20000000000002,333.27,1986.88,0.9469809484481811,9464000,0.9789977014064789,1.09498450738925,258,1183,0.09623863231390714,-0.007464169628219679,3.3649717175960543
413.0,168.1,330.3,1968.61,0.9387929064035415,9472000,0.9501794815063477,1.187446382471161,258,1184,0.11806237184442579,-0.002988533552561421,3.6971963346004486
412.1,168.1,329.03,1949.71,0.9500200206041336,9480000,0.9685006618499756,1.0438444120632575,258,1185,0.09841636711731554,-0.01236561180674471,3.416108878850937
412.1,214.10000000000002,329.41,1967.63,0.9426192480325699,9488000,1.0014648449420929,1.070370638227246,258,1186,0.09407071550376714,-0.025506151927402243,3.3483213496208193
413.1,214.10000000000002,331.68,1988.54,0.9413778752088546,9496000,1.0425059539079666,0.9161140112750884,258,1187,0.06900102333165706,-0.007692562476731837,2.8245851105451583
413.1,214.10000000000002,333.37,1997.07,0.9021289449930191,9504000,0.9596927440166474,1.0950124721401224,258,1188,0.10911061440594494,-0.015322132760193199,3.5116547453403473
413.1,217.3,335.17,2009.0,0.9285038554668427,9512000,0.9276244348287582,1.6288616214379226,258,1189,0.13841714030131697,-0.01920216151906061,3.810553878545761
412.20000000000005,199.6,332.41,1992.61,0.9421480184793473,9520000,0.9719943982362748,1.3220740145103655,258,1190,0.10787672551348805,-0.000491301639485755,3.669233889579773
413.1,177.20000000000002,329.43,1981.8,0.9409548228979111,9528000,0.9703460270166397,1.2551525513470587,258,1191,0.1266109025431797,-0.0045218690973706545,3.72450538277626
413.1,199.6,332.21,1986.99,0.9110446268320084,9536000,1.0084701949357986,1.2500191791943909,258,1192,0.12376096735708415,-0.028640640949379303,3.5723345816135406
413.1,209.20000000000002,335.97,1995.3,0.9062100964784622,9544000,0.9954508942365646,1.1034619232646377,258,1193,0.10386011889204383,-0.02615472785579186,3.386319762468338
413.1,199.8,334.75,1986.12,0.92321617603302,9552000,0.9351924949884415,1.2605240856662376,258,1194,0.09788081397302449,-0.005380677239008947,3.4592169976234435
413.1,209.20000000000002,336.86,1996.84,0.939690073132515,9560000,0.9389104104042053,1.1390467065183172,258,1195,0.11953066307120025,-0.014297609814675524,3.67206077337265
414.20000000000005,209.20000000000002,338.95,2014.72,0.9233036941289902,9568000,0.9937292665243149,1.7613616732580186,258,1196,0.12635273505933584,-0.0283065614948282,3.763239209651947
414.0,209.20000000000002,339.19,2017.78,0.9513826692104339,9576000,1.0049458289146422,0.7322241357626323,258,1197,0.0512387777864933,-0.01374635578278685,2.514132885932922
414.20000000000005,209.20000000000002,340.06,2025.79,0.9383023750782012,9584000,0.9379947620630265,1.1673236516679015,258,1198,0.09958716447465121,0.002702021554578096,3.2888468182086945
416.0,209.20000000000002,341.58,2039.43,0.9344918632507324,9592000,0.9746733456850052,1.1859831327668109,258,1199,0.09695084291510284,-0.016551104597747324,3.3794548678398133
414.20000000000005,199.8,338.26,2026.29,0.9255942606925964,9600000,0.9867260754108429,0.800474037756016,258,1200,0.07878017127979547,-0.0073659305530600246,2.8973826855421065
416.0,199.8,338.87,2024.11,0.932335552573204,9608000,1.0073145073652268,0.9891132556553126,258,1201,0.09847753062844276,-0.02296099189436063,3.3214201962947847
416.0,199.8,338.81,2021.93,0.8906853091716767,9616000,1.0232381463050841,1.4957466404630047,258,1202,0.15996026705019176,-0.026405445268173934,4.103395631313324
416.0,179.79999999999998,336.78,2017.18,0.9259667640924454,9624000,1.0242493641376496,0.9070560502124617,258,1203,0.07599218933843076,-0.0112592906068312,3.0644260108470918
416.0,179.79999999999998,336.4,2021.2,0.885052011013031,9632000,1.0123296266794204,1.085968947444555,258,1204,0.10476511899381875,-0.02209749355679378,3.264019421339035
414.20000000000005,179.79999999999998,333.91,2009.56,0.9117015600204468,9640000,0.9814347249269485,1.0418767041939148,258,1205,0.08936437079682946,-0.009174991920153842,2.998982911109924
413.1,179.79999999999998,333.22,2000.2,0.8912750995159149,9648000,0.9432489669322968,1.5733903977504096,258,1206,0.15564378350041808,-0.015413207386736759,4.1474508035182955
413.1,199.8,334.51,1995.54,0.9248124212026596,9656000,0.945064309835434,1.3858785372384992,258,1207,0.13188103303313256,-0.01725025595165789,4.075362026691437
414.20000000000005,209.20000000000002,337.41,2016.81,0.9269400459527969,9664000,0.9918177902698517,1.020572681717708,258,1208,0.09378299104981125,-0.00755875891452888,3.292511682510376
414.20000000000005,209.20000000000002,338.34,2026.71,0.9248590385913849,9672000,0.9842179024219513,0.9796061543263397,258,1209,0.08961740495637059,-0.00877128417196218,3.19957072019577
414.20000000000005,199.8,336.49,2013.83,0.9283555829524994,9680000,0.93114950299263,1.392990910622986,258,1210,0.10247789388522506,-0.014051911932765506,3.3814224219322204
412.1,199.8,335.21,1985.47,0.9576407492160797,9688000,0.9630084639787674,1.1489696360980002,258,1211,0.0913084421493113,-0.004666289474116638,3.4016329216957093
413.1,199.8,335.84,1980.82,0.9220211255550385,9696000,0.9745010071992875,1.2756210627914975,258,1212,0.12019690648652613,-0.019019527534837835,3.709235999584198
414.20000000000005,217.2,341.16,1996.94,0.9257039487361908,9704000,0.9719641083478927,1.2622217115780097,258,1213,0.09247554085217416,-0.014815892729675397,3.181781758069992
414.20000000000005,217.2,340.72,2000.96,0.9056554687023163,9712000,0.9474507474899292,1.6448818945026853,258,1214,0.1358009323757142,-0.016810251909773796,3.971467158794403
414.20000000000005,265.2,344.24,2009.7,0.9148176777362823,9720000,0.9744782841205597,1.237497404291259,258,1215,0.07959889221936464,-0.011071689193486237,3.114917699098587
413.1,254.00000000000003,342.06,2001.87,0.8928062218427658,9728000,0.9448048806190491,1.5720138391230378,258,1216,0.16369416613131763,-0.010031937055755407,4.49502145409584
414.20000000000005,265.2,342.05,2004.07,0.9024337029457092,9736000,0.9793939644098282,1.2985647821595947,258,1217,0.10619760940782726,-0.028304750575334766,3.5472447538375853
414.20000000000005,265.2,340.95,2005.24,0.8932805180549621,9744000,1.021227080821991,1.0979019876396692,258,1218,0.07104507504962385,-0.009787595403249725,2.9663904809951784
414.20000000000005,266.0,342.51,2009.84,0.942299302816391,9752000,0.9484771311283111,1.012149587487591,258,1219,0.08821085112169386,0.0032982890692073853,3.1201390528678896
414.20000000000005,265.2,339.2,1996.76,0.9284496980905533,9760000,0.9418795293569565,1.4494144775469666,258,1220,0.14019180512055754,-0.019752884336339774,4.118872785568238
412.20000000000005,265.2,339.14,1982.16,0.941062617301941,9768000,0.9306663131713867,1.3717371862511243,258,1221,0.12454619460739196,-0.007835277453123126,3.989296615123749
412.40000000000003,254.00000000000003,337.25,1978.24,0.9614278173446655,9776000,0.917651674747467,1.4280979870615005,258,1222,0.11059433032758534,-0.02126321183051914,3.6848512947559358
413.3,199.79999999999998,334.39,1965.28,0.9394965654611588,9784000,0.9477142328023911,0.9599004822354451,258,1223,0.08191708824597299,-0.026483302450506018,3.010127695798874
412.1,197.8,331.14,1952.78,0.9423481321334839,9792000,0.9624383085966111,1.1809938446995174,258,1224,0.08644484828226268,-0.0005873099830932915,3.069791647195816
412.1,199.79999999999998,332.91,1949.23,0.9314743399620056,9800000,0.9407237601280213,1.362610160784863,258,1225,0.12397502979263664,-0.0013962009421084076,3.889159868955612
412.1,199.79999999999998,332.3,1952.2,0.9537923192977905,9808000,0.9622602987289429,1.2641253026645238,258,1226,0.09788726589642466,0.004064697331050411,3.4914424765110015
412.1,199.79999999999998,334.26,1959.62,0.9414086383581162,9816000,0.9852968394756317,1.336761250303895,258,1227,0.11501926227472722,-0.028684403184452093,3.540035288333893
412.1,199.79999999999998,336.0,1964.56,0.9499920839071274,9824000,1.010706130862236,0.9125048391581021,258,1228,0.06782630933448672,-0.009187764142116066,2.8519624304771423
412.1,199.79999999999998,337.16,1961.16,0.8921672034263611,9832000,1.0116083002090455,1.2414089486824424,257,1229,0.14177770210430027,-0.01648091108421795,3.89346581697464
409.3,199.79999999999998,334.63,1955.61,0.9070486450195312,9840000,0.9850566530227661,1.0167895968204244,258,1230,0.0844777712598443,-0.028711946028051896,3.11569326877594
406.1,195.79999999999998,328.24,1941.6,0.9416936826705933,9848000,0.9726583057641983,1.0049042143566143,258,1231,0.08161823784001171,-0.0050759509007912125,3.1588575112819672
403.30000000000007,189.6,323.96,1923.26,0.9082450842857361,9856000,0.9842849218845368,1.0341954398842632,258,1232,0.09513506392017007,-0.01671568412682973,3.3863877499103547
