frames,fps,advantage_norm,epoch_idx,approx_kl_divergence,policy_loss,P09:episode_rewards,PMM:episode_rewards,episode_length,grad_norm,explained_variance,value_loss,policy_entropy,P01:episode_rewards,clip_fraction
3870720,197,15.96871822476387,378,2.9432830373377072e-05,-0.00015791700825502631,405.00000000000045,206.75,342.5,0.054853448088073,-2.9802322387695314e-09,0.02234744426677935,1.7806254483759403,50.0,0.0
3880960,197,15.968718147277832,379,6.84140249602283e-05,-0.0004621147621946875,402.5000000000002,201.5,340.55,0.05695172162087836,4.097819328308106e-09,0.02204437245381996,1.7829816423356533,50.0,0.0
3891200,197,15.968718087673187,380,4.5424109490532774e-05,-0.0002910710609285161,402.5000000000002,189.0,334.27,0.052017890677184764,-1.3783574104309083e-08,0.02014667691255454,1.7854142114520073,25.0,0.0
3901440,198,15.968718320131302,381,5.286652474669751e-05,-0.00030380127755051943,500.0,204.25,338.34,0.05765514290515481,2.6077032089233397e-09,0.02430519518093206,1.78686034232378,25.0,0.0
3911680,198,15.968718069791795,382,5.397734812557786e-05,-0.0003376660402864218,500.0,206.75,342.09,0.05620147893037036,-1.2293457984924316e-08,0.021435647949692792,1.7856677062809467,25.0,0.0
3921920,198,15.968718141317368,383,4.047812476564161e-05,-0.00025572093727532774,500.0,208.75,342.73,0.05372139161607733,-2.7194619178771972e-08,0.021589873428456485,1.786434541642666,47.50000000000001,0.0
3932160,198,15.968718236684799,384,7.020595860853795e-05,-0.000494913911097683,500.0,198.25,343.67,0.056074322633085615,2.0489096641540527e-08,0.020832377069746146,1.7842168301343917,47.50000000000001,0.0
3942400,198,15.968718206882476,385,4.4536719267185276e-05,-0.0002695812883757753,500.0,199.5,341.31,0.059437441126678627,-1.9371509552001954e-08,0.023341320722829552,1.779566541314125,50.0,0.0
3952640,198,15.968717873096466,386,7.495998901205781e-05,-0.0004744798108731629,427.5000000000002,196.25,341.62,0.058240396802259564,-5.215406417846679e-09,0.020088753176969475,1.7793546058237553,50.0,0.0
3962880,198,15.96871822476387,387,5.704208562384849e-05,-0.0003815709380432963,427.5000000000002,199.5,339.56,0.05833876560681015,4.097819328308106e-09,0.02514704139321111,1.786091962456703,50.0,0.0
3973120,198,15.968718135356903,388,4.3324910677045025e-05,-0.0002821879535986227,402.5000000000002,198.0,340.59,0.05463032408257904,-1.7136335372924803e-08,0.0216229583194945,1.7879207246005535,50.0,0.0
3983360,198,15.968718147277832,389,4.389196077170254e-05,-0.00029849294151063077,475.0,202.5,340.29,0.05359939084192868,-9.313225746154785e-09,0.021294214902445673,1.7857273660600186,50.0,0.0
3993600,198,15.968718057870865,390,4.9377118436755295e-05,-0.0002924631433415925,475.0,198.5,343.1,0.056717503445507376,-1.2665987014770507e-08,0.020835100228578086,1.7866505585610866,50.0,0.0
4003840,198,15.968718004226684,391,7.316463374831272e-05,-0.0005082384850538801,450.0,185.75,337.39,0.056919852643911376,7.82310962677002e-09,0.018437522934982555,1.7893855422735214,50.0,0.0
4014080,198,15.968718159198762,392,3.732924181925057e-05,-0.0002085599408019334,427.5000000000002,174.25,333.52,0.05390235677010906,5.960464477539063e-09,0.018789660278707744,1.7907745331525802,50.0,0.0
4024320,198,15.968718075752259,393,7.449772061427496e-05,-0.0005293352234730265,302.5000000000002,148.0,322.64,0.059249278311558004,-2.3096799850463868e-08,0.01617639433243312,1.78771940395236,25.0,0.0
4034560,198,15.968717992305756,394,4.8769319527153244e-05,-0.00030483154478133656,277.5000000000002,148.25,322.94,0.054390902191299696,5.960464477539063e-09,0.01886977746617049,1.7875280879437923,25.0,0.0
4044800,198,15.968718135356903,395,5.107979127441098e-05,-0.0003842886599159101,275.0,157.75,330.31,0.059699787151237985,-1.6763806343078613e-08,0.020606547329225577,1.788052609562874,25.0,0.0
4055040,198,15.968717968463897,396,6.377672140924772e-05,-0.00040659347741893724,302.5000000000002,160.75,333.62,0.05581601429930834,-1.0430812835693359e-08,0.018594211917661595,1.7885904885828494,25.0,0.0
4065280,198,15.968717885017394,397,3.587747505546801e-05,-0.000214665629027877,300.0,159.75,335.83,0.05668655567617827,-2.2351741790771484e-08,0.01721022367128171,1.7888075195252895,25.0,0.0
4075520,198,15.968718153238296,398,5.6238651414552975e-05,-0.00037963308168400547,275.0,147.0,328.07,0.056167486350390504,-3.054738044738769e-08,0.02223287215747405,1.7901421695947648,25.0,0.0
4085760,198,15.968717974424361,399,5.655451021731039e-05,-0.00035708206778508613,250.0,147.5,325.85,0.05470094252653259,1.1175870895385742e-09,0.017776572721777482,1.7895049810409547,50.0,0.0
4096000,198,15.968718177080154,400,3.601610214767348e-05,-0.00023701637001067867,375.0,174.5,333.07,0.05374067701901971,1.2293457984924316e-08,0.024201475508743898,1.7857652239501476,50.0,0.0
4106240,198,15.968718004226684,401,3.561304848584967e-05,-0.00022136270745249932,375.0,180.5,334.4,0.0541634232829464,2.7939677238464355e-08,0.021807763917604462,1.782579555362463,50.0,0.0
4116480,198,15.968718284368515,402,7.398705098999869e-05,-0.0004887607177806785,502.5000000000002,205.0,340.74,0.05862742926283593,9.313225746154785e-09,0.022676293639233337,1.7883477576076985,50.0,0.0
4126720,198,15.968717908859253,403,5.6514736054325e-05,-0.0003730867822014261,425.0,183.75,334.84,0.05530563835808352,-3.3527612686157227e-09,0.019082462895312347,1.7842932902276516,50.0,0.0
4136960,198,15.968718135356903,404,6.0981850927532834e-05,-0.00043503189444891175,327.5000000000002,174.75,336.06,0.05919844837549463,-4.097819328308106e-09,0.021076692044152877,1.783736304938793,25.0,0.0
4147200,198,15.968718039989472,405,4.649914759888851e-05,-0.00031278016385840603,277.5000000000002,157.25,333.11,0.05477779420203508,5.215406417846679e-09,0.017467116635816637,1.780879767984152,25.0,0.0
4157440,198,15.968718123435973,406,4.1069996237297345e-05,-0.00026460282933840065,275.0,161.25,336.43,0.0577546522087344,5.960464477539063e-09,0.022705785548896528,1.7843508467078208,47.50000000000001,0.0
4167680,198,15.968718004226684,407,4.242450295617317e-05,-0.0003024555007868912,302.5000000000002,179.0,342.91,0.05430923212277709,-1.601874828338623e-08,0.021733686444349587,1.778863088041544,50.0,0.0
4177920,198,15.968718153238296,408,4.313372667423821e-05,-0.00022131684854684864,277.5000000000002,170.25,343.44,0.0562359796053183,-5.960464477539063e-09,0.020460163062671198,1.7812174335122108,50.0,0.0
4188160,198,15.968718266487121,409,4.056136916643638e-05,-0.0003150591726807761,302.5000000000002,182.75,337.21,0.05600819539707834,2.7939677238464355e-08,0.023386451095575467,1.784458765387535,50.0,0.0
4198400,198,15.968718349933624,410,4.626853719855717e-05,-0.000323148927782313,325.0,184.5,334.75,0.05734044915232785,-2.1979212760925294e-08,0.025303760112728925,1.7766589596867561,50.0,0.0
4208640,198,15.968718338012696,411,3.201287118299589e-05,-0.00019177479625795968,360.0000000000009,198.25,334.96,0.05788697828302834,-4.097819328308106e-09,0.024725197971565648,1.769285535812378,50.0,0.0
4218880,198,15.968718266487121,412,4.3635570288103055e-05,-0.0003203211759682745,375.0,197.5,338.11,0.056908974551930315,-1.9371509552001954e-08,0.023397866598679685,1.7705217905342578,50.0,0.0
4229120,198,15.96871845126152,413,4.076533615098299e-05,-0.0002287041934323497,377.5000000000002,211.25,344.65,0.05367322640585753,-1.862645149230957e-08,0.02740118980873376,1.7730912521481514,50.0,0.0
4239360,198,15.968718355894088,414,7.335602773466121e-05,-0.0004967472283169627,407.5000000000006,218.25,345.16,0.059421595412102124,-6.7055225372314455e-09,0.023661818454274907,1.7781444557011128,50.0,0.0
4249600,198,15.968718284368515,415,7.047196478286999e-05,-0.0005485219902766403,550.0,226.75,341.97,0.05682786879194281,1.7508864402770997e-08,0.023981510754674674,1.7778782077133655,50.0,0.001025390625
4259840,198,15.968718361854553,416,4.5583786701675064e-05,-0.0003657072542409878,525.0,213.25,339.36,0.05445067482414077,-2.644956111907959e-08,0.023773975105723367,1.7739616177976132,25.0,0.0
4270080,198,15.96871838569641,417,6.474387386035119e-05,-0.00038503025843965587,402.5000000000002,212.5,344.01,0.058092703536823095,-2.123415470123291e-08,0.027806006919126956,1.773993307352066,47.50000000000001,0.0
4280320,198,15.96871834397316,418,4.196386176804623e-05,-0.00026089411912835205,352.5000000000002,205.0,344.14,0.05770631355125375,1.9371509552001954e-08,0.023108868110284675,1.7826167076826096,50.0,0.0
4290560,198,15.968718022108078,419,5.792141545910567e-05,-0.00042724853738036473,350.0,194.75,345.59,0.058797577555156744,1.7136335372924803e-08,0.01927352845086716,1.784885434806347,50.0,0.0
4300800,198,15.96871821284294,420,5.92648022102793e-05,-0.0004194169032416539,375.0,195.25,338.01,0.05738573114357117,-1.862645149230957e-08,0.025799490150529892,1.776334985345602,50.0,0.0
4311040,198,15.968718236684799,421,3.914751261842042e-05,-0.00028478350723162296,377.5000000000002,195.25,339.0,0.056164837784972076,-1.0058283805847169e-08,0.02268745891051367,1.7757895849645138,50.0,0.0
4321280,198,15.968718308210374,422,5.7073422495435014e-05,-0.00042946205867337993,377.5000000000002,197.0,337.11,0.05978154067996988,-1.3783574104309083e-08,0.022909811622230335,1.7789269752800465,50.0,0.0
4331520,198,15.968718075752259,423,4.742348894541948e-05,-0.0002938941674074158,405.00000000000045,200.25,339.37,0.05561085412619401,-1.4156103134155273e-08,0.019842302589677275,1.785083507746458,47.50000000000001,0.0
4341760,198,15.968718069791795,424,6.682535963902226e-05,-0.0004849479517361033,452.50000000000017,178.75,331.77,0.055989976984669176,-1.564621925354004e-08,0.019497465502354316,1.7869340278208257,25.0,0.0
4352000,198,15.968718063831329,425,7.113995773400106e-05,-0.0005028191590099595,455.0000000000004,183.0,335.79,0.05729865403632487,-1.2293457984924316e-08,0.01965899784117937,1.780607571452856,25.0,0.0
4362240,198,15.968718147277832,426,2.9423553214336096e-05,-0.0001696190105576534,355.00000000000045,175.0,335.29,0.05215716103092636,3.725290298461914e-09,0.023879093962023035,1.7706969432532786,25.0,0.0
4372480,198,15.968718379735947,427,4.8308059315438356e-05,-0.0003272722231486114,525.0,200.5,342.71,0.057435582012582545,-8.568167686462402e-09,0.024324244126910345,1.7769374012947083,25.0,0.0
4382720,198,15.968718123435973,428,5.971274655873771e-05,-0.00040276287581946234,430.0000000000004,195.75,340.74,0.05551898559449375,1.5273690223693846e-08,0.020947402593446896,1.7756328769028187,47.50000000000001,0.0
4392960,198,15.968718367815018,429,4.140695293823882e-05,-0.0002748225218965672,430.0000000000004,197.75,346.42,0.056344260405191846,-1.1175870895385742e-09,0.02354777696018573,1.781136339902878,50.0,0.0
4403200,198,15.968718236684799,430,4.6421879170033264e-05,-0.0002914096769018215,350.0,184.75,338.44,0.05447423355697014,-1.080334186553955e-08,0.020138010900700463,1.7830675728619099,47.50000000000001,0.0
4413440,198,15.96871821284294,431,3.777534811266747e-05,-0.0002253051341540413,327.5000000000002,185.75,343.1,0.05719892302993266,-1.5273690223693846e-08,0.022318526811432093,1.7882690943777562,25.0,0.0
4423680,198,15.96871817111969,432,5.3066524559675085e-05,-0.0004030516920465743,327.5000000000002,176.75,340.36,0.05785938363826219,-4.8428773880004884e-09,0.022008189687039704,1.7887763753533363,25.0,0.0
4433920,198,15.96871801018715,433,6.217243764030655e-05,-0.00042149691907980016,325.0,174.5,340.76,0.05892451836017909,-1.30385160446167e-08,0.018645849569293205,1.7873174533247949,50.0,0.0
4444160,198,15.968717914819717,434,5.8055801260614714e-05,-0.0003743474975635763,277.5000000000002,154.25,332.72,0.05604247663141981,-4.1350722312927245e-08,0.017509286079439336,1.7866297766566277,47.50000000000001,0.0
4454400,198,15.968718045949936,435,3.952181621400541e-05,-0.0002681073023268254,275.0,148.5,330.78,0.05360803954742878,1.1175870895385742e-09,0.018468772643245757,1.7897572576999665,50.0,0.0
4464640,198,15.968717885017394,436,2.745020342773685e-05,-0.0001872103017376503,300.0,141.5,328.1,0.05726543421653183,-2.8312206268310546e-08,0.015709896887710784,1.7881996013224124,25.0,0.0
4474880,198,15.968718189001084,437,5.50937446675448e-05,-0.00035879377028322776,300.0,147.0,326.22,0.0547416778623489,-9.685754776000977e-09,0.022346883511636405,1.7896855898201465,25.0,0.0
4485120,198,15.968718093633651,438,2.8146268382212014e-05,-0.00018397696367173922,302.5000000000002,152.0,328.19,0.054265250939002085,-8.568167686462402e-09,0.020112308813259004,1.788024514168501,25.0,0.0
4495360,198,15.968718075752259,439,4.8709559335158306e-05,-0.00032803264366521034,302.5000000000002,160.75,329.56,0.057337527421664036,9.313225746154785e-09,0.01906367806659546,1.7888992510735988,47.50000000000001,0.0
4505600,198,15.968718022108078,440,3.8429509832038634e-05,-0.0002466949190420564,325.0,158.5,332.47,0.05317252496423199,1.4901161193847657e-09,0.018556968079064973,1.7896265417337418,25.0,0.0
4515840,198,15.968718039989472,441,5.392869878946271e-05,-0.00040737575636740075,400.0,174.0,336.37,0.05733611199368739,6.332993507385254e-09,0.01856273820740171,1.78689122274518,50.0,0.0
4526080,198,15.968718141317368,442,3.8864469105881486e-05,-0.00024343087752640714,300.0,160.25,336.09,0.05557013168828184,-3.7252902984619143e-10,0.018291408239747398,1.7886288918554782,47.50000000000001,0.0
4536320,198,15.96871822476387,443,4.393123989760994e-05,-0.00027980150625808167,300.0,151.5,330.54,0.05519130215636098,-1.6763806343078613e-08,0.018431676596810574,1.789008092135191,50.0,0.0
4546560,198,15.968717980384827,444,4.252711948513621e-05,-0.00033188712550327184,275.0,141.0,328.17,0.0567671985269038,-1.825392246246338e-08,0.019501775325625203,1.7882421031594276,47.50000000000001,0.0
4556800,198,15.968718189001084,445,4.773219092255587e-05,-0.0003233393574191723,302.5000000000002,157.5,332.44,0.0587937921049266,-1.6391277313232423e-08,0.021285673318197952,1.785305482149124,47.50000000000001,0.0
4567040,198,15.96871822476387,446,3.333215973473358e-05,-0.0002723163543123519,325.0,173.0,336.6,0.05346743205550758,-1.564621925354004e-08,0.023805072280811145,1.7824913002550602,50.0,0.0
4577280,198,15.968718278408051,447,4.0930326859278666e-05,-0.00027936827900703064,325.0,182.25,334.99,0.05735752690186119,7.078051567077636e-09,0.022662180443876422,1.777180404961109,25.0,0.0
4587520,198,15.968718135356903,448,5.713636816295775e-05,-0.00038369252797565423,385.00000000000085,199.0,342.32,0.058584221254192624,-3.986060619354248e-08,0.021197745396057142,1.7829326301813126,25.0,0.0
4597760,198,15.968718338012696,449,5.174966063226094e-05,-0.000375212909966649,480.00000000000045,201.0,342.64,0.05425775494318332,-2.1979212760925294e-08,0.02411848300253041,1.7861872225999833,25.0,0.0
4608000,198,15.968718028068542,450,2.929121863717299e-05,-0.00021944053514744155,502.5000000000002,195.0,342.09,0.05551783033198843,-9.313225746154785e-09,0.01919710788934026,1.7875697195529938,25.0,0.0
4618240,198,15.968718034029006,451,6.516407054668605e-05,-0.00047847601808825857,302.5000000000002,183.5,338.03,0.05815399334371938,1.825392246246338e-08,0.021411227475618945,1.7880024127662182,25.0,0.0
4628480,198,15.968718248605729,452,4.5632430264674895e-05,-0.00034188624704256654,455.0000000000004,195.75,338.56,0.05533995063507933,-1.4156103134155273e-08,0.022432131602545268,1.7867155894637108,50.0,0.0
4638720,198,15.96871829032898,453,3.691789564168602e-05,-0.00024298354801430833,455.0000000000004,203.5,343.01,0.05726058736812817,-1.1175870895385742e-09,0.021629816642962395,1.7859542965888977,50.0,0.0
4648960,198,15.968718087673187,454,4.822421079637706e-05,-0.0003981158926762873,455.0000000000004,198.0,339.04,0.05450199272076944,1.7136335372924803e-08,0.01920322814839892,1.780877286195755,50.0,0.0010009765625
4659200,198,15.968718087673187,455,4.651231787526911e-05,-0.0003957378095947206,375.0,184.5,340.84,0.05878626592577792,1.862645149230957e-09,0.021624282191623934,1.7743528246879579,50.0,0.0
4669440,198,15.968718135356903,456,3.0502138206323082e-05,-0.00017137405739049428,380.00000000000045,187.75,338.85,0.053827354076675035,4.8428773880004884e-09,0.02115031231660396,1.769778799265623,47.50000000000001,0.0
4679680,198,15.968718147277832,457,4.863719043957104e-05,-0.00031634142724215055,352.5000000000002,176.75,341.05,0.05413592201666889,5.215406417846679e-09,0.0211000231676735,1.773357269912958,25.0,0.0
4689920,198,15.968718326091766,458,6.23100228796858e-05,-0.0004874468955677003,352.5000000000002,192.5,347.87,0.05651579176392905,1.4156103134155273e-08,0.02385609150514938,1.7680484987795353,25.0,0.0
4700160,198,15.968718230724335,459,3.521231216243592e-05,-0.00017352814247715287,327.5000000000002,181.5,343.74,0.05616306285288042,-2.9802322387695314e-09,0.02250334228738211,1.7778051376342774,25.0,0.0
4710400,198,15.968718093633651,460,2.9116572491361124e-05,-0.00022113038176030386,325.0,188.5,344.38,0.054268779435874125,-1.30385160446167e-08,0.020035541147808544,1.7834953591227531,25.0,0.0
4720640,198,15.96871846318245,461,3.470428498193456e-05,-0.00023290249173442136,327.5000000000002,193.75,341.35,0.05472176170350004,0.0,0.02543738851090893,1.782285263389349,25.0,0.0
4730880,198,15.968718153238296,462,5.006877289623901e-05,-0.00041992867754743203,325.0,196.5,342.96,0.05764086889482325,1.2665987014770507e-08,0.023790228104917332,1.781124160438776,50.0,0.0
4741120,198,15.968718314170838,463,3.961164348895707e-05,-0.00024653614964336156,527.5000000000002,224.75,346.11,0.0560262311506867,-1.6763806343078613e-08,0.02463785273139365,1.7841769702732564,50.0,0.0
