PMM:episode_rewards,frames,explained_variance,epoch_idx,value_loss,episode_length,policy_entropy,P01:episode_rewards,advantage_norm,fps,policy_loss,grad_norm,P09:episode_rewards
1.23,3768000,-0.02646299362182617,471,0.011877131758828909,179.43,1.3763425898551942,0.0,1.1373966636881232,310,-0.0016235045884968712,0.16177803836890972,3.1000000000000085
1.43,3776000,-0.012605038285255433,472,0.014917713280974567,185.13,1.3772890412807464,0.0,1.2518105233833194,310,0.0010438869043719024,0.18731631608277055,4.0
1.55,3784000,-0.002406211495399475,473,0.014124979194020853,186.85,1.3794658541679383,0.0,1.2771864660084247,310,0.002189425870310515,0.17965502445475484,3.0
1.47,3792000,-0.0023642605543136596,474,0.010698742017029871,184.42,1.376141630411148,0.0,1.016380518488586,309,-1.8803256098181008e-05,0.1486137588657248,3.1000000000000085
1.23,3800000,-0.0015714973211288451,475,0.012033860111441754,176.63,1.373927482366562,0.0,1.119492787644267,309,0.00025962455081753434,0.14640668279619243,3.0
1.28,3808000,-0.0006911158561706543,476,0.01417323454158577,179.01,1.3677842783927918,0.0,1.26281430516392,309,-0.0007595355692319572,0.17680317519478014,4.0
1.34,3816000,-0.002455727458000183,477,0.010763184102861487,182.07,1.3720137858390808,0.0,1.0335386014170944,309,0.001528489824850112,0.13509553443544514,4.0
1.5,3824000,-0.002826317548751831,478,0.018330824373679208,187.01,1.3736892437934876,0.0,1.463671857751906,309,0.0005885198898613453,0.20100277076983278,4.0
1.87,3832000,-0.0019461756944656372,479,0.019032934686474618,201.58,1.3643525552749634,0.0,1.504973892867565,309,0.0030975091969594358,0.20529292213447853,5.0
1.82,3840000,-0.01081865131855011,480,0.012395061661245564,199.83,1.367328703403473,0.0,1.1338617496192456,309,-0.003090515275252983,0.1584300164231464,5.0
1.74,3848000,-0.0043271613121032716,481,0.018105343080096644,195.74,1.3583189785480498,0.0,1.4628664955496788,309,0.0031553900107974186,0.19317689707570665,5.0
1.79,3856000,-0.010789027810096741,482,0.015762585327393025,198.9,1.3767280387878418,0.0,1.3048321219161152,309,0.0008152071025688202,0.18858844631345442,5.0
2.04,3864000,-0.0025413715839385986,483,0.018143276210394105,207.7,1.368117026090622,0.0,1.4297562538087367,309,0.0038272482628235595,0.1994716691291355,5.0
1.98,3872000,-0.0010427790880203247,484,0.016486815941934765,205.86,1.3814123094081878,0.0,1.3994112069904805,309,0.0015784393611829727,0.19040973332257025,4.1000000000000085
1.69,3880000,-0.0011862444877624512,485,0.01740206391114043,196.85,1.3754693615436553,0.0,1.453090569525957,309,-0.0012196784204570577,0.1879053280500601,4.0
1.58,3888000,-0.0025477361679077147,486,0.013649392582374275,191.87,1.3648830080032348,0.0,1.216957952901721,309,0.0009324950871814508,0.1654101881364706,4.0
1.84,3896000,-0.0036099064350128174,487,0.011267741936771927,198.65,1.3664615035057068,0.0,1.0963201944902539,309,-0.0010998469646438026,0.1469502942332932,5.0
1.75,3904000,-0.001446174383163452,488,0.014266283465794914,195.3,1.3744566595554353,0.0,1.2940955565869807,309,0.0014584760647267103,0.16722758385136882,4.0
1.52,3912000,-0.003647540807723999,489,0.014568523518964866,187.47,1.376373646259308,0.0,1.2573312488943338,309,0.0011810432351194323,0.18245428396536062,4.0
1.71,3920000,-0.003568322658538818,490,0.01682737062426895,196.09,1.3724837899208069,0.0,1.3784036476165056,309,0.0011633888230426236,0.20557396091494198,4.0
1.46,3928000,-0.005336483120918274,491,0.01183310850747148,186.74,1.3784267151355742,0.0,1.1026681423000992,309,-0.00015445019584149123,0.16470491015995953,4.0
1.03,3936000,-0.003706464767456055,492,0.010159675827017054,166.65,1.3651554489135742,0.0,0.9995928380824626,309,9.883440332487226e-05,0.14352648206039603,3.0
0.91,3944000,-0.0033636581897735596,493,0.010736098083289108,161.34,1.3810102689266204,0.0,1.0373137436062096,309,-0.0008107353479135782,0.15113661386926208,2.0
1.17,3952000,-0.009546343684196473,494,0.014090544624996254,173.27,1.3762940096855163,0.0,1.2339457460865377,309,0.0016906071887933648,0.1779890603490297,2.1000000000000085
1.3,3960000,-0.003173251152038574,495,0.012339557552368206,179.25,1.3831329619884491,0.0,1.1514579966664313,309,0.0023176486016018316,0.15888168885721304,3.0
1.32,3968000,-0.0011902540922164918,496,0.013764058016640775,182.03,1.384052848815918,0.0,1.241243947148323,309,-0.0017638725932920352,0.1912461560292474,3.0
1.49,3976000,-0.0017607742547988891,497,0.01414310521954576,189.35,1.3685306012630463,0.0,1.245294172987342,309,0.0024661053204908965,0.17229091258392493,4.0
1.4,3984000,-0.00804494798183441,498,0.014315301426595397,183.54,1.3589027738571167,0.0,1.263500615656376,309,0.00019227810786105694,0.1846332767374844,4.0
1.29,3992000,-0.005168497562408447,499,0.013081065860728814,177.84,1.3712014997005462,0.0,1.1617879812046885,309,0.0009848536609206348,0.17276931201364665,3.0
1.19,4000000,-0.0015212136507034301,500,0.011410368005017517,175.14,1.3793755054473877,0.0,1.0756696294248105,309,-0.0011624350212514401,0.15343738273984248,3.0
1.1,4008000,-0.025208139419555665,501,0.011671559384778334,171.8,1.3737223267555236,0.0,1.098146764226258,309,0.0018221761879976838,0.15477196058689877,3.0
1.18,4016000,-0.011157814264297485,502,0.013328043837927907,173.42,1.3748212409019471,0.0,1.1880583586916327,309,0.0007029418254387565,0.17277600144403615,3.0
1.12,4024000,-0.0022281110286712646,503,0.01014678200639537,168.48,1.374055299758911,0.0,1.0013392509520054,309,-0.0006218592810910195,0.1500494045222691,2.1000000000000085
1.19,4032000,-0.00042096197605133055,504,0.015529495796617993,174.89,1.3718655216693878,0.0,1.3272987247258425,309,0.0015189677546732128,0.18553754319205457,3.0
1.23,4040000,-0.0037633615732192995,505,0.009934772351107313,179.18,1.3744559454917908,0.0,0.9643380352295935,309,0.0005833199340850115,0.14151985388341579,3.1000000000000085
1.11,4048000,-0.0011317425966262818,506,0.01321499977611893,171.98,1.3640540993213655,0.0,1.2080263252556325,309,0.0004655333230039105,0.1666605924980084,3.0
1.23,4056000,-0.002309163212776184,507,0.012990803874604353,173.85,1.3799063980579376,0.0,1.1836907049268484,309,0.0003568471479229629,0.1717728902563575,3.0
1.24,4064000,-0.0025641363859176636,508,0.010529334481898332,173.69,1.3842106366157532,0.0,1.0470474564656616,309,3.5203134757466614e-05,0.14660554325516664,3.0
1.0,4072000,-0.010326606035232545,509,0.010189749653899299,166.69,1.3757623934745788,0.0,0.9649406826775521,309,0.0013590630737598986,0.14193046769779621,2.0
1.09,4080000,-0.001660459041595459,510,0.014346919338518092,169.47,1.3557898592948914,0.0,1.2390789894759655,309,0.001496437042951584,0.17900605516440585,3.0
1.41,4088000,-0.004015612006187439,511,0.014847506725800486,181.48,1.365397641658783,0.0,1.2745986211672424,309,-0.0017069026158424093,0.1866713226813634,3.0
1.44,4096000,-0.0025588011741638182,512,0.011381562343526639,183.53,1.3579202497005463,0.0,1.1038830862566829,309,-0.0011847608326934279,0.155452200304159,3.1000000000000085
1.43,4104000,-0.0048106670379638675,513,0.013635798379064,182.47,1.346536227464676,0.0,1.2069403629004956,309,0.0016211362821923103,0.16966719900465496,3.0
1.31,4112000,-0.00438431978225708,514,0.011877456042948325,178.44,1.3610921037197112,0.0,1.142240205295384,309,-0.0006073061318602413,0.153429158892547,3.0
1.37,4120000,-0.005350133776664734,515,0.01285572192957261,182.27,1.3697915983200073,0.0,1.1734396171197294,309,-5.405531730502844e-05,0.1566696730643495,3.0
1.23,4128000,-0.002231038212776184,516,0.012127503330557374,174.75,1.3658827495574952,0.0,1.1408354876190423,309,0.001253320857649669,0.16425002424518634,3.0
1.04,4136000,-0.09552024006843567,517,0.012142073722541226,165.21,1.3416098940372467,0.0,1.1203510819002986,309,0.0005077985096431803,0.16246729741606558,2.0
1.12,4144000,-0.06404852628707886,518,0.012643762453553791,168.43,1.3784043419361114,0.0,1.1522558955661952,309,-7.183703244663775e-05,0.15933100328379163,3.0
1.38,4152000,-0.024292530417442323,519,0.01669423542851291,181.8,1.383158049583435,0.0,1.3809827896207572,309,0.001486857725540176,0.19289019005204672,3.0
1.53,4160000,-0.006294292807579041,520,0.015497521924662578,189.01,1.3828613591194152,0.0,1.3236334699764847,309,0.00253657050896436,0.19241435518246455,4.0
1.54,4168000,-0.0007459592819213868,521,0.01609132027038868,189.65,1.378436609506607,0.0,1.381433836594224,309,-0.0009631197105773026,0.1913318367858498,4.0
1.63,4176000,-0.0005704933404922486,522,0.013470868905860698,190.59,1.3828812158107757,0.0,1.219946877360344,309,0.0009309185273014009,0.1687368594353777,4.0
1.51,4184000,-0.0024687379598617555,523,0.012872830109909045,186.94,1.3836634361743927,0.0,1.1479457643628121,309,0.00026001945341704415,0.17149528806774683,4.0
1.32,4192000,-0.003991075754165649,524,0.013760453774807502,180.12,1.382137815952301,0.0,1.2078248770721256,308,0.0006815202021971345,0.1791667572339982,3.0
1.31,4200000,-0.0355825263261795,525,0.011737451181888901,178.67,1.3782497346401215,0.0,1.0841518557071685,308,-0.0006911125332044321,0.15502182940756085,3.0
1.14,4208000,-0.016100655198097228,526,0.011897664105881632,170.81,1.3623256516456603,0.0,1.079612961858511,308,0.001478257601847872,0.17142343918197586,2.0
1.07,4216000,-0.026528959274291993,527,0.011991937375914858,168.22,1.376061737537384,0.0,1.1542130700498818,308,-0.0005367620731703937,0.1581672478543929,2.0
1.07,4224000,-0.003965926766395569,528,0.012688003684979776,167.68,1.3756821644306183,0.0,1.1470382664352656,308,0.0034113677218556406,0.17139103368058797,2.0
1.16,4232000,-0.002858179211616516,529,0.015366742107571553,171.43,1.3820375669002534,0.0,1.3380846138298512,308,0.000916275164927356,0.18177655470497375,3.0
1.53,4240000,-0.0016092222929000855,530,0.013668110763883306,187.42,1.3814350366592407,0.0,1.22484705388546,308,-0.0009628715802682563,0.1791134095709729,4.0
1.39,4248000,-0.015090600848197936,531,0.01225382844319256,182.88,1.3824092876911163,0.0,1.1031131966225802,308,0.0003758449968881905,0.1707239209282496,4.0
1.22,4256000,-0.0012663626670837403,532,0.013604304949931248,176.06,1.3700437140464783,0.0,1.249416876398027,308,0.0010008526193269064,0.17162120587467145,3.0
1.3,4264000,-0.0010078299045562745,533,0.011740640636726312,178.89,1.3728310394287109,0.0,1.1185015359893442,308,-0.0010659970168489963,0.1564433271526093,4.0
1.17,4272000,-0.003759617805480957,534,0.011647411528647353,172.16,1.3802622330188752,0.0,1.113851814083755,308,0.00023334453580901027,0.1549107158166125,3.0
1.4,4280000,-0.0019823288917541503,535,0.0175332763082406,182.01,1.3799978756904603,0.0,1.4376247423887252,308,0.000701072066440247,0.21317571746646458,3.1000000000000085
1.36,4288000,-0.00424079954624176,536,0.012110558196791316,182.77,1.3761769044399261,0.0,1.0823893540911376,308,-0.0007033465837594122,0.15866264248556386,4.0
1.2,4296000,-0.005180410742759704,537,0.01092871239852002,175.08,1.3581436932086945,0.0,1.069633787535131,308,0.0017250258545391261,0.1495596783229877,3.0
1.14,4304000,-0.09147846162319183,538,0.010171985546085125,169.09,1.3550557100772858,0.0,1.0043765474669635,308,-0.0014681097329594195,0.14780813148887526,3.0
0.95,4312000,-0.06500477492809295,539,0.012963725033912396,161.25,1.3544217932224274,0.0,1.1562502936087549,308,0.0021255625353660433,0.1577964404775369,3.0
1.04,4320000,-0.10127388536930085,540,0.01143767650019072,163.58,1.3569648337364197,0.0,1.0372150774672628,308,-0.0009533639845903962,0.1696913578103983,3.0
1.19,4328000,-0.007703239917755127,541,0.01279843752643501,168.18,1.3430071830749513,0.0,1.1631998693943024,308,-0.0005991786828963086,0.1757364209425607,2.1000000000000085
1.07,4336000,-0.025497146248817444,542,0.011025574139348465,166.89,1.3806258058547973,0.0,1.0437021204270422,308,0.0018451960571110248,0.15274364956503098,2.1000000000000085
1.24,4344000,-0.0015485066175460816,543,0.013486049471976003,176.35,1.3795993494987489,0.0,1.2193724369443952,308,0.0006406407989561557,0.1881556513906266,3.0
1.26,4352000,-0.006180651187896728,544,0.00964016057084791,175.81,1.3686800301074982,0.0,0.9277854605950415,308,-0.00040338076069019736,0.1406355841909936,3.0
1.0,4360000,-0.004866718649864197,545,0.012176139807061191,165.51,1.3770629262924194,0.0,1.0999164328724147,308,-0.0004055228512152098,0.15921108341445922,3.0
1.14,4368000,-0.002240726351737976,546,0.012038136272149131,172.4,1.3825066268444062,0.0,1.1260347351431848,308,0.0013807283350615763,0.15290358322254877,3.0
1.26,4376000,-0.0041391289234161376,547,0.012496603139470607,179.64,1.3825541639328003,0.0,1.1406758001819253,308,0.0004047886934131384,0.1610303565325273,4.0
1.31,4384000,-0.0053834873437881466,548,0.012689285622454917,180.94,1.3779865097999573,0.0,1.1331924554519355,308,0.002215884543838911,0.16774410288619634,4.0
1.25,4392000,-0.0011404752731323242,549,0.012592239487839834,177.88,1.3691452705860139,0.0,1.2134717638790606,308,0.0011454917830997146,0.1645418994605473,3.1000000000000085
1.31,4400000,-0.0003160315752029419,550,0.012986162411543774,182.08,1.3813621234893798,0.0,1.1929874394834041,308,0.000466594307217747,0.17411773834201763,4.0
1.36,4408000,-0.0009015923738479614,551,0.013451888905783561,183.92,1.3804571509361268,0.0,1.1871131844073535,308,0.00029324413859285417,0.17377569197029977,3.0
1.3,4416000,-0.0049768793582916256,552,0.010805303335241661,178.81,1.3753774976730346,0.0,1.0759061909466983,308,-0.00028930204643984325,0.14924548292957612,3.0
1.05,4424000,-0.056483591794967654,553,0.00915694008206401,167.08,1.3749511694908143,0.0,0.9252800602093338,308,0.0006165059161139652,0.1442896992835621,3.0
0.95,4432000,-0.002360187768936157,554,0.012588251356746696,163.19,1.3748421335220338,0.0,1.1232189248874784,308,0.0019612121369573287,0.16527680229997815,2.1000000000000085
1.26,4440000,-0.003735901713371277,555,0.013615315261740762,176.31,1.3739394235610962,0.0,1.227060430534184,308,-0.0008491962566040456,0.17094804113895706,3.0
1.29,4448000,-0.0027114540338516236,556,0.014066553997254231,179.16,1.3742175281047821,0.0,1.2068962639570235,308,0.0022331007139291615,0.1756798949105337,3.0
1.22,4456000,-0.003879175782203674,557,0.0119381502088072,176.3,1.368059493303299,0.0,1.118585996925831,308,-0.0009160787658765912,0.1631878478029945,3.0
1.11,4464000,-0.00065024733543396,558,0.011901243430547765,171.69,1.3647039091587068,0.0,1.1230200444534422,308,0.0009747966844588518,0.16493904832634596,3.0
1.4,4472000,-0.0024376893043518066,559,0.015577926472087712,181.12,1.3694721853733063,0.0,1.3363405191153288,308,0.001206767923431471,0.19612928746494707,3.1000000000000085
1.51,4480000,-0.005688690543174744,560,0.013252265840637847,183.52,1.3725820875167847,0.0,1.2165433221310378,308,-0.0006302077067084611,0.1759865534452676,3.1000000000000085
1.45,4488000,-0.01224456787109375,561,0.01905862773947774,184.75,1.3696090626716613,0.0,1.4905965633317828,308,0.0020998431160114705,0.21660978783713256,3.0
1.59,4496000,-0.002608601450920105,562,0.016008925062178606,191.15,1.3575880074501037,0.0,1.3684336759150029,308,-0.0009397080406779424,0.18307898647897045,4.0
1.38,4504000,-0.011611638069152832,563,0.012584350997944966,181.71,1.3735024666786193,0.0,1.1494749658927321,308,0.0020751359412679448,0.17295993502149243,4.0
1.51,4512000,-0.0010206383466720582,564,0.01711871238430831,186.11,1.3663860297203063,0.0,1.4482001058757306,308,0.0012820169911719858,0.19251649153466166,4.0
1.69,4520000,-0.0019285666942596435,565,0.01288826820165923,192.06,1.3784328377246857,0.0,1.1711791055649519,308,-0.0007692042912822217,0.17414922321947976,5.0
1.58,4528000,-0.005336275100708008,566,0.01298548166792898,188.14,1.3822868883609771,0.0,1.2330121242254972,308,0.0002508095186203718,0.16528486035692858,4.0
1.19,4536000,-0.006450998187065124,567,0.010871281461440958,175.0,1.3773315560817718,0.0,1.0409048296138643,308,-0.0007107457076199352,0.15092258555139404,3.0
1.18,4544000,-0.0007880455255508422,568,0.015623251483448257,176.05,1.3730098867416383,0.0,1.345494466908276,308,0.0027673180068813964,0.17177266737471697,3.0
1.57,4552000,-0.0007088315486907959,569,0.012976147486206173,188.66,1.3827940511703491,0.0,1.1920646356791258,308,-0.0017748237797059118,0.16854689190037944,5.0
1.48,4560000,-0.0003918921947479248,570,0.013737671248381957,184.73,1.3775902473926545,0.0,1.2365558552742004,308,0.0022945667430758474,0.17029462254576905,4.0
1.3,4568000,-0.0007867085933685303,571,0.013040211700335931,179.88,1.3710055565834045,0.0,1.200884560085833,308,-0.00040625604364322496,0.16916099712811922,3.0
1.61,4576000,0.0007689392566680908,572,0.017225581998100096,190.11,1.3619665670394898,0.0,1.4309561055153608,308,0.001171159337973222,0.19118093154979757,3.1000000000000085
1.84,4584000,-0.00034806132316589355,573,0.01598973961881711,199.49,1.372657686471939,0.0,1.3374124510586263,308,0.0007382478233193978,0.18730326151986565,4.1000000000000085
1.82,4592000,-0.0002803826332092285,574,0.013781361020119221,199.16,1.3688135182857513,0.0,1.2307715447992087,308,-0.0018719759141094983,0.17034991986628065,4.0
