P01:episode_rewards,advantage_norm,policy_entropy,P09:episode_rewards,explained_variance,fps,policy_loss,PMM:episode_rewards,clip_fraction,epoch_idx,approx_kl_divergence,frames,grad_norm,episode_length,value_loss
25.0,15.968717819452285,1.721773984283209,480.00000000000045,-7.450580596923828e-09,206,-0.0012019738605886232,204.5,0.23447265625,356,0.0014800831824572924,3645440,0.0546082510352621,333.01,0.011207378475228324
50.0,15.96871793270111,1.7326385892927647,502.5000000000002,1.564621925354004e-08,206,-0.0012555987748783081,216.0,0.2201171875,357,0.0013982331379452262,3655680,0.056515143675983,334.81,0.012038018615567126
50.0,15.968717783689499,1.7575963385403157,525.0,8.568167686462402e-09,205,-0.0006875465107441415,228.75,0.18359375,358,0.0011918090689164273,3665920,0.05478858636991661,336.63,0.01146859696455067
25.0,15.96871770620346,1.7634055614471436,525.0,-3.3527612686157227e-09,205,-0.0012130103139497805,213.25,0.27802734375,359,0.0017371646591755052,3676160,0.05436010920729127,336.51,0.008732061016326042
50.0,15.968717741966248,1.7094727858901024,527.5000000000002,-3.203749656677246e-08,205,-0.0008111182527500205,219.75,0.2238525390625,360,0.0014917739248858197,3686400,0.05819650621106008,341.93,0.012451489634622703
50.0,15.968717795610427,1.670600886642933,527.5000000000002,5.215406417846679e-09,205,-0.001107434766163351,227.25,0.2377197265625,361,0.0015351643080407484,3696640,0.0553149837821167,346.07,0.013716440240386873
50.0,15.968717801570893,1.5432848177850247,552.5000000000002,1.862645149230957e-09,205,-0.0009775630591320806,257.0,0.16708984375,362,0.001035114192431763,3706880,0.0533292264140286,352.59,0.015775677040801385
125.0,15.968717843294144,1.5746792182326317,600.0,-1.080334186553955e-08,205,-0.0008860635993187316,286.5,0.1839599609375,363,0.0013555467148478328,3717120,0.055685156365422164,357.27,0.014602701202966273
125.0,15.968717914819717,1.6478048741817475,555.0000000000005,-7.450580596923828e-09,205,-0.0006070502429793123,276.75,0.1648193359375,364,0.0011361035807667009,3727360,0.05274541145056888,353.9,0.013720900344196707
125.0,15.968717616796493,1.6752300903201103,375.0,-5.587935447692871e-09,205,-0.0013489914079400477,247.75,0.284423828125,365,0.0017568249837438543,3737600,0.055209560955284155,348.66,0.011511477691510664
97.5,15.968717765808105,1.61501160338521,387.5000000000011,3.7252902984619143e-10,205,-0.0011613810951530469,244.75,0.185205078125,366,0.0011041909176498165,3747840,0.05446718884571986,352.39,0.013012980656640138
75.0,15.968717789649963,1.6338511519134045,575.0,-1.080334186553955e-08,205,-0.0009319443135609618,255.75,0.1852294921875,367,0.0011788698356497208,3758080,0.05387638507527274,352.75,0.013932006314280442
50.0,15.968717449903489,1.6469284147024155,525.0,-3.725290298461914e-09,205,-0.0009164758292172337,243.75,0.1971923828125,368,0.0013843444055197552,3768320,0.05445870884865532,350.28,0.013387812948712963
50.0,15.968717831373215,1.6610576212406158,427.5000000000002,1.3411045074462891e-08,204,-0.0007972729858011007,251.5,0.2197998046875,369,0.0015406838348496876,3778560,0.056395223448220885,357.57,0.0129350856605015
72.50000000000001,15.968717896938324,1.633137232810259,357.5000000000007,-5.587935447692871e-09,204,-0.0005606761042145081,237.25,0.1756103515625,370,0.0010863437363553886,3788800,0.048365109189063706,357.76,0.011599637047038414
50.0,15.968717849254608,1.6526266030967236,380.00000000000045,7.450580596923828e-09,204,-0.0002475314555340447,225.25,0.2059326171875,371,0.001429542826576835,3799040,0.05407888950027041,350.69,0.010882146582298446
25.0,15.968716537952423,1.6759646154940129,350.0,-6.7055225372314455e-09,204,-0.000995289467391558,197.75,0.26103515625,372,0.001585740755081133,3809280,0.05378378384654028,338.9,0.010440878865645686
25.0,15.968717235326768,1.741160150617361,327.5000000000002,-3.725290298461914e-09,204,-0.0008102707335638116,168.75,0.27548828125,373,0.0016146495823193164,3819520,0.053149957558305705,329.09,0.007885183490338931
22.500000000000007,15.96871684193611,1.7554665140807628,325.0,-8.195638656616212e-09,204,-0.0013121095937094652,154.5,0.30146484375,374,0.0018015474394019293,3829760,0.05266747327185064,328.4,0.007361797415285309
25.0,15.968716889619827,1.7522684700787068,425.0,-7.450580596923829e-10,204,-0.00071812447058619,160.0,0.242724609375,375,0.0014836842786706938,3840000,0.05071051848206789,330.71,0.00796597404014392
22.500000000000007,15.96871549487114,1.7214293099939824,425.0,-5.215406417846679e-09,204,-0.0011584257928916486,141.5,0.2738525390625,376,0.00195452174072841,3850240,0.05002640702051261,322.86,0.007174236337793971
25.0,15.968717843294144,1.6654280230402947,427.5000000000002,7.450580596923829e-10,204,-0.0012848033726186258,157.0,0.260693359375,377,0.0016575158559987812,3860480,0.05269073497759304,326.72,0.008831451213700348
0.0,15.968716871738433,1.6654137134552003,290.0000000000013,-5.587935447692871e-09,204,-0.0003801011451287195,142.0,0.198779296875,378,0.0012668604245163807,3870720,0.051854470454765544,321.13,0.007417487573547987
0.0,15.968716824054718,1.6834227599203586,252.50000000000023,5.587935447692871e-09,204,-0.0007583776881801896,137.25,0.2738037109375,379,0.0016108719781925628,3880960,0.052810100575420536,318.68,0.006905239204490954
0.0,15.96871646642685,1.6707032144069671,275.0,-2.4959444999694825e-08,203,-0.0008240708230005112,133.0,0.235546875,380,0.001378020326121998,3891200,0.04999050559292405,316.82,0.00825412712835174
0.0,15.968716913461686,1.6699645981192588,250.0,-2.6077032089233397e-09,203,-0.0010534338267461862,125.5,0.3091064453125,381,0.0019656070777841705,3901440,0.0514588980896102,318.65,0.005841369601859015
22.500000000000007,15.968717563152314,1.6757692232728005,225.0,1.825392246246338e-08,203,-0.001394657166383695,122.5,0.306640625,382,0.0018800466565124907,3911680,0.04900194398139107,320.78,0.006805719431577017
22.500000000000007,15.968716192245484,1.6531259380280972,200.0,3.3527612686157227e-09,203,-0.0005898156501643826,99.5,0.257861328125,383,0.0017331124275870025,3921920,0.05075883153439505,314.49,0.005573743682302279
0.0,15.968717551231384,1.6278109386563302,200.0,7.450580596923829e-10,203,-0.000919079430786951,97.5,0.241943359375,384,0.001665451463293266,3932160,0.04933745428466839,310.82,0.006719980509478774
25.0,15.968715465068817,1.6368237167596817,225.0,2.0116567611694337e-08,203,-0.0010413127121864818,106.75,0.265478515625,385,0.0019046230110518537,3942400,0.05256392155459104,313.04,0.008281482726852118
25.0,15.968717777729035,1.6846636839210987,325.0,8.568167686462402e-09,203,-0.0007953773430926959,140.5,0.227490234375,386,0.0013142378241582265,3952640,0.05393476602077314,324.04,0.009720936585654271
25.0,15.968715834617615,1.6756570011377334,325.0,-1.564621925354004e-08,203,-0.0014886608092638197,153.25,0.34521484375,387,0.0020852534712048508,3962880,0.05452644136699956,333.86,0.008279097678422432
25.0,15.96871766448021,1.6570825472474098,300.0,-1.862645149230957e-08,203,-0.0009690858776593813,163.5,0.2541015625,388,0.0015796713314557564,3973120,0.05505877337368274,339.47,0.01007717749744188
50.0,15.968717616796493,1.614584755152464,277.5000000000002,-3.688037395477295e-08,203,-0.0011387139933503932,161.0,0.2341552734375,389,0.0012453018766223067,3983360,0.05118973617281486,343.4,0.009620750520844013
50.0,15.96871766448021,1.6479661352932453,277.5000000000002,-1.3783574104309083e-08,203,-0.0011361915305315052,158.25,0.2680419921875,390,0.0016463387311887346,3993600,0.052318985175627275,339.75,0.008479444238167844
25.0,15.968717581033706,1.710191796720028,250.0,1.080334186553955e-08,203,-0.0010450822821439943,139.0,0.289892578125,391,0.001989879967675279,4003840,0.05353003210413866,334.23,0.007797333911094028
25.0,15.96871754527092,1.7071230605244636,225.0,-1.0058283805847169e-08,202,-0.0014467525206782739,130.5,0.30361328125,392,0.0017351144701194699,4014080,0.05318373234885325,329.58,0.007436245632288774
25.0,15.968717437982558,1.6978262089192868,200.0,-1.6763806343078613e-08,202,-0.0011739300342014757,113.0,0.2748779296875,393,0.001737205934028907,4024320,0.05196592218377529,321.98,0.006984480789105874
25.0,15.968717044591903,1.6998714625835418,175.0,1.1175870895385742e-09,202,-0.0008338276369613595,102.0,0.286328125,394,0.0014105234211598372,4034560,0.052480122954375395,315.11,0.005401094754142832
25.0,15.968713301420213,1.6672030173242092,152.50000000000023,5.960464477539063e-09,202,-0.001005544482904952,82.0,0.3028076171875,395,0.0017099060466307491,4044800,0.046653908095490124,309.33,0.004280020474618595
0.0,15.968709897994994,1.649511770904064,127.50000000000021,-1.9744038581848144e-08,202,-0.0010632254387019202,66.75,0.26728515625,396,0.001529080108105063,4055040,0.04223288161028051,306.84,0.0037482661918033953
0.0,15.968715018033981,1.6387843497097492,125.0,-3.7252902984619143e-10,202,-0.0011438384986831806,60.0,0.3615966796875,397,0.0020582710623500587,4065280,0.049651675381971745,303.72,0.003833270955487933
0.0,15.968697410821914,1.6318505868315696,125.0,-3.203749656677246e-08,202,-0.001006977591168834,51.75,0.345947265625,398,0.0022757311438112993,4075520,0.04624029727314451,298.43,0.0036046188962175043
0.0,15.968698132038117,1.6394526116549968,125.0,7.450580596923828e-09,202,-0.0008943659868236864,54.75,0.3393798828125,399,0.0020607620604039313,4085760,0.04657656159621153,302.34,0.003910079600759797
0.0,15.968711996078492,1.71989838257432,125.0,-1.0430812835693359e-08,202,-0.0010628010921209352,57.25,0.3347900390625,400,0.002531917138287554,4096000,0.046963345113343796,302.59,0.0051221928984972465
0.0,15.968717110157012,1.7394796565175057,152.50000000000023,-8.568167686462402e-09,202,-0.0008654352928715525,76.25,0.2807861328125,401,0.0016344175791232374,4106240,0.05089347931506335,313.31,0.006367339625785462
0.0,15.968717449903489,1.7266231566667556,200.0,-3.3527612686157227e-09,202,-0.0007527274832682451,97.75,0.2716796875,402,0.001594261264170882,4116480,0.05403585712744644,321.09,0.007804144270471625
25.0,15.968717497587203,1.7135244660079478,225.0,-2.570450305938721e-08,202,-0.001134735772939166,124.25,0.2376953125,403,0.001385451352899736,4126720,0.052184788439431404,331.06,0.009133194108335374
25.0,15.968717807531357,1.7180600143969058,275.0,5.960464477539063e-09,202,-0.0008628189669252606,154.25,0.2161865234375,404,0.0011223551457305802,4136960,0.05107986363431281,337.36,0.009387408621842041
25.0,15.968717783689499,1.7264383345842362,302.5000000000002,2.2351741790771484e-09,202,-0.0009446004522033035,163.5,0.2692626953125,405,0.0014948423171176727,4147200,0.055739367004767525,337.38,0.009959945786704338
25.0,15.968717676401138,1.7147214516997338,477.5000000000002,-1.3783574104309083e-08,201,-0.0008694824191479711,190.0,0.2514892578125,406,0.0014152307095855576,4157440,0.05872296997195185,342.09,0.010997029213649511
25.0,15.96871789097786,1.741834969818592,425.0,-5.587935447692871e-09,201,-0.001103060009336332,181.5,0.2868896484375,407,0.0015228610214819583,4167680,0.05462304115958907,338.43,0.010086248759398586
50.0,15.968717753887177,1.75302330031991,425.0,-1.4156103134155273e-08,201,-0.0009468098491197452,186.25,0.235546875,408,0.0012222054800076875,4177920,0.05375315618451876,334.07,0.00967541099889786
25.0,15.96871771812439,1.734776394814253,352.5000000000002,-8.195638656616212e-09,201,-0.0009717331344290869,176.25,0.227978515625,409,0.0011635568080578195,4188160,0.054238992169916254,330.18,0.009432334212033312
25.0,15.968717849254608,1.7297503478825091,327.5000000000002,-8.940696716308593e-09,201,-0.0014194906205375446,169.25,0.2950927734375,410,0.0016409755919710278,4198400,0.053586665438152624,331.55,0.00864079940929514
25.0,15.968717610836029,1.7213007181882858,335.00000000000085,-5.587935447692871e-09,201,-0.0007788999060721835,176.25,0.256640625,411,0.001286627600150325,4208640,0.05339644001862931,333.55,0.00953794500674121
25.0,15.968717741966248,1.7008938513696195,427.5000000000002,-4.097819328308106e-09,201,-0.0009010739078803454,178.75,0.2332763671875,412,0.001300012468402656,4218880,0.054705360877371025,335.55,0.011177085406961851
25.0,15.968717789649963,1.7159659907221794,382.5000000000007,-2.3096799850463868e-08,201,-0.0008549212248908589,189.5,0.2481689453125,413,0.001309061674339773,4229120,0.05456638049382444,333.08,0.010702428103286366
25.0,15.968717634677887,1.724029476195574,300.0,8.195638656616212e-09,201,-0.0007230609662656207,173.5,0.2306884765625,414,0.0012770104992284813,4239360,0.054828331141182275,331.47,0.009861192739117541
25.0,15.968717783689499,1.737918595969677,300.0,1.7136335372924803e-08,201,-0.0006177725306770298,179.0,0.21181640625,415,0.001109801943030675,4249600,0.05520914088581382,326.8,0.012678091879934072
50.0,15.968717747926712,1.7194868795573712,327.5000000000002,-2.0116567611694337e-08,201,-0.0007665586334042018,197.25,0.174658203125,416,0.0009839352702087467,4259840,0.05413217597491925,339.83,0.01234100914443843
50.0,15.968717700242996,1.7266449242830277,455.0000000000004,-1.825392246246338e-08,201,-0.0011014864980097628,227.5,0.228662109375,417,0.0013784483824167636,4270080,0.05479464926253821,345.27,0.01180748135302565
72.50000000000001,15.968717783689499,1.6925406619906425,412.5000000000011,4.470348358154297e-09,201,-0.00047360398311866445,239.5,0.1538330078125,418,0.0009231049395793889,4280320,0.05497715838343035,351.38,0.013976027214084752
75.0,15.968718093633651,1.655801737308502,550.0,-1.0430812835693359e-08,200,-0.0007659903119929367,256.5,0.18212890625,419,0.0009761639508106157,4290560,0.05524562269437572,347.95,0.013836266480211634
100.0,15.96871799826622,1.6561953507363796,552.5000000000002,-5.587935447692871e-09,200,-0.0003995260940428125,277.75,0.1775146484375,420,0.0010115656990478783,4300800,0.05694216828549794,356.27,0.015854129681247286
122.5,15.968717777729035,1.689239975064993,505.00000000000045,-1.601874828338623e-08,200,-0.0006550882451847428,280.0,0.1924560546875,421,0.0009934589221018086,4311040,0.05574421045158403,352.6,0.013495759731449652
100.0,15.968717849254608,1.7053681381046772,415.00000000000125,-1.080334186553955e-08,200,-0.0007006491116044345,266.25,0.204541015625,422,0.0010668050005563146,4321280,0.05658649194554917,354.36,0.012895047597703524
122.5,15.96871782541275,1.7237961530685424,377.5000000000002,-6.7055225372314455e-09,200,-0.0009086334557650844,243.5,0.2392822265625,423,0.001272376257935548,4331520,0.056854064168054885,348.27,0.012888784198730718
100.0,15.968717807531357,1.7209404423832892,402.5000000000002,-1.2665987014770507e-08,200,-0.0009570506244926946,237.25,0.2287353515625,424,0.0012188962325410558,4341760,0.05613506178021096,350.63,0.012312795934849418
75.0,15.968717712163926,1.709316962212324,527.5000000000002,2.9802322387695314e-09,200,-0.0007181762259278913,247.25,0.22705078125,425,0.0011331884412001613,4352000,0.05768613603478985,351.59,0.012416863604448736
50.0,15.968717724084854,1.7261492252349853,480.00000000000045,-1.1175870895385742e-08,200,-0.0009214301568135852,221.5,0.2239501953125,426,0.0010966999303917645,4362240,0.05395654919741213,341.62,0.009968592524819542
50.0,15.968717873096466,1.7306372463703155,550.0,3.166496753692627e-08,200,-0.0010953284356219229,223.25,0.2682861328125,427,0.0014697423546920162,4372480,0.051119481095568464,346.41,0.009768291705768206
50.0,15.968717914819717,1.7172504156827926,450.0,-1.0058283805847169e-08,200,-0.00043721415713662284,211.25,0.1390380859375,428,0.000869621123831621,4382720,0.05307708396835353,344.52,0.014280162659997587
47.50000000000001,15.968717789649963,1.7410414539277554,450.0,1.862645149230957e-09,200,-0.001168853510171175,222.0,0.2470703125,429,0.0014250158290849413,4392960,0.05650279850253096,348.44,0.011941637478594202
100.0,15.968717628717423,1.7181736998260022,450.0,-1.6391277313232423e-08,200,-0.0009225110890838551,236.5,0.21357421875,430,0.0012791106229087744,4403200,0.05362401347985526,354.71,0.011332323160604573
100.0,15.968717956542969,1.6545136980712414,455.0000000000004,4.470348358154297e-09,200,-0.0014747593038919149,248.5,0.211962890625,431,0.0010811240892792285,4413440,0.05595323387945443,357.0,0.013940659546642564
100.0,15.968717819452285,1.5916954323649406,552.5000000000002,-7.82310962677002e-09,200,-0.0010286071250448004,249.75,0.2104736328125,432,0.0010512678980461488,4423680,0.054276203089626475,361.89,0.012513360376760829
125.0,15.968717724084854,1.6190370567142964,552.5000000000002,1.0058283805847169e-08,200,-0.0006430986923078308,262.25,0.2147705078125,433,0.0011472088746444342,4433920,0.05478403717855153,369.73,0.011870091315358877
75.0,15.968717622756959,1.6228019520640373,550.0,-8.940696716308593e-09,200,-0.0008444645362033043,241.0,0.1919189453125,434,0.0009595786178408616,4444160,0.053839883854786066,362.36,0.011761336421659507
