frames,grad_norm,policy_loss,value_loss,epoch_idx,fps,P09:episode_rewards,policy_entropy,episode_length,explained_variance,PMM:episode_rewards,P01:episode_rewards,advantage_norm
8768000,1.1853969879816484,-0.004347926560440101,0.10261041276156903,1096,203,366.00000000000006,1.0309459418058395,1549.37,0.8935769683122635,217.03,38.900000000000006,3.6383691132068634
8776000,1.7240187621571972,-0.035151899225747914,0.1747811271250248,1097,202,375.0,0.9851565831899642,1578.75,0.8310288429260254,225.95,42.6,4.190435742139816
8784000,1.3410807753018623,-0.02105361005429586,0.10643802279606461,1098,202,375.20000000000005,1.0455070650577545,1575.28,0.8609468203783035,225.66,39.0,3.518466062545776
8792000,0.9836243300507147,-0.012237904705107211,0.07802106596529484,1099,202,375.20000000000005,1.0320963793992997,1578.05,0.8749202519655228,226.98,39.0,2.8688079047203066
8800000,1.3135896848156896,-0.016393924437870737,0.10113694322295487,1100,203,375.20000000000005,0.9685313534736634,1614.29,0.8496500915288925,234.64,45.800000000000004,3.3159087812900543
8808000,1.611613507939213,-0.019112280059489423,0.1366561880800873,1101,203,377.70000000000005,0.9569126045703888,1674.58,0.8517867088317871,247.34,63.7,4.149323172569275
8816000,1.714216945500636,-0.010862713858950884,0.12435744953341782,1102,203,384.0,1.0061222618818284,1714.73,0.8987835371494293,259.52,83.60000000000001,3.8854413199424744
8824000,1.2974412997607763,-0.03047023057122715,0.10696503565646708,1103,203,384.0,0.9947731655836105,1745.99,0.9052523821592331,268.83,90.8,3.518006455898285
8832000,1.3499863849449532,-0.021228031808277592,0.1401647781394422,1104,203,384.20000000000005,0.9778626930713653,1777.09,0.8375376152992249,276.78,114.9,3.7218110489845277
8840000,1.1037245913681684,-0.006646630482719047,0.0739761766884476,1105,203,384.20000000000005,0.9624445688724518,1782.96,0.8746585202217102,278.55,114.9,3.004700006246567
8848000,1.5705751342223095,-0.02797359538031742,0.1260172845609486,1106,202,384.20000000000005,0.9535373091697693,1791.56,0.8863503122329712,278.94,114.9,3.7587250208854677
8856000,1.745199663184237,-0.03716640520025976,0.13105332474224268,1107,202,384.20000000000005,0.9827275705337525,1789.04,0.855069180727005,278.28,119.4,3.8883124470710753
8864000,1.417154912039523,-0.02523285731265787,0.09595290734432638,1108,202,384.20000000000005,0.9906502562761307,1777.22,0.8986958074569702,277.48,119.4,3.1633177542686464
8872000,0.9555650319057389,0.004218070495408028,0.08001848415005952,1109,202,384.0,0.9543110102415084,1770.02,0.8891925132274627,278.8,123.60000000000001,3.052028466463089
8880000,1.2217823053053376,-0.012723451096680946,0.11545047319494188,1110,202,376.80000000000007,0.9490840071439743,1762.49,0.8988642990589142,276.77,123.60000000000001,3.567061811685562
8888000,1.3234221984868106,-0.019537753804470412,0.11176475724205374,1111,202,375.1,0.9614799493551254,1760.57,0.8752646583318711,276.11,123.60000000000001,3.5362940001487733
8896000,1.2793502460979913,-0.013130353232263588,0.11657062212005258,1112,202,375.1,0.9519577306509018,1758.23,0.9033936870098114,277.86,119.4,3.7704587829113008
8904000,1.13795256641217,-0.0034935710462741555,0.09136623060330748,1113,202,375.1,0.9279383909702301,1757.6,0.9017480367422104,277.63,119.4,3.413301330804825
8912000,1.2220436791649056,-0.021869644940597937,0.10276044911704957,1114,202,384.0,0.9907576167583465,1782.42,0.8629331231117249,282.52,119.4,3.4321797883510587
8920000,1.3211607366374705,-0.019389859075890855,0.11471709835343064,1115,202,376.3,0.9609655731916428,1777.32,0.8836205875873566,275.68,119.4,3.6211841559410094
8928000,1.4998477502638423,-0.020678434334113264,0.142086680540815,1116,202,376.3,1.0009989696741104,1780.99,0.8641438829898834,275.15,119.4,3.719415417909622
8936000,1.3803517468249589,-0.02059175657166634,0.1296604732144624,1117,202,379.50000000000006,1.0145122343301773,1800.05,0.8684789198637008,277.46,113.3,4.032799807786941
8944000,1.9768726783059731,-0.01616555338492617,0.11357467562891543,1118,202,384.0,1.039679769873619,1796.22,0.8976688766479493,277.65,112.4,3.6687733137607577
8952000,1.1637556138603693,-0.015558315761736594,0.07405863609164953,1119,202,384.0,1.0050526839494704,1795.38,0.9217184317111969,276.56,106.4,2.9435810148715973
8960000,1.184817169291111,-0.004511831882118713,0.09061632208526134,1120,202,384.0,0.9753491932153702,1794.25,0.8926545488834381,276.82,112.4,3.2331378483772277
8968000,1.5374418843993738,-0.006871142080053687,0.12144097719341516,1121,202,379.50000000000006,0.963340340256691,1799.12,0.8936394947767258,279.32,113.89999999999999,3.8610657691955566
8976000,1.7675461474085492,-0.006324165426194668,0.17207805482670666,1122,202,379.50000000000006,1.0066044479608536,1812.22,0.8899293619394303,283.35,119.4,4.619461694955826
8984000,1.1795085239579983,-0.02026840261882171,0.09789630491286516,1123,202,386.2,1.0208295011520385,1855.39,0.8529733151197434,292.96,152.0,3.355721846818924
8992000,0.9756828247765398,-0.021838162413187093,0.061998131554573774,1124,202,386.2,1.0020347833633423,1857.74,0.9239415776729584,295.94,154.0,2.7277149617671967
9000000,1.4548133769315978,-0.018515591020113787,0.12487371402792632,1125,202,386.0,1.0055783593654632,1846.27,0.8599902188777924,293.69,154.0,3.89995596408844
9008000,1.501510138991421,-0.017297508250921963,0.1437006057333201,1126,202,386.0,0.9987001526355743,1847.53,0.9041716802120209,291.07,151.20000000000002,4.1177117395401
9016000,1.3993023293924705,-0.009951801889110356,0.13525784756056963,1127,202,390.1,1.022559285759926,1872.1,0.8424064630270004,296.57,154.0,4.142351434230805
9024000,0.991187741140827,-0.015768231526599265,0.07877709197811783,1128,202,391.70000000000005,1.023043361902237,1883.94,0.9064701992273331,302.15,158.5,2.9947718942165373
9032000,1.2555425729420824,-0.023864151602901985,0.10177618601359427,1129,202,398.30000000000007,0.9626986235380173,1884.73,0.8675552678108215,302.07,158.5,3.3861032974720002
9040000,1.3938141251721956,-0.011756456228322349,0.08510655034333467,1130,202,398.30000000000007,0.9607486099004745,1889.71,0.8631025272607803,300.44,151.20000000000002,3.314336938858032
9048000,1.2738019244087144,-0.018666011398890986,0.09210626662708819,1131,202,402.09999999999997,0.9701060771942138,1901.97,0.8692045593261719,305.49,151.20000000000002,3.3457350742816927
9056000,1.0585574557776727,-0.013378528128378094,0.08586935242637991,1132,202,402.09999999999997,0.9919211697578431,1912.47,0.9021909654140472,306.71,158.5,3.1826207745075226
9064000,1.4332973746529887,-0.02252434959693346,0.10281021025031806,1133,202,406.1,0.9820805883407593,1942.8,0.9271602797508239,313.89,162.6,3.5330977559089662
9072000,1.2869039772641384,-0.007505237255390967,0.12809927320107817,1134,202,407.1,0.9596637147665024,1960.88,0.8915786874294281,314.24,158.5,3.919577789306641
9080000,1.2312011321094813,-0.022832089504227042,0.11578884052112698,1135,202,408.1,0.9798328411579132,1977.68,0.8734870457649231,318.37,162.1,3.690217670202255
9088000,1.2029400613399739,-0.007181959510198795,0.10207932761870325,1136,202,408.1,0.9980203080177307,1978.05,0.8587250536680222,317.77,153.6,3.457083704471588
9096000,1.7493593261108855,-0.002461426631780341,0.14006906914524733,1137,202,408.1,1.0029029613733291,1972.11,0.89988460958004,316.06,153.6,4.02958204627037
9104000,1.5396655013568932,-0.02468511532410048,0.126819700691849,1138,202,407.1,0.9904974472522735,1953.22,0.8951426190137863,310.34,127.8,3.9533342826366424
9112000,1.1278445914814734,-0.011421052827499808,0.10224673428107053,1139,202,407.1,0.983704035282135,1958.31,0.9115328240394592,315.43,127.8,3.4366215109825133
9120000,1.1545320531646681,-0.017516501204809173,0.10204818908125163,1140,202,407.1,1.017397952079773,1948.76,0.9056952327489853,313.46,127.8,3.4295051884651184
9128000,2.314232814054402,-0.016617630317923612,0.2813930396363139,1141,202,403.30000000000007,1.0267169445753097,1921.86,0.8497275561094284,309.69,127.8,5.464746085405349
9136000,1.4701010740165434,-0.030592015821603126,0.12842993250116705,1142,202,403.30000000000007,1.0312788325548172,1932.89,0.9038866543769837,313.48,147.8,3.931721202135086
9144000,1.5774081441230376,-0.00879373367099106,0.1379401813726872,1143,202,403.30000000000007,0.9618694698810577,1930.06,0.8977681142091751,315.05,203.10000000000002,4.10765164732933
9152000,1.123518456204517,-0.015870288841415458,0.08484610750339926,1144,202,403.30000000000007,0.9509868514537811,1930.51,0.8827297163009643,314.12,203.10000000000002,3.234035677909851
9160000,1.4138659624675183,-0.0183565844129771,0.12291201224084944,1145,202,403.30000000000007,1.0010621291399002,1916.09,0.8045279824733734,309.33,168.9,3.6891696172952653
9168000,1.1328773376871317,-0.013222099838894791,0.07533625206444412,1146,202,402.09999999999997,1.0304943937063218,1879.43,0.8660413670539856,302.79,149.5,3.028806449174881
9176000,1.304207489916683,-0.01960164297663141,0.11811496740207077,1147,202,402.09999999999997,1.0263068604469299,1875.44,0.8754983335733414,298.56,143.3,3.6369085121154785
9184000,1.2263086451396343,-0.00013300829588843043,0.10531977517530322,1148,202,402.09999999999997,1.0113601487874986,1876.51,0.8721872514486313,295.6,127.8,3.495029032230377
9192000,1.3462957769188233,-0.011162305858451873,0.13478472056798638,1149,202,402.09999999999997,1.0259325873851777,1877.97,0.8761694538593292,299.45,143.3,4.105922914743424
9200000,1.0772069312341959,-0.017929587556864135,0.11146412841975689,1150,202,396.1,1.0658895391225816,1844.55,0.8767065906524658,291.31,124.5,3.463059149980545
9208000,1.4365152290658445,-0.0224576732236892,0.13445251401513814,1151,202,395.1,1.036742679476738,1836.32,0.8443484550714493,289.64,124.5,4.149644646644592
9216000,1.6006781370546872,-0.034454240238264905,0.09961962841451168,1152,202,394.09999999999997,1.0413368076086045,1845.87,0.8988022524118423,287.94,119.3,3.3081602132320405
9224000,1.2648661503273737,-0.0207340493646916,0.1070984919462353,1153,202,389.5,1.0221706527471541,1828.58,0.9069088828563691,284.72,119.3,3.6544404792785645
9232000,1.1061772272290977,-0.009090821573190624,0.08254904530011117,1154,202,394.09999999999997,1.0415860223770141,1844.13,0.9278068917989731,285.91,119.3,3.256902905702591
9240000,1.340027675139204,-0.012924853248259751,0.11334912043064832,1155,202,394.09999999999997,0.9825602287054062,1840.09,0.9029284888505935,286.31,119.3,3.7365641915798187
9248000,1.2405418652944187,-0.027925433296477422,0.11181790145114064,1156,202,387.20000000000005,0.9975781416893006,1802.9,0.8993099963665009,281.24,111.4,3.72564661860466
9256000,1.5210126621675268,-0.017346786959678867,0.13253362579271197,1157,202,387.20000000000005,1.008703505396843,1810.78,0.868370915055275,280.42,111.4,3.9369974076747893
9264000,1.0682524956303032,-0.009140833732672035,0.09476875768974423,1158,202,394.2,1.0451376539468766,1805.3,0.884434906244278,281.22,96.7,3.172179774045944
9272000,1.4166128000420892,-0.022674345850828104,0.12935519483871757,1159,202,394.2,1.0479402238130568,1807.37,0.8768086540699005,277.93,93.2,3.8073082292079925
9280000,1.2200088433431122,-0.017464849285315723,0.10332173318136484,1160,202,394.2,1.0190707451105119,1795.45,0.8882454806566238,273.93,85.60000000000001,3.448048529624939
9288000,1.4662935173722056,-0.00710052672191523,0.14282611025497316,1161,202,394.2,0.9923623239994049,1805.22,0.9142318254709244,276.34,85.60000000000001,4.104659571647644
9296000,1.0403999562756496,-0.010485821221373044,0.0906404080800712,1162,202,394.2,1.016226504445076,1809.76,0.8780158191919327,277.36,85.60000000000001,3.168149449825287
9304000,1.395211994178979,-0.02805317787453532,0.1458327837754041,1163,202,394.2,0.9621937835216522,1811.42,0.9021697270870209,276.49,85.60000000000001,4.036370587348938
9312000,1.25252075090311,-0.02513443685194943,0.11370602790266275,1164,202,394.2,0.970992180109024,1824.53,0.9161058872938156,281.96,93.2,3.7605283200740813
9320000,0.9434483604559227,-0.028042582428024616,0.08356777224689722,1165,202,394.2,0.9952569812536239,1825.54,0.9228842556476593,280.67,93.2,3.0449445927143097
9328000,1.0889780110165193,-0.004435697867302224,0.09421053093858063,1166,202,390.6000000000001,0.9782105141878128,1840.0,0.9308904093503952,282.32,93.2,3.2182973837852478
9336000,1.2131989700494934,-0.024287535321782343,0.10717097195796668,1167,202,394.2,0.9686556726694107,1851.67,0.9222422355413437,284.56,93.2,3.51509401679039
9344000,1.453093975216199,-0.015165540107991546,0.10970356745645404,1168,202,394.2,0.9978729432821274,1881.92,0.8849891501665116,291.53,93.2,3.670924402475357
9352000,1.0374812124315826,-0.01062669167527929,0.07501129598356783,1169,202,394.2,1.0300252693891525,1884.86,0.8988419318199158,293.19,93.2,2.9492043149471283
9360000,1.1443969693871106,-0.019500196315348148,0.08291808732785284,1170,202,394.2,1.0277667301893234,1893.01,0.89597216963768,296.37,111.10000000000001,2.997655351161957
9368000,1.342698860409385,-0.014328958562109619,0.11765461225993931,1171,202,394.2,1.0198809707164764,1910.36,0.8998461931943893,300.94,120.2,3.7729527127742766
9376000,1.2806334653250375,-0.005351436304626986,0.11811118378303945,1172,202,396.1,0.9947706592082978,1924.54,0.8934737199544907,306.08,157.90000000000003,3.6716313517093657
9384000,1.270693599977591,-0.00833763014219585,0.0988440081756562,1173,202,397.2,1.0101373916864396,1925.69,0.9115342301130295,304.77,157.90000000000003,3.370116834640503
9392000,1.5063001614634155,-0.034555287178372966,0.12889680392108857,1174,202,399.20000000000005,0.9809203124046326,1942.28,0.9048074716329575,309.5,164.7,3.951698863506317
9400000,1.199619795425062,-0.021502658599056302,0.10931403649970889,1175,202,401.5,0.9610907006263733,1958.56,0.9278986448049545,313.21,183.9,3.494805552959442
9408000,1.6592929232546916,-0.018838239659089595,0.1398180218040943,1176,202,404.20000000000005,0.9720586562156677,1973.01,0.9160528963804245,321.66,206.5,4.095265855789185
9416000,1.334669334842991,-0.030231132968328894,0.1019382943958044,1177,202,402.2,1.088512727022171,1941.51,0.8532944065332413,316.12,189.6,3.50962638258934
9424000,1.371523984072187,-0.018578022569126915,0.08748603323474527,1178,202,399.20000000000005,1.031889447569847,1909.62,0.8231220209598541,309.81,164.7,3.061533740758896
9432000,1.4247337157874,-0.017002924932166933,0.13000024794600903,1179,202,399.0,0.9900635439157486,1894.22,0.8709978985786438,304.91,142.4,3.7427605819702148
9440000,1.2288278075097503,-0.01774831887887558,0.12367770894430578,1180,202,399.0,0.9870221191644668,1893.61,0.8862069642543793,304.29,142.4,3.7713783383369446
9448000,1.4217916236945056,-0.021177566219557777,0.1558496193215251,1181,202,399.30000000000007,1.0050832188129426,1896.91,0.9068422186374664,307.24,160.60000000000002,4.220241851806641
9456000,1.248246827147327,-0.018223567233653738,0.13095484527759255,1182,202,399.30000000000007,1.0128384536504746,1903.48,0.8306448549032212,312.36,183.6,3.8014167559146883
9464000,1.0946804736760776,-0.02945598469930701,0.07967116836458445,1183,202,394.5,1.0949717277288438,1745.66,0.339431089758873,275.68,58.00000000000001,3.0144038546085357
9472000,0.5203639110942054,-0.005001695492765066,0.029538422375917434,1184,202,394.5,1.0435005503892898,1723.59,0.7593874871730805,269.46,34.2,1.8122133809328078
9480000,0.9658159893742951,-0.009440291739520035,0.09105057583190501,1185,202,394.5,0.9973194092512131,1723.59,0.853533371090889,269.46,34.2,3.150164033174515
9488000,1.6949683446866615,-0.02694797200674657,0.20568648310378193,1186,202,387.70000000000005,0.9694899302721024,1697.18,0.8458210051059722,260.48,34.2,4.987898470163345
9496000,1.3521710277787486,-0.022150557806889994,0.11827130342833697,1187,202,394.80000000000007,1.028743566274643,1702.65,0.8358624386787414,263.63,34.2,3.7399413537979127
9504000,1.0994686132075302,-0.016495060657180146,0.09016827737912536,1188,202,388.5000000000001,1.003847175836563,1691.67,0.8608748263120651,262.71,34.2,3.189333111643791
9512000,1.6047387858237576,-0.01966217778448481,0.14483227188698947,1189,202,402.0,0.9765685737133026,1668.0,0.9065741473436355,258.37,34.2,4.020344008207321
9520000,1.575984505977396,-0.05097013632126618,0.1281422918383032,1190,202,384.3,1.0018076327443124,1491.63,0.48817992091178897,217.56,13.9,3.886045640707016
9528000,0.5589506190039779,-0.0035420981119386854,0.027870668601244687,1191,202,380.40000000000003,1.099128348827362,1428.03,0.7163843411207199,204.2,6.9,1.846309689283371
9536000,1.3691106239142619,-0.01973832179326564,0.10273424917366356,1192,202,377.1,1.0359099394083022,1349.99,0.8414244228601455,186.29,6.9,3.300596228837967
9544000,1.1435576321518608,-0.012395212590345182,0.07710784601047635,1193,202,368.1,1.059989508986473,1325.36,0.8678271347284316,176.09,8.700000000000001,2.93146870136261
9552000,1.2207060175670308,-0.010705344877787865,0.08376543685793876,1194,202,369.80000000000007,1.00918077647686,1329.86,0.8898820012807847,177.69,8.700000000000001,3.0132712733745577
9560000,1.4578428419681244,-0.011032307571731508,0.1406135033350438,1195,202,368.1,0.9943757385015488,1343.33,0.9135418826341629,179.9,8.700000000000001,3.759788112640381
9568000,1.3861899425495097,-0.013589950376772322,0.11443228310905397,1196,202,369.80000000000007,0.987997328042984,1362.17,0.8924994909763336,185.33,8.700000000000001,3.7680354821681976
9576000,0.8274518077136528,-0.011612378979625646,0.049726106501184406,1197,202,364.50000000000006,1.120261343717575,1217.18,0.33485476911067963,152.13,1.0,2.560169829726219
9584000,0.6578136412261988,-0.014364818960893899,0.046578777083195744,1198,201,364.50000000000006,1.0649355041980744,1217.89,0.7795119792222976,151.61,1.9000000000000004,2.1897957128286363
9592000,1.1493323920022374,-0.0080182210370549,0.08825337039772421,1199,202,364.50000000000006,0.9764224499464035,1228.8,0.8077560758590698,152.33,2.0,3.2138357305526735
9600000,1.8946258815599122,-0.01879287482966902,0.17024380737915634,1200,202,369.5,0.9562696635723114,1283.15,0.7999622684717178,166.83,2.0,4.364781333208084
9608000,1.253288072595288,-0.005378003043588251,0.1047135217860341,1201,202,374.30000000000007,0.9986655646562577,1311.78,0.8642221808433532,176.78,2.0,3.3783865439891816
9616000,0.9842589679501722,-0.006937442892231047,0.06456044834107161,1202,202,374.30000000000007,1.005705136656761,1317.11,0.9092081755399704,178.5,2.0,2.727032617330551
9624000,1.467298014908294,-0.014797228389797966,0.14032200764864683,1203,202,375.30000000000007,0.982238461971283,1330.47,0.8068759524822235,179.24,2.0,4.116205632686615
9632000,1.4350769985998983,-0.01567255969857797,0.12986139418557285,1204,202,375.30000000000007,0.989599592089653,1322.48,0.8519505590200425,177.54,2.0,4.106621615886688
9640000,1.2231633660939198,-0.016928417840044858,0.06111407374497503,1205,202,382.20000000000005,0.9887290126085282,1342.34,0.9167970812320709,183.82,2.0,2.697789555191994
9648000,1.4796309795470892,-0.007710440733353608,0.08744733407627792,1206,202,384.3,0.9836285695433616,1351.04,0.7106211167573929,180.28,2.0,3.192009040117264
9656000,0.8958783804682418,-0.0024081353266956285,0.07556662995833903,1207,201,384.3,1.031228112578392,1357.47,0.8732429701089859,182.86,2.0,2.795575833916664
9664000,1.16582615696369,-0.011685756818114896,0.10927779248449951,1208,201,384.3,1.0480153477191925,1367.65,0.8652203661203385,183.49,2.0,3.442335983514786
9672000,1.1370555064432868,-0.004671813691056741,0.11277790850959718,1209,201,384.3,0.9783254927396774,1420.58,0.9335022175312042,194.29,11.000000000000004,3.4180122208595276
9680000,1.3942879442293346,-0.018085978677263484,0.08697066700085998,1210,201,387.20000000000005,0.9416658556461335,1472.45,0.9315422695875167,203.67,18.900000000000002,3.185624990463257
9688000,1.7497966323670877,-0.02615178648964502,0.14852314293384553,1211,201,384.3,0.9820425635576249,1525.26,0.7629897141456604,214.56,18.400000000000006,3.914805635213852
9696000,0.5540364604996482,-0.004358759475289844,0.026015427731908857,1212,201,384.3,1.0479289841651918,1525.6,0.754277173280716,212.64,12.9,1.8683535325527192
9704000,0.9807169748835989,-0.010928134067216887,0.07763710369821637,1213,201,382.20000000000005,0.979027755856514,1511.54,0.885296648144722,206.77,12.9,2.8723443436622618
9712000,1.0348622673771786,-0.01149233449541498,0.10423594177700579,1214,201,382.20000000000005,0.922610701918602,1515.74,0.8961368703842163,209.25,12.9,3.3863909006118775
9720000,1.347626241418627,-0.011337301127496176,0.13653056913986802,1215,201,389.1,0.9163251340389251,1516.24,0.8649809753894806,211.76,12.9,4.343074579238891
9728000,0.9958045960975984,-0.017523966796070455,0.08062104321084916,1216,202,387.20000000000005,0.9912021678686141,1528.87,0.9157529711723328,214.65,12.9,3.018475193977356
9736000,0.7257410306938266,-0.009982110356686462,0.04630276735406369,1217,201,390.4000000000001,0.9956218665838241,1598.05,0.931918358206749,226.78,22.0,2.3979116779565812
9744000,1.2838251299844723,-0.0033638524942216463,0.11807342450134456,1218,201,390.4000000000001,0.9336174702644349,1607.89,0.9185824501514435,229.83,22.0,3.7725030577182768
9752000,1.4034811953196993,-0.008947900049388408,0.12166877448558808,1219,201,394.0,0.9333555769920349,1638.39,0.8984312278032303,234.68,24.9,3.9762973523139955
9760000,1.0202962217301659,-0.011633695590135176,0.08192394527141005,1220,201,398.30000000000007,0.9644886779785157,1755.73,0.9261053657531738,260.86,43.9,3.1489013212919237
9768000,1.1983117519779143,-0.011478786697261966,0.07892072288319468,1221,201,401.0,0.9844669193029404,1794.8,0.8826787060499192,270.39,58.6,3.100195734500885
9776000,1.2953357055134345,-0.004844214748591185,0.12052958295680583,1222,201,401.1,0.9395273715257645,1827.21,0.922943816781044,277.16,60.8,3.5160389149188997
9784000,1.7529134122671832,-0.0025478652655147017,0.17111845832318068,1223,201,402.0,0.9138432359695434,1839.68,0.9290774524211883,283.28,60.8,4.559539595842361
9792000,1.4937163171134251,-0.027086980105377734,0.12202243138104678,1224,201,402.0,0.9802638530731201,1816.85,0.47770474255084994,276.65,60.8,3.7722556257247923
9800000,0.6854310779225327,-0.004105923295901448,0.040316567178815606,1225,201,402.0,1.0639563101530074,1798.09,0.889201307296753,270.65,58.300000000000004,2.154883486032486
9808000,0.734703640130529,-0.004976823440229055,0.07248586888890714,1226,201,401.1,1.0081787109375,1778.32,0.9074445021152496,264.24,52.0,2.632273455858231
9816000,1.287896371161661,-0.007022214247990632,0.12478444511536509,1227,201,401.1,0.9776787877082824,1757.72,0.8853707575798034,260.86,52.0,3.7677454924583436
9824000,1.2500255048481679,-0.020971435497049242,0.1094999036937952,1228,201,401.0,0.9518409532308578,1744.24,0.893572261929512,261.49,52.0,3.714181761741638
9832000,1.3293690395287427,-0.02299399821087718,0.09361124027520418,1229,201,401.1,0.9081617999076843,1777.56,0.8989520555734635,269.04,58.300000000000004,3.3838008284568786
9840000,1.352942004990702,-0.006038562121102586,0.1169681421853602,1230,201,401.1,0.9639141219854355,1801.55,0.91777314722538,276.79,60.8,3.7015763235092165
9848000,0.9947682099990561,-0.007841475451423321,0.08507698418572546,1231,201,401.1,1.0060561579465865,1825.54,0.9215721797943115,281.24,63.0,3.006640281677246
9856000,1.3217372982262416,-0.003875134903937578,0.10090034588240088,1232,201,401.0,1.012748441696167,1845.19,0.9252023953199386,281.47,63.0,3.256127790212631
9864000,1.261524519502737,-0.026994191893027163,0.11621189861092716,1233,201,401.0,1.0241802358627319,1830.07,0.9081977534294129,278.48,63.0,3.5237232077121736
9872000,1.117114859555327,-0.023149719052016734,0.08107322873547673,1234,201,401.0,1.0777898460626603,1837.84,0.7529886716604233,279.46,69.30000000000001,3.219758280515671
9880000,1.0251837884267934,-0.003736227124987579,0.08669391266535968,1235,201,401.0,1.0207670629024506,1868.58,0.92956935942173,285.03,104.5,3.0274696922302247
9888000,1.7403025529537977,-0.013532719578361139,0.1365995889529586,1236,201,401.0,1.0270285803079604,1892.35,0.8592537355422973,293.23,142.70000000000002,3.5900220239162444
9896000,1.4507631484779424,-0.02382623902056366,0.14384535846300422,1237,201,401.0,1.0332909941673278,1898.47,0.8911889219284057,300.2,152.29999999999998,4.092601243257523
9904000,1.6092842218939651,-0.028770361526403575,0.143196584507823,1238,201,401.1,1.0331725019216538,1932.9,0.8625719898939133,302.9,152.29999999999998,4.130802581310272
9912000,0.942965119906226,-0.02568698743081768,0.08422400634735823,1239,201,401.0,1.0071399760246278,1924.13,0.907498334646225,295.41,142.70000000000002,3.001729006767273
9920000,0.9065834115990725,-0.01389080548309721,0.06807291372213513,1240,201,401.0,1.0120289862155913,1912.28,0.9143938225507736,295.74,142.70000000000002,2.885652581453323
9928000,1.4412083430980365,0.011230638414490386,0.11811151101253926,1241,201,399.20000000000005,0.9859910190105439,1913.43,0.9138939660787583,296.81,142.70000000000002,3.787018692493439
9936000,1.6282231163127994,-0.004098502019187436,0.12014412212185561,1242,201,399.20000000000005,0.9977587956190109,1909.4,0.9398082149028778,296.05,142.70000000000002,3.885728757381439
9944000,1.0490965977101603,-0.01508042270783335,0.08183529988862574,1243,201,401.0,1.065429437160492,1929.62,0.8781701642274856,300.64,152.29999999999998,3.2275692415237427
9952000,1.2587190702344753,-0.021433691923157312,0.08475538461934776,1244,201,398.1,1.0794708389043808,1913.53,0.8787022638320923,297.8,152.29999999999998,3.0400527906417847
9960000,1.3935581989291206,-0.02676358267868636,0.10070493765175342,1245,201,398.1,1.030797735452652,1900.89,0.8906502246856689,294.8,152.29999999999998,3.502773258686066
9968000,1.3669514662501467,-0.002442328532924876,0.09986396568827331,1246,201,392.6,1.0078153693675995,1903.47,0.8969880604743957,294.23,152.29999999999998,3.4502844655513765
9976000,1.3444795406193515,-0.018501385939307512,0.12177722077816724,1247,201,399.20000000000005,1.0230442208051682,1919.59,0.9177628237009049,296.59,160.4,3.834427777528763
9984000,1.4132821269653115,-0.013738486366346479,0.1333152239304036,1248,201,399.20000000000005,1.022582391500473,1915.87,0.8839765244722366,296.15,160.4,4.087109640836716
9992000,1.0884693883999004,-0.025270859129959716,0.09165697430260479,1249,201,401.0,1.0079003608226775,1941.32,0.927915472984314,303.66,166.5,3.2568393647670746
10000000,1.4527001343634374,-0.02101932048157323,0.14804471677169204,1250,201,401.0,1.0153371870517731,1967.46,0.9028815692663192,311.65,192.4,3.9709740900993347
10008000,1.1066810099101863,-0.004213104133959859,0.07025297037791461,1251,201,401.0,0.989996862411499,1970.27,0.9191754239797593,311.75,192.4,2.7179220521450045
10016000,1.652067624695025,-0.01847941677660856,0.17211277571506797,1252,201,401.0,0.962888206243515,1977.87,0.885496706366539,310.78,192.4,4.333936686515808
10024000,1.6570819149192966,-0.034376531362067905,0.1303342210315168,1253,201,401.0,0.9806901228427887,1978.99,0.9012843376398086,310.35,186.7,4.055824358463287
10032000,0.9975290484179073,-0.019383601836052547,0.060088651208207014,1254,201,401.0,1.0569207018613815,1991.48,0.8955081033706666,311.22,186.7,2.734967062473297
10040000,1.054065971278324,-0.004707388884417014,0.04891107128467411,1255,201,401.0,1.0222625541687012,1994.49,0.9312576204538345,312.95,192.4,2.349207316637039
10048000,1.7360593637535395,-0.02415011973353103,0.17003395560197532,1256,201,401.0,0.9882699227333069,1978.52,0.863632350564003,311.28,186.7,4.516226098537445
10056000,2.047805200156026,-0.005096567017026246,0.17887178146280347,1257,201,401.1,0.985523733496666,1971.91,0.9037953460216522,315.08,182.60000000000002,4.625560454130173
10064000,0.6990721493358827,-0.00311065899557434,0.042363978438079354,1258,201,402.2,1.0445369029045104,1985.6,0.8884961211681366,321.0,192.10000000000002,2.2931606757640837
10072000,1.1446220208927493,-0.016311140048201195,0.0823682489618659,1259,201,402.2,1.020532972216606,1976.72,0.9322278505563736,317.8,182.60000000000002,2.9055705893039705
10080000,1.6095292335540439,0.001420721492031589,0.1680482298042625,1260,201,404.1,0.9833765959739685,1982.57,0.8784175324440002,323.49,194.79999999999998,4.545549898147583
10088000,1.3771105054135222,-0.01848968944104854,0.11763768581673503,1261,201,404.1,1.0330082136392593,1978.53,0.8951908206939697,325.52,194.79999999999998,3.9321550583839415
10096000,0.7851124845865247,-0.0036530522030079737,0.05866127979941666,1262,201,404.1,1.0313282597064972,1978.53,0.9112059038877487,325.09,194.79999999999998,2.5463253903388976
10104000,1.251015326387597,-0.03117026200168766,0.10550075650215149,1263,201,404.1,0.9438036685436964,1818.0,0.4021043360233307,288.75,48.7,3.561429854631424
