episode_length,PMM:episode_rewards,policy_loss,fps,frames,epoch_idx,grad_norm,policy_entropy,advantage_norm,value_loss,P01:episode_rewards,P09:episode_rewards,explained_variance
174.96,1.18,0.0010485347779467702,944,1304000,163,0.09331787958453759,1.3806907153129577,0.5485669223964215,0.0028992140690388625,0.0,3.0,0.13810648322105407
177.42,1.28,-0.0009888397782924585,944,1312000,164,0.09720726362186362,1.3826354444026947,0.529778444841504,0.002636398606009607,0.0,3.0,-0.030270054936408997
181.29,1.37,-0.00011497018131194636,944,1320000,165,0.0836783078819339,1.3840311360359192,0.4774788819253445,0.0020101957656879677,0.0,3.0,0.5859074598550796
182.04,1.36,7.46049073541144e-06,944,1328000,166,0.09996190069806771,1.3845668947696685,0.5398057191073895,0.0024773772655316863,0.0,3.1000000000000085,0.3889809304475784
174.04,1.15,-0.0002297877787350444,944,1336000,167,0.0816898100882745,1.3837220394611358,0.4660837914794683,0.0021159334150434007,0.0,3.0,0.21440846383571624
167.05,1.0,-0.00010469495799043216,944,1344000,168,0.08535971029425664,1.3844272422790527,0.4869259372353554,0.002335695524743642,0.0,3.0,0.0620127534866333
175.86,1.23,0.00022097246546763926,944,1352000,169,0.09714920170666398,1.3834881567955017,0.555551620721817,0.0026125529697310413,0.0,3.0,0.4220115602016449
183.11,1.4,-0.0006183230387978256,944,1360000,170,0.07748385327549874,1.384057867527008,0.458196491971612,0.0019322137301787735,0.0,3.1000000000000085,0.7417984694242478
186.68,1.5,0.0007551286721718497,944,1368000,171,0.07846702039454106,1.3822439014911652,0.43711404629051687,0.001765152342595684,0.0,4.0,0.724029405117035
186.25,1.48,-5.824183186632581e-05,944,1376000,172,0.10523557263961279,1.3814875757694245,0.5682857932895422,0.002793827810601215,0.0,4.0,0.6283175480365754
195.91,1.72,-1.9997392810182648e-05,944,1384000,173,0.10455242539954089,1.3836106634140015,0.5616301560401916,0.0026908262267534154,0.0,5.0,-0.047648162841796876
192.9,1.63,-0.0005349700918668532,945,1392000,174,0.07268219982414638,1.3795385694503783,0.45124320819973945,0.0018514495387717033,0.0,4.1000000000000085,0.15340583622455597
183.03,1.39,0.00010897590860622585,945,1400000,175,0.07385537223081734,1.3802964115142822,0.4319556414335966,0.00163824161834782,0.0,3.0,0.7146877598762512
179.21,1.33,-0.00041241496830480174,945,1408000,176,0.12745459596059003,1.384064438343048,0.61017513692379,0.0031936033876991134,0.0,3.0,0.497505367398262
185.18,1.45,-0.000603841632255353,945,1416000,177,0.08364328925159172,1.3851142418384552,0.48093762665987017,0.0020643123951231248,0.0,4.0,0.7247285920381547
187.49,1.43,-0.00019952783593907953,945,1424000,178,0.06797090973676485,1.3837302386760713,0.3835918734967709,0.001314581073820591,0.0,4.0,0.702943189740181
182.7,1.39,0.0002787979898857884,945,1432000,179,0.07818160334888238,1.3832084405422211,0.44455933168530465,0.001643177071455284,0.0,4.1000000000000085,0.5520116186141968
190.34,1.62,2.605103887617588e-05,945,1440000,180,0.09563058663170124,1.3841147673130036,0.535757760182023,0.0023343122587539257,0.0,4.1000000000000085,0.6609737974405289
189.82,1.61,0.00018953488991201083,945,1448000,181,0.06555537673497813,1.3839992785453796,0.3800937181711197,0.0012177906739816535,0.0,4.0,0.5576780652999878
189.32,1.53,-0.0004463095912069548,945,1456000,182,0.10435046117950299,1.3812810909748077,0.5172327622771263,0.0023836152741569094,0.0,4.0,0.6865076315402985
195.27,1.67,-0.00045152020626119336,945,1464000,183,0.10236012533151224,1.383217409849167,0.5385964450240135,0.0025181973299186213,0.0,4.1000000000000085,0.6675514024496079
185.02,1.41,-0.00014610189231461845,945,1472000,184,0.07593846012034997,1.3833090019226075,0.4397482870519161,0.0016379738434625325,0.0,3.0,0.5789222204685212
183.31,1.38,0.00022176263511937576,945,1480000,185,0.07941705394035227,1.3825155866146088,0.4301692821085453,0.0015093905421235832,0.0,3.0,0.2593261629343033
179.36,1.29,-0.0002821155746642035,945,1488000,186,0.09520463762492451,1.3831689822673798,0.5093879769742489,0.002285882012838556,0.0,3.0,0.3051150649785995
178.27,1.24,-4.995502546080388e-05,945,1496000,187,0.0890115484383312,1.382118136882782,0.48446654006838796,0.0021023819868423743,0.0,3.0,0.46925462543964386
177.68,1.25,-0.00020716881903354078,945,1504000,188,0.07705471065081763,1.38173037648201,0.45864963069558146,0.0018574637681012974,0.0,3.1000000000000085,0.4222282075881958
174.01,1.16,0.00013988842300022953,945,1512000,189,0.0704164102627285,1.385203263759613,0.4268919686973095,0.001547971511972719,0.0,3.0,0.41304958045482637
180.97,1.31,-0.0001439904531434877,945,1520000,190,0.07811749913128002,1.3839580249786376,0.43986806765198705,0.001711463504107087,0.0,3.0,0.49406836688518524
189.47,1.54,0.0002908414110424928,945,1528000,191,0.08658281483518544,1.3842078864574432,0.4687446019053459,0.0018185304576763884,0.0,4.0,0.8426792621612549
194.67,1.74,-0.0006560062029166147,945,1536000,192,0.10735092932683055,1.3852915847301484,0.5527229410409927,0.002777423863080912,0.0,4.0,0.4892701381444931
187.16,1.52,-0.00030089847423369064,945,1544000,193,0.07584812386815988,1.3857475817203522,0.4075275027751923,0.0015817367886847933,0.0,4.0,0.6041654193401337
183.6,1.35,-8.002898175618611e-05,945,1552000,194,0.07389212657528971,1.3843814539909363,0.4586042634397745,0.0019241077154583763,0.0,4.0,0.7635707300901413
174.57,1.15,-0.0001733506773598492,945,1560000,195,0.07383598606035492,1.3859224247932433,0.3894521400332451,0.0013059142030033399,0.0,3.0,0.10218320012092591
172.18,1.13,4.756538968649693e-05,945,1568000,196,0.07043243231975298,1.385054078102112,0.3977151493728161,0.00129966899046849,0.0,2.0,0.6734942132234574
183.06,1.38,-0.00017100062328971434,945,1576000,197,0.07969311120453257,1.3839384400844574,0.45936075136065485,0.001804359200032195,0.0,3.0,0.5626814717054367
182.48,1.36,4.30070178117603e-05,945,1584000,198,0.09574148969716012,1.3837173724174499,0.5074279530346394,0.0021484010694985045,0.0,3.0,0.5337771463394165
179.74,1.36,0.0001880953519321338,945,1592000,199,0.08834787360321479,1.3842414462566375,0.5048231194168329,0.0023152168557135154,0.0,4.0,0.668422875404358
183.41,1.49,-0.0002217165751790162,945,1600000,200,0.08905167506574459,1.3850617039203643,0.5075385142862797,0.0021295132632076275,0.0,4.0,0.7393025547266007
192.67,1.71,-0.00011778669730119873,945,1608000,201,0.10051141518765441,1.383642761707306,0.5510258577018976,0.00279340289234824,0.0,4.0,0.16740745723247527
195.1,1.74,-0.00023512927058618515,946,1616000,202,0.087481619084822,1.3851850295066834,0.5031229335814714,0.002271233423452941,0.0,4.0,0.7718773812055588
185.99,1.51,3.208885726053268e-05,946,1624000,203,0.06736450694284651,1.385015034675598,0.4238645916432142,0.0014824440487427636,0.0,4.0,0.6332076001167297
182.53,1.41,-0.0002675126726535382,946,1632000,204,0.08243984955343171,1.3845045566558838,0.42073954731225965,0.0014829987470875495,0.0,4.0,0.7627599000930786
184.2,1.43,0.000484703008987708,946,1640000,205,0.08318994285462206,1.3846910393238068,0.4548159341514111,0.0018692186903354014,0.0,4.0,0.5996853947639466
178.86,1.31,-4.662386590098322e-05,946,1648000,206,0.08542025551019415,1.3844395554065705,0.4711683098971844,0.0019588791121350367,0.0,3.1000000000000085,0.4869841849803925
176.87,1.24,0.00024060834053670987,946,1656000,207,0.051912150847970205,1.3845596158504485,0.3127961288392544,0.0007871930625515234,0.0,3.0,0.623934017419815
185.87,1.5,-0.00021457565959281054,946,1664000,208,0.09865938272000456,1.3830346155166626,0.49858582198619844,0.002360645003063837,0.0,4.0,0.7975582987070083
185.38,1.5,-0.0004090741485561011,946,1672000,209,0.0784583455687717,1.3851248443126678,0.42932822488248346,0.0016872032738683629,0.0,5.0,0.28478060781955716
185.05,1.47,-0.00015526558352576102,946,1680000,210,0.07020485015136271,1.3855336856842042,0.4169338136166334,0.0016079771129807342,0.0,4.0,0.6254026049375534
187.59,1.5,-0.0004749227428692393,946,1688000,211,0.08127899295260457,1.3826282787322999,0.4758625280857086,0.0020003425033792155,0.0,3.1000000000000085,0.5169250404834748
193.36,1.6,0.00016493162125698292,946,1696000,212,0.08708758483722766,1.3813980829715728,0.491912447437644,0.001990110037731938,0.0,4.0,0.5863182359933853
187.15,1.47,0.0010803072567068738,946,1704000,213,0.071801210946335,1.384696923494339,0.44003656163811683,0.001995902469388966,0.0,4.0,0.7947121578454971
183.31,1.42,-0.0018385054936516099,946,1712000,214,0.08793369021953767,1.3823922705650329,0.43253318272531033,0.0015424360026372597,0.0,3.1000000000000085,0.7574206340312958
181.72,1.35,-0.0005098727993754437,946,1720000,215,0.08285179989589946,1.3845236325263977,0.47308620385825634,0.0020134059376141523,0.0,3.1000000000000085,-0.37179306626319886
171.55,1.13,1.9895551922672894e-05,946,1728000,216,0.06437533471673035,1.3847517347335816,0.38805610485374925,0.001463419034225808,0.0,3.0,0.3129692655801773
175.22,1.26,-0.00015344372230174485,946,1736000,217,0.09603384335977799,1.383773010969162,0.512879258915782,0.002657719126145821,0.0,3.0,0.38857828378677367
177.62,1.3,6.420803340006386e-05,946,1744000,218,0.07053018207600756,1.3841463887691499,0.42346875220537183,0.0015511160609457874,0.0,3.0,0.06255129873752593
185.91,1.51,0.00013515250233467669,946,1752000,219,0.08836276017538527,1.3825813841819763,0.5196014919877052,0.0023687939497176558,0.0,4.0,0.6487063467502594
189.42,1.53,0.0005689638897092664,946,1760000,220,0.06264016894702679,1.3843971681594849,0.37127104215323925,0.0013002963412873214,0.0,4.0,0.5419523739814758
180.56,1.28,-0.00035579294536773886,946,1768000,221,0.0814468043896701,1.3854121279716491,0.4469336666166782,0.00178077332846442,0.0,3.0,0.3279169028997421
181.49,1.32,-0.000688751933266758,946,1776000,222,0.08809432358811754,1.3831563198566437,0.47049736224114896,0.0018959604564588518,0.0,3.1000000000000085,0.6796313256025315
184.82,1.39,-0.0005182235613756347,946,1784000,223,0.08726609895490631,1.3815218114852905,0.4750793547183275,0.001943636708674603,0.0,4.0,0.6398055815696716
182.86,1.38,6.175909278681502e-05,946,1792000,224,0.06887085057528633,1.3813745045661927,0.4222276262193918,0.001490110550512327,0.0,3.0,0.6733447712659836
197.04,1.78,-0.00031663919464335776,946,1800000,225,0.07757843094156705,1.3830356311798095,0.4670947699993849,0.0018566343239217532,0.0,4.0,0.6880284065008163
199.34,1.84,0.00037069136422360313,946,1808000,226,0.0702264293676566,1.384769457578659,0.41352484621107577,0.0016488923595898086,0.0,4.0,0.7386957198381424
197.41,1.74,-0.0001308474259712966,946,1816000,227,0.07568130546333098,1.3823324489593505,0.4375744014978409,0.0016871730760612991,0.0,4.0,0.6501245939731598
183.56,1.38,-0.00012119423976400867,946,1824000,228,0.07939243513020469,1.3830736792087555,0.44380785383284094,0.001749079073269968,0.0,3.0,0.11483470976352692
179.46,1.32,0.000292248639598256,946,1832000,229,0.060685260393474744,1.3847111880779266,0.36863508485257623,0.0011550630588681087,0.0,3.0,0.6779759150743484
174.35,1.18,-0.00021120475488714874,946,1840000,230,0.0683589773408695,1.3840746128559112,0.39620982378721237,0.0013739916505437577,0.0,3.1000000000000085,0.4651703417301178
171.63,1.13,0.00031145707151154057,946,1848000,231,0.055199556495786034,1.3838922381401062,0.3348194205760956,0.000940008565557946,0.0,3.0,0.730772253870964
167.35,1.02,-1.1927723062399308e-05,946,1856000,232,0.08712924961712751,1.3819072866439819,0.46103782281279565,0.0018274071427731543,0.0,3.0,0.3810865980386734
168.12,1.06,-0.0001470355592755368,946,1864000,233,0.08859512390866282,1.3846468329429626,0.5255737397074699,0.002343011053308146,0.0,3.0,0.44130526602268216
174.61,1.19,0.00011991731531452388,946,1872000,234,0.06043500726178685,1.3854057693481445,0.353867931291461,0.0011248499601060758,0.0,4.0,0.5865439754724503
177.31,1.27,-0.00016273793356958778,946,1880000,235,0.09017091724383691,1.3841585683822633,0.49561614461243153,0.002118562034702336,0.0,4.0,0.21872010111808776
179.72,1.35,-0.0006944900601229165,946,1888000,236,0.10284472674684376,1.3806080102920533,0.5174921181797981,0.0024901473957288545,0.0,3.0,0.629083753824234
186.2,1.47,-0.00020276029157685117,946,1896000,237,0.06784614407279718,1.3810253286361693,0.40993737369775773,0.0016987930932373275,0.0,4.0,0.7827900570631027
189.04,1.51,-0.00024453106751025187,946,1904000,238,0.08157048267109403,1.3836796498298645,0.41961014658212664,0.001627397554475465,0.0,4.0,0.6418866169452667
189.32,1.53,0.00023531769023975356,946,1912000,239,0.07790687223381532,1.3853360652923583,0.4325010335445404,0.0017339110431930749,0.0,4.0,0.7651344263553619
183.52,1.42,8.310545246786204e-05,946,1920000,240,0.05761821204187699,1.3855948257446289,0.35423141680657866,0.001123883140171529,0.0,4.0,0.4899727576971054
179.4,1.29,-0.0002339199130074121,946,1928000,241,0.07336673572549535,1.3834712195396424,0.41176253870129587,0.0014940354078862583,0.0,3.0,0.5018368738889695
184.88,1.43,-6.216893889359199e-05,946,1936000,242,0.06074471570957844,1.382240685224533,0.3438534101098776,0.001096226399713487,0.0,3.0,0.5195197236537933
177.88,1.24,3.954141418944346e-05,946,1944000,243,0.06398592398564673,1.385064913034439,0.3895755908638239,0.001359351281898853,0.0,3.0,0.435858234167099
177.74,1.26,-0.00013802999921608717,946,1952000,244,0.062411119661447634,1.3849450206756593,0.3670867844671011,0.001232318607653724,0.0,3.0,0.6507854622602463
183.25,1.45,0.00030837331258226186,946,1960000,245,0.08286967755044138,1.3809729206562043,0.4638292361050844,0.0017810750631178961,0.0,3.0,0.7815857666730881
180.88,1.43,-0.00025224628843716345,946,1968000,246,0.07394695871561117,1.382884771823883,0.4402501763403416,0.0017478870138438651,0.0,3.0,0.6986565178632737
176.49,1.26,0.00013620976855236222,946,1976000,247,0.0752917570100388,1.3848237907886505,0.40296645514667034,0.001552447605317866,0.0,3.0,-1.729979454278946
182.03,1.37,-0.0003578343115077587,946,1984000,248,0.09324254773804043,1.3820520150661468,0.5417221534252167,0.0024906391515833095,0.0,3.0,0.8123390847444534
184.31,1.45,-0.00045069340303598436,946,1992000,249,0.06578602712409913,1.3804199039936065,0.40127260349690913,0.0013135038913605968,0.0,3.0,0.5953544741868972
173.61,1.16,0.00031931106495903806,946,2000000,250,0.07268985585403219,1.3820923638343812,0.4089723200351,0.0014520814683055506,0.0,3.0,0.43306360065937044
172.79,1.18,-0.00043103258582959824,946,2008000,251,0.08184645802240534,1.382686824798584,0.4574830964207649,0.0017943556851969333,0.0,3.0,0.5356186801195144
172.94,1.19,-0.0003771461713768076,946,2016000,252,0.06406607133876871,1.3847186172008514,0.40000374875962735,0.0014561952780786668,0.0,3.0,-0.6228270649909973
179.66,1.35,2.8593657189048825e-05,946,2024000,253,0.07810019654052662,1.3832845997810364,0.46320445887744427,0.0019696553685935214,0.0,3.0,0.749735454916954
190.02,1.6,-0.0004114019402186386,946,2032000,254,0.07411230358607909,1.3827222967147828,0.4021119949966669,0.001495526518592669,0.0,4.0,0.6973590958118439
177.4,1.29,4.220331917167641e-05,946,2040000,255,0.05376393026300672,1.383056571483612,0.3395693302899599,0.0009811640908446862,0.0,3.0,0.7696911638975144
173.28,1.15,-0.0001590713276527822,946,2048000,256,0.0730280056201144,1.3837788474559785,0.4084862328320742,0.0015024905803511502,0.0,3.0,0.743752948641777
182.42,1.35,0.0003863486474074307,946,2056000,257,0.06520259917338171,1.3845096373558043,0.4063449098914862,0.001419001489484799,0.0,3.0,0.8211605042219162
181.09,1.35,0.0006087864526125486,946,2064000,258,0.0886464112189855,1.3848563623428345,0.501509183049202,0.0021389696399273816,0.0,3.0,0.5432858228683471
185.0,1.41,-0.0005439340367593104,946,2072000,259,0.07114034697744918,1.3848694229125977,0.42319107949733736,0.001619584810869128,0.0,3.1000000000000085,0.6065427875518798
197.37,1.72,-0.0005041455513855908,946,2080000,260,0.08449892679995345,1.3855353271961213,0.46597743205726144,0.0018849615336148417,0.0,4.0,0.6250485217571259
197.88,1.73,-0.00017464289936469868,946,2088000,261,0.07145576678081612,1.3854392325878144,0.4217854806035757,0.0014802588219026802,0.0,4.0,0.2214440166950226
180.3,1.31,-3.289496929937741e-05,946,2096000,262,0.06083711800576683,1.385207760334015,0.36710771553218363,0.0013685728526616004,0.0,3.0,0.5988302534818649
177.55,1.28,-0.00012073669349774719,946,2104000,263,0.0666014232439895,1.3844509637355804,0.3485322105139494,0.0011558883420730126,0.0,3.0,0.7497539526224136
173.72,1.15,7.164990238379687e-05,946,2112000,264,0.06030877631244784,1.3835231947898865,0.38071028724312783,0.0013572760242823278,0.0,3.0,0.6919763571023941
180.73,1.32,-0.00017843444511527194,946,2120000,265,0.08021562224834819,1.38403604388237,0.4247770066559315,0.0017272508989844937,0.0,3.0,0.4166905897855759
181.4,1.34,0.00040395566044026054,946,2128000,266,0.06394379135397897,1.384955940246582,0.3906097637861967,0.0014095321654895088,0.0,3.0,0.6592388230562211
186.3,1.47,-0.0002763940994918812,946,2136000,267,0.09197591331364316,1.383163992166519,0.47878851935267447,0.0019685079264309025,0.0,4.0,0.8002855348587036
192.32,1.68,-0.0002944659211789258,946,2144000,268,0.09131357422236558,1.3831787753105163,0.5096622589230537,0.002261477418796858,0.0,4.0,0.7928243494033813
186.12,1.54,-0.0006807870490592905,946,2152000,269,0.0746907162988647,1.382154905796051,0.40565810166299343,0.0014103418399463408,0.0,3.1000000000000085,0.7805165350437164
186.88,1.51,9.299659985117614e-05,946,2160000,270,0.07149016658941121,1.3825967240333557,0.43473145335912705,0.0017306065013690385,0.0,4.0,0.346879203915596
188.08,1.49,-0.00019085835316218436,946,2168000,271,0.058264331883784964,1.3841517198085784,0.35277531668543816,0.001185709677520208,0.0,4.0,0.6297266632318497
182.37,1.38,3.950771148083731e-05,946,2176000,272,0.06759158732158477,1.382800259590149,0.40197131261229513,0.001466737222726806,0.0,4.0,0.2809648334980011
182.29,1.41,8.632421056972817e-05,946,2184000,273,0.06735801082610404,1.3840256345272064,0.3902489084005356,0.0013701564685834455,0.0,4.0,0.6286070686578751
187.41,1.51,-0.0002112612519704271,946,2192000,274,0.09836949334589357,1.3831752502918244,0.5118810454010964,0.002330748216772918,0.0,4.0,0.735317440032959
188.66,1.55,0.00024125005245878128,946,2200000,275,0.06067774995712075,1.3844245183467865,0.3760935842990875,0.0012973445034003817,0.0,4.0,0.827898428440094
184.74,1.44,-0.00047490568711509694,946,2208000,276,0.06618649856207946,1.3852184450626372,0.38787075482308864,0.0013631882724439493,0.0,3.0,0.5625165283679963
180.48,1.31,0.00011334490516674123,946,2216000,277,0.06074881617568714,1.3855992317199708,0.3570951866358519,0.0011444083055357622,0.0,3.1000000000000085,0.45621703684329984
177.55,1.27,6.216191832209006e-05,946,2224000,278,0.07692534848159403,1.384801733493805,0.4237744399905205,0.0015048277089226758,0.0,3.0,0.6012113672494889
179.87,1.34,-0.00034631685077329166,946,2232000,279,0.06130652347108348,1.381947615146637,0.3594817854464054,0.001097440929916047,0.0,3.1000000000000085,0.17159756481647492
188.45,1.55,0.00019030516443308443,946,2240000,280,0.07339207839650314,1.3834224557876587,0.4124758216738701,0.0015928006559261122,0.0,4.0,0.7657898235321045
180.02,1.32,-0.00015716144091129536,946,2248000,281,0.056329083228862833,1.3851498031616212,0.35533280730247496,0.0010961328906705604,0.0,3.0,0.6959394067525864
182.09,1.32,-0.0003400956066616345,946,2256000,282,0.08278658673666434,1.3852366518974304,0.42676511615514756,0.001740285247869906,0.0,3.1000000000000085,-0.13191231369972228
184.66,1.38,-1.4189277032983228e-05,946,2264000,283,0.07244755113386867,1.3840970754623414,0.4125210801512003,0.0015855955060760608,0.0,3.1000000000000085,0.7151033467054367
