epoch_idx,approx_kl_divergence,PMM:episode_rewards,policy_loss,clip_fraction,P01:episode_rewards,policy_entropy,frames,fps,explained_variance,episode_length,grad_norm,P09:episode_rewards,value_loss,advantage_norm
141,0.00011941837928581833,192.25,-0.0005436082821688615,0.0,25.0,1.7803269140422344,1443840,190,-1.6391277313232423e-08,343.27,0.05846690463188829,427.5000000000002,0.02400474941241555,15.96871839761734
142,0.00010788598758075807,202.25,-0.0005645592944347299,0.0,50.0,1.7782321996986865,1454080,190,8.940696716308593e-09,345.7,0.05782854823106885,525.0,0.01957351587479934,15.968718045949936
143,8.939380748351766e-05,208.75,-0.0004274033708497882,0.0,47.50000000000001,1.779072967171669,1464320,190,1.5273690223693846e-08,351.75,0.05573281653155489,527.5000000000002,0.019818344844679814,15.96871799826622
144,0.0001166775727845959,215.0,-0.0005362725591112394,0.0,50.0,1.779121208190918,1474560,190,-2.123415470123291e-08,352.41,0.05636279392706408,525.0,0.024601026737946084,15.968718403577805
145,7.332777803803481e-05,196.5,-0.00036372212853166277,0.0,50.0,1.7765252746641635,1484800,190,-6.332993507385254e-09,348.67,0.05335703923038837,402.5000000000002,0.02281432545860298,15.968718278408051
146,0.00014982720843761398,195.0,-0.0007576652551506413,0.0,50.0,1.7718263633549214,1495040,191,-1.4901161193847656e-08,344.32,0.058850374463955614,380.00000000000045,0.02034736688947305,15.968718099594117
147,8.838844744332163e-05,181.5,-0.00037632652711181434,0.0,50.0,1.770725965499878,1505280,190,7.450580596923828e-09,338.07,0.0560711959123252,425.0,0.02101435738732107,15.968717974424361
148,0.00010629407418232262,192.0,-0.0005360418595955707,0.0,50.0,1.7817639231681823,1515520,191,-6.332993507385254e-09,338.96,0.05463110772485637,427.5000000000002,0.02087911416310817,15.968718004226684
149,7.894061164801514e-05,182.75,-0.0003984872731962241,0.0,50.0,1.7845071002840995,1525760,191,-1.4901161193847657e-09,340.48,0.05430710470404414,332.5000000000006,0.02291880837874487,15.968718260526657
150,0.000133917922985205,205.25,-0.0006827964363765205,0.0,50.0,1.77447257488966,1536000,191,5.215406417846679e-09,345.24,0.05295754922039865,482.5000000000007,0.021970129874534904,15.968718039989472
151,7.658810544377558e-05,197.5,-0.0003341408613778185,0.0,50.0,1.7734601184725762,1546240,191,1.1175870895385742e-09,344.35,0.056630518602469204,407.5000000000006,0.0232453468546737,15.968718248605729
152,0.00011109272899929578,199.0,-0.0005219658913119928,0.0,50.0,1.7750508166849612,1556480,191,-1.2293457984924316e-08,340.03,0.05653164790573976,377.5000000000002,0.023789072287036105,15.96871833205223
153,8.270247001354036e-05,207.5,-0.00038188200051081367,0.0,50.0,1.7805133931338788,1566720,190,-1.3411045074462891e-08,336.66,0.05618842771759286,405.00000000000045,0.023359411372803153,15.968718349933624
154,7.532002294574625e-05,197.5,-0.0003024165467650164,0.0,25.0,1.7867812760174275,1576960,190,7.450580596923828e-09,332.98,0.053238620967556036,405.00000000000045,0.021459073189180344,15.968718135356903
155,7.865377653004657e-05,210.0,-0.000366930162999779,0.0,25.0,1.7851720117032528,1587200,190,-9.313225746154785e-09,341.63,0.05594072770858174,475.0,0.021872089031967336,15.968718135356903
156,0.00011676073274466959,197.0,-0.0006273940245591803,0.0,25.0,1.7842688992619515,1597440,190,-1.0058283805847169e-08,337.06,0.05845928000240306,452.50000000000017,0.02213269976346055,15.968718111515045
157,9.945630559258234e-05,194.5,-0.0005182985929423012,0.0,25.0,1.7803093865513802,1607680,190,-6.7055225372314455e-09,339.06,0.057396972737547305,407.5000000000006,0.02271127752319444,15.968718141317368
158,9.065327554296232e-05,198.5,-0.0004733045864668384,0.0,47.50000000000001,1.7782187096774578,1617920,190,2.9802322387695314e-09,337.88,0.057385910698807954,410.00000000000085,0.025576754740905018,15.96871839761734
159,0.00011200792854824116,220.25,-0.0005394029332819628,0.0,50.0,1.7827481918036938,1628160,190,-5.587935447692871e-09,342.45,0.05552234639585436,502.5000000000002,0.02465985494782217,15.968718260526657
160,8.908382689334359e-05,208.25,-0.00039681043817836327,0.0,50.0,1.788330975174904,1638400,190,-1.3411045074462891e-08,335.74,0.05666830033504218,502.5000000000002,0.018816567052272148,15.968718111515045
161,8.720712839291878e-05,189.0,-0.0004629966959328158,0.0,50.0,1.790028341114521,1648640,191,-1.080334186553955e-08,332.88,0.05700762265318815,402.5000000000002,0.022644656521151774,15.968718016147614
162,0.00012644016793430523,180.25,-0.0005997517982905265,0.0,25.0,1.7891921669244766,1658880,191,-5.960464477539063e-09,332.04,0.05538183342916644,427.5000000000002,0.01957563013129402,15.968718016147614
163,5.721322893670333e-05,189.0,-0.0002688074975594645,0.0,47.50000000000001,1.7892980068922042,1669120,191,-2.7567148208618165e-08,339.96,0.05568036229111127,427.5000000000002,0.02029986873967573,15.968718248605729
164,7.787629198823254e-05,195.25,-0.00034545585185696837,0.0,47.50000000000001,1.7885361731052398,1679360,191,4.097819328308106e-09,340.91,0.05633694472897964,482.5000000000007,0.019986028695711866,15.968718034029006
165,8.558633396908988e-05,202.5,-0.00038827068638056514,0.0,25.0,1.7821551889181138,1689600,191,2.6077032089233397e-09,349.5,0.055500995866125544,550.0,0.021079379320144653,15.968718200922012
166,5.200572360095634e-05,206.0,-0.00021613554545183434,0.0,25.0,1.7877678252756595,1699840,191,-3.129243850708008e-08,347.71,0.05449817642076783,477.5000000000002,0.023602069541811942,15.968718338012696
167,9.229170288413969e-05,201.0,-0.0004669001621550706,0.0,25.0,1.7852761693298818,1710080,191,-5.960464477539063e-09,351.16,0.055070209845539266,452.50000000000017,0.022724317479878665,15.96871833205223
168,9.480177705718517e-05,189.25,-0.0004445579138973699,0.0,25.0,1.7839133471250535,1720320,191,1.1175870895385742e-09,342.66,0.053051305649374304,452.50000000000017,0.01810108611243777,15.968717980384827
169,0.00011428775229056498,170.75,-0.0006250111076951725,0.0,25.0,1.7766946658492089,1730560,191,-2.9802322387695314e-09,339.37,0.05474451704599914,352.5000000000002,0.020895889253006318,15.968718039989472
170,9.275280807798935e-05,168.5,-0.0005011950423067901,0.0,25.0,1.7789192542433738,1740800,191,-1.7508864402770997e-08,338.61,0.05490113527132671,327.5000000000002,0.02098114960535895,15.96871817111969
171,9.79430460077424e-05,176.25,-0.00045066967722959814,0.0,25.0,1.771041951328516,1751040,191,-6.332993507385254e-09,340.53,0.05637676731471471,327.5000000000002,0.02020287461928092,15.968718039989472
172,9.134343966792358e-05,157.5,-0.0004817413086129818,0.0,25.0,1.770328552275896,1761280,191,2.3096799850463868e-08,334.07,0.054043710390442645,300.0,0.01693913424387574,15.9687180519104
173,9.647269188572949e-05,158.5,-0.000417158581331023,0.0,25.0,1.7661685474216937,1771520,191,-8.568167686462402e-09,327.55,0.05563845995060348,277.5000000000002,0.020754765707533807,15.968718022108078
174,8.909302075359449e-05,169.0,-0.00035347643661225446,0.0,25.0,1.7745008498430253,1781760,191,-2.2351741790771484e-08,329.35,0.05768293724196225,300.0,0.02093188070866745,15.968718069791795
175,0.00011343747197010146,176.5,-0.0007043941139272647,0.0,25.0,1.770933347195387,1792000,191,-3.3155083656311036e-08,330.11,0.0577733793713446,302.5000000000002,0.02134161873254925,15.968718308210374
176,9.227007465177906e-05,211.25,-0.0004070393384608906,0.0,47.50000000000001,1.7739992931485176,1802240,191,-1.1920928955078126e-08,342.54,0.055534783104617735,502.5000000000002,0.023486691049765796,15.96871838569641
177,6.78607351051852e-05,199.75,-0.00032282248575938867,0.0,47.50000000000001,1.782136545330286,1812480,191,3.7252902984619143e-10,338.8,0.05542658658877988,452.50000000000017,0.02387491688132286,15.96871838569641
178,8.124218398393168e-05,221.25,-0.00038346377205016323,0.0,50.0,1.7854637488722802,1822720,191,-1.1175870895385742e-08,343.19,0.055164450544708046,477.5000000000002,0.023697520891437306,15.968718278408051
179,0.00010790430713214505,191.25,-0.0005190082567423815,0.0,25.0,1.784789936989546,1832960,191,0.0,333.74,0.05453865616521225,450.0,0.01846298509044573,15.968718045949936
180,0.00011079325959642005,166.75,-0.0005934921708103502,0.0,25.0,1.7824349470436573,1843200,191,1.30385160446167e-08,329.7,0.054620130529086805,280.00000000000045,0.017499445512657984,15.968718034029006
181,7.086223712153839e-05,156.25,-0.00031783154590812044,0.0,25.0,1.7819579556584357,1853440,191,0.0,332.58,0.056154094777788724,300.0,0.0188321700625238,15.968718039989472
182,7.655487837769926e-05,147.0,-0.00038071312665124426,0.0,25.0,1.7790916547179223,1863680,191,-8.568167686462402e-09,332.71,0.053838035712717135,275.0,0.01904393609147519,15.968718028068542
183,0.00012035283736402391,155.75,-0.0006211882946445257,0.0,25.0,1.784727819263935,1873920,191,2.421438694000244e-08,337.45,0.059228345226275805,300.0,0.0189728690253105,15.968718028068542
184,8.462408240603737e-05,155.25,-0.000399872931666323,0.0,25.0,1.784852684289217,1884160,191,-8.195638656616212e-09,331.36,0.05735440065260924,277.5000000000002,0.01882206767622847,15.968718004226684
185,0.00012242452374486846,152.5,-0.0006303169735474512,0.0,25.0,1.7835012249648572,1894400,191,-2.2724270820617674e-08,328.86,0.05518869168338013,275.0,0.01648429340857547,15.968717968463897
186,0.00014344660649783235,156.75,-0.0007481491102225846,0.0,25.0,1.7874411471188068,1904640,191,-1.564621925354004e-08,330.11,0.05887675649807803,277.5000000000002,0.01749475715914741,15.968717867136002
187,9.453928559963743e-05,140.0,-0.0005117902048368706,0.0,25.0,1.7877282172441482,1914880,191,-6.332993507385254e-09,325.37,0.055925936859907,227.5000000000002,0.019132951740175486,15.968718081712723
188,8.562614407239266e-05,136.25,-0.0004092275474249618,0.0,25.0,1.7846420750021934,1925120,191,5.587935447692871e-09,324.69,0.05564082467392937,250.0,0.019356651804992,15.968718063831329
189,9.297157424832392e-05,148.75,-0.0004657929152017459,0.0,25.0,1.7818445026874543,1935360,191,-1.4901161193847657e-09,327.38,0.05482386802788695,277.5000000000002,0.018847445026040077,15.968717938661575
190,8.942309816672989e-05,152.25,-0.000506710974877933,0.001123046875,25.0,1.7847050175070762,1945600,191,-1.4528632164001465e-08,333.27,0.052649046443092075,300.0,0.019832218321971594,15.968717992305756
191,0.00015624044795714553,165.25,-0.0009691924318758538,0.0,50.0,1.7781236171722412,1955840,191,-6.7055225372314455e-09,340.88,0.06065338966357636,305.00000000000045,0.019546051198267377,15.968717938661575
192,0.0001116264057207772,156.75,-0.0004930004906782415,0.0,47.50000000000001,1.7770948067307473,1966080,191,-1.2293457984924316e-08,339.01,0.05538423622995623,300.0,0.019917883645393885,15.968718105554581
193,0.0001387386077126962,179.75,-0.0007492072632885538,0.0,50.0,1.7752886034548283,1976320,191,1.564621925354004e-08,340.03,0.056147406138434074,305.00000000000045,0.02282412982895039,15.968718218803406
194,0.0001430498797560631,184.0,-0.0008347571409103693,0.0,25.0,1.7671496450901032,1986560,191,-7.82310962677002e-09,339.74,0.05763582655914602,327.5000000000002,0.02115616362716537,15.96871811747551
195,0.00011081649133899418,176.75,-0.0005185119956877315,0.0,25.0,1.7700121052563191,1996800,191,1.3411045074462891e-08,339.43,0.055354177058165956,302.5000000000002,0.01921421105216723,15.968718183040618
196,5.9204428672998687e-05,188.25,-0.0002466798083332833,0.0,25.0,1.7761482909321784,2007040,191,-9.685754776000977e-09,342.04,0.05387067760544867,380.00000000000045,0.023032893959316424,15.968718439340591
197,7.126734866407247e-05,175.75,-0.0003596146732888883,0.0,25.0,1.780963844060898,2017280,191,-1.0430812835693359e-08,337.62,0.055309514927984596,302.5000000000002,0.021685010848159436,15.968718039989472
198,7.831188039659764e-05,195.5,-0.00037521219128393567,0.0,47.50000000000001,1.78359315097332,2027520,191,-2.868473529815674e-08,341.95,0.05634534797873793,380.00000000000045,0.02279440489364788,15.96871821284294
199,0.00010102061910082228,187.25,-0.0005187292677874211,0.0,50.0,1.77811998128891,2037760,191,1.9371509552001954e-08,339.6,0.05564554095041474,380.00000000000045,0.02072290804644581,15.968718159198762
200,0.00010383798201338835,176.5,-0.0005251289785519475,0.000732421875,50.0,1.7765414915978908,2048000,191,-6.332993507385254e-09,333.8,0.055533405637879875,425.0,0.019422109631705098,15.968717980384827
201,5.657208213145637e-05,163.75,-0.00027553522795642493,0.0,47.50000000000001,1.7823990628123283,2058240,191,-7.078051567077636e-09,333.32,0.052932818667827716,300.0,0.021063501632306726,15.968718183040618
202,6.4209445138097e-05,150.0,-0.00027146766424266386,0.0,25.0,1.7887516275048256,2068480,191,8.568167686462402e-09,329.63,0.054721100232524064,275.0,0.018835229848627934,15.968718248605729
203,0.00010469618602417796,160.25,-0.0005596878711912722,0.0,25.0,1.7890706025063992,2078720,191,-2.570450305938721e-08,332.91,0.057166078024593926,300.0,0.019015047502762172,15.968717920780183
204,0.00011971312120806488,159.25,-0.0006279139131947886,0.0,25.0,1.7877926006913185,2088960,191,8.940696716308593e-09,332.18,0.05651976622289939,300.0,0.01958133378648199,15.96871812939644
205,9.577504694284756e-05,159.5,-0.0004909370483801468,0.0,25.0,1.788062258809805,2099200,191,-2.123415470123291e-08,333.5,0.05753063014707135,307.5000000000006,0.018902670321404004,15.968718075752259
206,0.0001023387846995405,170.25,-0.0005544262046896619,0.0,25.0,1.7835583508014679,2109440,191,-7.450580596923828e-09,338.13,0.05755385887979588,377.5000000000002,0.02113127182237804,15.968718355894088
207,0.00010377050953618294,178.25,-0.0005205425353778992,0.0,25.0,1.7824590913951397,2119680,191,-1.2665987014770507e-08,341.31,0.05457903489111428,325.0,0.02179523756785784,15.968718111515045
208,0.00012241101015426638,200.75,-0.0007109545313142007,0.0,25.0,1.778942520171404,2129920,191,-1.7881393432617187e-08,343.25,0.05849184776992773,432.5000000000006,0.023878256313037128,15.96871822476387
209,6.478619054632873e-05,202.25,-0.0002938825691671809,0.0,25.0,1.7768669709563256,2140160,191,2.0861625671386717e-08,341.25,0.05580942748691664,525.0,0.02187078890274279,15.968718260526657
210,9.736645746407646e-05,204.75,-0.000472860761146876,0.0,50.0,1.7827350042760373,2150400,191,-8.940696716308593e-09,337.3,0.05720315000336244,525.0,0.02120067588984966,15.968718099594117
211,0.00010595129392534374,189.25,-0.0005799084807222244,0.0,50.0,1.7869959369301796,2160640,191,6.7055225372314455e-09,338.16,0.05958348364508953,375.0,0.022896465059602633,15.968718296289444
212,7.90476602286816e-05,180.25,-0.00044686369874398225,0.0,50.0,1.7750134289264679,2170880,191,-2.9802322387695314e-09,334.34,0.05403379743534607,327.5000000000002,0.02260117174591869,15.96871833205223
213,0.0001099421031337755,198.75,-0.0005514226981176762,0.0,50.0,1.7746788196265697,2181120,191,-2.384185791015625e-08,339.82,0.05798731720574033,377.5000000000002,0.024542361532803626,15.968718260526657
214,9.30858431194892e-05,197.25,-0.0005510541745024966,0.0,50.0,1.7613073877990246,2191360,191,-2.905726432800293e-08,341.43,0.05502034017400975,325.0,0.02491112094721757,15.968718469142914
215,0.00010031973507498292,211.75,-0.00041503824195388006,0.0,50.0,1.7664984434843063,2201600,191,-6.7055225372314455e-09,340.73,0.05579656692365058,477.5000000000002,0.023927132273092865,15.968718296289444
216,5.636657066006023e-05,207.5,-0.00027654547811835074,0.0,50.0,1.775625143945217,2211840,191,-1.4901161193847657e-09,338.09,0.05435959922529584,500.0,0.02238091263570823,15.968718194961548
217,8.352801627928841e-05,206.0,-0.0004073622976648039,0.0,47.50000000000001,1.7750537291169166,2222080,191,-3.3155083656311036e-08,333.85,0.057888290809263096,502.5000000000002,0.02352665089420043,15.968718272447585
218,6.767957951350211e-05,195.5,-0.0003637250589235919,0.0,47.50000000000001,1.7797880254685878,2232320,191,-8.195638656616212e-09,337.13,0.056750009331620964,450.0,0.022422592763905413,15.968718069791795
219,8.824141677159503e-05,205.0,-0.000533779255420086,0.0,50.0,1.7718382596969604,2242560,191,1.30385160446167e-08,347.8,0.053381348740408494,450.0,0.020307034463621677,15.96871801018715
220,0.00011804627690423786,176.0,-0.0005867582116479752,0.0,25.0,1.7699631787836552,2252800,191,9.685754776000977e-09,337.8,0.058733649845564936,402.5000000000002,0.01699537833483191,15.968718028068542
221,0.0001232174535099162,170.25,-0.0006559154979186132,0.0,25.0,1.7730436719954015,2263040,191,-1.4156103134155273e-08,329.97,0.057196769625637314,375.0,0.02465602431911975,15.96871834397316
222,6.15151505984457e-05,174.75,-0.00021813533203385305,0.0,25.0,1.7826105020940304,2273280,191,-1.601874828338623e-08,321.21,0.05409397442704931,377.5000000000002,0.02342621759744361,15.968718230724335
223,7.745823944524944e-05,177.25,-0.0004298726656998042,0.0,22.500000000000007,1.7816971115767957,2283520,192,-1.7136335372924803e-08,329.51,0.05442933621316136,400.0,0.018056932440958916,15.968718093633651
224,9.496668057149549e-05,191.75,-0.0005491459880431649,0.0,25.0,1.7771342404186725,2293760,192,-6.7055225372314455e-09,335.97,0.05740099600844116,455.0000000000004,0.021570029936265202,15.968718218803406
225,0.0001223061839592532,166.75,-0.0006502172835098463,0.0,25.0,1.7810814887285233,2304000,192,1.1548399925231934e-08,333.84,0.057484926993079485,330.0000000000004,0.021793517723563128,15.968718153238296
