fps,approx_kl_divergence,advantage_norm,value_loss,clip_fraction,epoch_idx,policy_loss,grad_norm,frames,explained_variance,P01:episode_rewards,PMM:episode_rewards,P09:episode_rewards,episode_length,policy_entropy
332,0.003370734215815219,15.968707740306854,0.004601678419527388,0.2753662109375,139,-0.0011520796855620575,0.047352970645370376,1423360,2.2351741790771484e-09,25.0,131.75,302.5000000000002,322.48,1.6744320318102837
332,0.0024475045723420406,15.968717700242996,0.010208459889622646,0.2251708984375,140,-0.0010553307758527808,0.05488789609259861,1433600,1.4901161193847657e-09,0.0,119.5,250.0,318.47,1.6881196565926075
331,0.00212448106640295,15.968717592954636,0.010840671283949633,0.168994140625,141,-0.0006818795474828221,0.05457735488477709,1443840,7.078051567077636e-09,25.0,144.0,275.0,326.52,1.687119935452938
330,0.003132860066665444,15.968716776371002,0.006407291198092935,0.296240234375,142,-0.0011384850673493928,0.05100628486184542,1454080,-1.4901161193847656e-08,25.0,160.0,302.5000000000002,332.97,1.7409615352749825
330,0.0023528433188857887,15.968717646598815,0.007058795110697247,0.209033203125,143,-0.0007709497047471813,0.05033204543172505,1464320,4.097819328308106e-09,25.0,142.25,302.5000000000002,323.4,1.7286743700504303
329,0.00286369854250097,15.968717694282532,0.007531428493621206,0.2416015625,144,-0.0009046517647220753,0.05245903620945851,1474560,-1.0430812835693359e-08,0.0,125.5,325.0,314.86,1.7111373841762543
328,0.003601193006625181,15.968717193603515,0.005849360392369362,0.2825927734375,145,-0.0013460006564855575,0.0514145494044337,1484800,2.2351741790771484e-09,0.0,119.75,275.0,312.06,1.7191570982336999
328,0.003858498542945199,15.968716210126876,0.004587413694679299,0.319677734375,146,-0.002098319001015625,0.048708923828849233,1495040,-1.3783574104309083e-08,0.0,99.25,180.00000000000045,309.7,1.7128527626395225
327,0.002785634108818158,15.96871737241745,0.005056329311173613,0.2489990234375,147,-0.000858658475226548,0.04966832848297191,1505280,-1.4528632164001465e-08,0.0,80.0,175.0,306.82,1.7044557109475136
326,0.003590844858490527,15.968717330694199,0.005723821119954664,0.31435546875,148,-0.0010356627106375526,0.05081938653899777,1515520,-1.0058283805847169e-08,0.0,75.25,152.50000000000023,307.93,1.765278873592615
326,0.0035280097042971192,15.968711775541305,0.004051097770194634,0.276513671875,149,-0.0004875107068073703,0.05005882246572756,1525760,-9.313225746154785e-09,0.0,76.0,175.0,306.71,1.742852771282196
325,0.002598904949874736,15.968713396787644,0.004992297657389599,0.256689453125,150,-0.00080249106795236,0.05253367248143824,1536000,1.1548399925231934e-08,0.0,78.25,175.0,302.89,1.7403985932469368
325,0.0031060024809903553,15.968707245588302,0.004228683272506828,0.3056396484375,151,-0.0014144147469778545,0.04747850201757213,1546240,1.0058283805847169e-08,0.0,63.0,125.0,301.14,1.6875796876847744
324,0.00418040082523703,15.9686529815197,0.004750889326476227,0.360693359375,152,-0.0016569801497098523,0.04762725041820494,1556480,7.078051567077636e-09,0.0,70.75,150.0,306.84,1.6948672577738761
324,0.0038459144932971867,15.968704456090927,0.003863439113953859,0.3204833984375,153,-0.0013165939606551546,0.048049963840974014,1566720,-9.685754776000977e-09,0.0,64.5,150.0,307.63,1.720813948661089
323,0.0032089779024090602,15.96869824528694,0.0047844428590693155,0.2866455078125,154,-0.0005780942086857976,0.052198210695163214,1576960,-2.2351741790771484e-09,0.0,72.0,150.0,305.94,1.7083302862942218
322,0.002523164360604824,15.968717420101166,0.006111454272172523,0.245947265625,155,-0.0011234255827730522,0.046887518331021165,1587200,4.8428773880004884e-09,0.0,87.0,175.0,308.09,1.6382572032511233
322,0.0031659322274435906,15.968716287612915,0.004933282216229884,0.2410888671875,156,-0.001229770101417671,0.04637727142102872,1597440,1.4156103134155273e-08,0.0,92.5,175.0,311.83,1.5691696204245091
321,0.0018366628217108883,15.96871738433838,0.007889387550858374,0.17578125,157,-0.0009488777417573146,0.05016333989008902,1607680,-1.080334186553955e-08,25.0,102.25,175.0,316.8,1.5513660348951817
321,0.0027884748738529197,15.968717122077942,0.005723393104472052,0.2219970703125,158,-0.0006903689503815258,0.04784275008790758,1617920,7.82310962677002e-09,22.500000000000007,97.75,177.50000000000023,310.2,1.569036176800728
320,0.002333834167450277,15.96870334148407,0.005236486616426461,0.2156982421875,159,-0.0007914691930636763,0.04926843882147003,1628160,4.470348358154297e-09,22.500000000000007,101.0,202.50000000000023,307.83,1.5436647593975068
319,0.003357750272311932,15.96871172785759,0.005718393987149284,0.298486328125,160,-0.0015845927078771637,0.04872067221470898,1638400,1.862645149230957e-09,0.0,100.5,202.50000000000023,307.55,1.5868677139282226
319,0.0028361843745756234,15.96871531009674,0.004852162323709308,0.26572265625,161,-0.0011195955450602924,0.04885727226490736,1648640,-2.6077032089233397e-09,0.0,94.25,200.0,309.81,1.5819507732987403
319,0.002356122127321214,15.968717634677887,0.005980588000420539,0.2291259765625,162,-0.000698025843303185,0.05117970107217794,1658880,-1.1175870895385742e-08,0.0,91.25,152.50000000000023,308.89,1.6048229455947876
318,0.003210582452662436,15.968716883659363,0.0063579469914202495,0.27705078125,163,-0.0013460884103551507,0.047989325921053164,1669120,8.195638656616212e-09,25.0,85.75,152.50000000000023,310.13,1.5256952963769437
317,0.0025231818843053587,15.968717551231384,0.008427272202061431,0.23681640625,164,-0.001353361797737307,0.05045771293712653,1679360,1.3783574104309083e-08,25.0,96.0,175.0,316.16,1.5276831082999707
317,0.0026709754509624873,15.968717789649963,0.010170636363181985,0.193408203125,165,-0.0011761637739255092,0.04674222152006059,1689600,-1.1548399925231934e-08,50.0,124.75,200.0,326.55,1.4422207489609717
316,0.0022015725688333985,15.968717694282532,0.008143253035814268,0.2024169921875,166,-0.0010356424892961514,0.048588131944140855,1699840,-4.097819328308106e-09,50.0,138.5,200.0,331.85,1.44834353774786
316,0.0018117932908978673,15.968717533349992,0.008575949416626826,0.164794921875,167,-0.000942184903396992,0.04805805642098232,1710080,-6.332993507385254e-09,50.0,162.5,250.0,342.2,1.4340045973658562
316,0.0024053711647752606,15.9687175989151,0.00810643993645499,0.2355224609375,168,-0.0012390339263220085,0.05167834168288896,1720320,5.960464477539063e-09,50.0,148.5,227.5000000000002,337.34,1.4926421158015728
315,0.00253691975287893,15.968717622756959,0.008814211576464004,0.2471923828125,169,-0.001358968451677356,0.052607765454408616,1730560,-2.2351741790771484e-09,50.0,146.75,252.50000000000023,333.98,1.539777187258005
315,0.0024438993883933334,15.96871783733368,0.009329711230566317,0.2216064453125,170,-0.0014739631154952804,0.05011412266712587,1740800,7.078051567077636e-09,50.0,152.0,302.5000000000002,336.39,1.4283480860292912
314,0.0025395129777393776,15.968717914819717,0.010384803501801798,0.1926513671875,171,-0.00151316534866055,0.043864084682282575,1751040,4.8428773880004884e-09,50.0,169.75,325.0,344.34,1.3127793781459332
314,0.002143510919597702,15.968717801570893,0.012221479318213824,0.181201171875,172,-0.0012192847640108083,0.04539932207396797,1761280,0.0,75.0,192.5,300.0,357.03,1.2923055432736874
313,0.0017895331741094368,15.968717753887177,0.010718221972638275,0.182470703125,173,-0.0011251802869082894,0.048468871585492054,1771520,-1.30385160446167e-08,125.0,201.5,300.0,363.6,1.3780577592551708
313,0.0020102029927784315,15.968717736005782,0.009371129458668293,0.175146484375,174,-0.0011214834154088748,0.04615370352708621,1781760,1.3411045074462891e-08,125.0,199.25,300.0,367.71,1.4180012069642545
313,0.0018252390892882886,15.968717342615127,0.009048009368962084,0.17919921875,175,-0.0004932393556373426,0.05067554496871459,1792000,1.1175870895385742e-09,122.5,192.0,275.0,371.61,1.4236360408365727
312,0.002718722593795064,15.968717205524445,0.0069584099212988805,0.2129150390625,176,-0.0008726452557311859,0.05170993932419802,1802240,1.7881393432617187e-08,75.0,181.5,377.5000000000002,363.45,1.489984928816557
312,0.0024635163980292417,15.968717634677887,0.007579605797127442,0.2278564453125,177,-0.00090930588212359,0.049911044272253936,1812480,-1.1175870895385742e-08,50.0,169.25,405.00000000000045,354.73,1.5336707040667534
311,0.002251237432767539,15.968717658519745,0.009392925871088665,0.2074462890625,178,-0.0009336887997051235,0.0509590456169865,1822720,3.7252902984619143e-10,50.0,184.75,450.0,363.89,1.4969446323812008
311,0.0019141336254506313,15.968717700242996,0.00827040894619131,0.185986328125,179,-0.0006489161412901012,0.053636763509334565,1832960,1.1175870895385742e-09,50.0,183.5,450.0,356.08,1.5091217905282974
310,0.002109900911545992,15.9687175989151,0.00857892388376058,0.2175537109375,180,-0.0009583994240529136,0.052916277160210544,1843200,-2.6077032089233397e-09,50.0,196.25,450.0,367.1,1.4793388269841672
310,0.0025874829934991795,15.968717396259308,0.006734394880641048,0.2333740234375,181,-0.0010893513022892875,0.04660074778819677,1853440,-1.4156103134155273e-08,50.0,192.25,475.0,370.72,1.55606639534235
310,0.002178119384666388,15.968717634677887,0.008088796539414033,0.2194091796875,182,-0.0010204909041931387,0.05227988366044371,1863680,-8.940696716308593e-09,50.0,185.25,452.50000000000017,364.12,1.5448662869632244
309,0.0022829347596996286,15.968717437982558,0.00718542416876744,0.2369873046875,183,-0.001088736975179927,0.05154093672710146,1873920,1.7508864402770997e-08,50.0,175.25,425.0,362.88,1.5377389296889306
309,0.002669071534859313,15.968717408180236,0.006448130063495228,0.2310791015625,184,-0.0005813484403915936,0.050147207759950164,1884160,1.1548399925231934e-08,50.0,151.25,377.5000000000002,352.25,1.5937475927174092
309,0.002708824425417333,15.968717110157012,0.007304857273777543,0.2527587890625,185,-0.0010299101762939245,0.049983445982569,1894400,-1.3411045074462891e-08,50.0,131.5,250.0,337.84,1.671185988932848
308,0.0028695136910073414,15.968716710805893,0.005765330221015575,0.2708984375,186,-0.0011109088682133006,0.04749922317515297,1904640,-1.2293457984924316e-08,25.0,112.5,227.5000000000002,320.46,1.6775810346007347
308,0.0031028836199539,15.968717008829117,0.007646164949585454,0.3129638671875,187,-0.0014106139497016557,0.04992568200113728,1914880,3.3527612686157227e-09,25.0,134.0,375.0,324.09,1.7066412948071956
308,0.0027690139481137523,15.968715018033981,0.00490363921056769,0.283349609375,188,-0.001393892768828664,0.04649981439757836,1925120,1.1175870895385742e-09,0.0,111.0,325.0,319.25,1.6254642389714717
307,0.002505179642753319,15.968717700242996,0.006467846336090588,0.2583251953125,189,-0.0012495572576881387,0.05014413798706341,1935360,4.8428773880004884e-09,0.0,118.25,325.0,323.69,1.6632018305361271
307,0.002612672857996756,15.968717700242996,0.008259666499361629,0.2498779296875,190,-0.001112917994032614,0.05043960601435388,1945600,-2.9802322387695314e-09,0.0,104.75,200.0,317.49,1.7290808491408824
307,0.0020283530517644977,15.96871758699417,0.010030792170346104,0.22021484375,191,-0.0012654458099859768,0.053395321255112,1955840,2.7194619178771972e-08,25.0,137.0,255.00000000000043,331.04,1.760855756700039
306,0.0025710717430456496,15.968717950582505,0.009915735460526775,0.2599365234375,192,-0.0014779559242015239,0.055845504392550926,1966080,-1.9744038581848144e-08,25.0,156.5,325.0,336.79,1.7180629245936871
306,0.002090660593211169,15.968717753887177,0.009511361070872226,0.20771484375,193,-0.0011129615410027326,0.05233896635212719,1976320,4.8428773880004884e-09,50.0,193.25,500.0,345.26,1.6760426722466946
306,0.002729880099559523,15.968716317415238,0.005687274555040744,0.2652587890625,194,-0.0011563561856746674,0.049358142531765285,1986560,-1.4156103134155273e-08,22.500000000000007,165.0,432.5000000000006,335.62,1.6873397581279277
305,0.0030155279258451627,15.968717312812805,0.0068684502044732195,0.2889892578125,195,-0.0011810560841695405,0.050264626505880684,1996800,-8.568167686462402e-09,0.0,143.25,355.00000000000045,328.47,1.7061793975532056
305,0.0027487382745903233,15.96871775984764,0.00838320127550105,0.286376953125,196,-0.0015585289202135755,0.05181000235275971,2007040,7.450580596923829e-10,0.0,114.0,275.0,322.96,1.678542935103178
305,0.0023586924352457573,15.96871775984764,0.010781853302069067,0.2626220703125,197,-0.00142353546943923,0.05596203161319154,2017280,2.7194619178771972e-08,22.500000000000007,137.5,277.5000000000002,327.09,1.6670115627348423
304,0.0021822066986942447,15.968718045949936,0.009021877532359213,0.223193359375,198,-0.000990603052196093,0.050318359554711437,2027520,-1.1920928955078126e-08,25.0,150.75,300.0,333.18,1.6665342703461647
304,0.0021512484819027123,15.968717604875565,0.007121355381059402,0.2538330078125,199,-0.001141230488792644,0.0527391524997609,2037760,-1.6391277313232423e-08,25.0,141.0,275.0,330.71,1.6695270635187627
304,0.002379397567204933,15.96871758699417,0.009537379560060798,0.232275390625,200,-0.001034387849722407,0.05345838760951297,2048000,-5.960464477539063e-09,25.0,136.75,275.0,329.87,1.6933061704039574
303,0.002827017428523959,15.96871771812439,0.007782723542914027,0.2816162109375,201,-0.001213352882223262,0.04780341665207997,2058240,1.3783574104309083e-08,25.0,135.5,225.0,326.54,1.6725440375506877
303,0.0021403438114930397,15.968717062473297,0.006019856093280396,0.2198974609375,202,-0.000726463423052337,0.04701989027141078,2068480,4.470348358154297e-09,25.0,138.75,275.0,323.08,1.6406224884092808
303,0.0024690275037471563,15.968714648485184,0.00592589243636894,0.2296142578125,203,-0.0014542184631864074,0.04655695988494911,2078720,-7.82310962677002e-09,0.0,114.25,250.0,315.49,1.5353779099881648
303,0.002171188091165277,15.968714487552642,0.00490139728189547,0.2192626953125,204,-0.000961471406480996,0.04442242512012727,2088960,0.0,0.0,89.5,175.0,311.57,1.464713217318058
302,0.0031215632210887636,15.968717151880265,0.005475906660785767,0.2927490234375,205,-0.0014096922448516124,0.045572505841385454,2099200,-2.6077032089233397e-09,0.0,83.25,152.50000000000023,306.88,1.5477089442312717
302,0.0027973997699234586,15.96871775984764,0.00814028493641672,0.280810546875,206,-0.0012201384150102967,0.05493378222084059,2109440,-1.4528632164001465e-08,0.0,109.75,200.0,315.61,1.6436762653291226
302,0.0029944536289178815,15.96871770620346,0.009177036775690794,0.2704833984375,207,-0.0011728968191164312,0.05091085834079959,2119680,-1.1175870895385742e-08,22.500000000000007,139.0,275.0,320.98,1.6338070824742317
301,0.002529943205274776,15.968717700242996,0.0086802604735567,0.294287109375,208,-0.001276250085356878,0.053815415076588734,2129920,-4.8428773880004884e-09,25.0,153.0,275.0,328.66,1.6630880042910576
301,0.0019453931513965018,15.968717777729035,0.007772350380218995,0.2009033203125,209,-0.0011402877855289262,0.04861087995542004,2140160,-8.568167686462402e-09,25.0,146.5,275.0,327.3,1.6269993923604489
301,0.0017728516914814918,15.968717694282532,0.00877129189648258,0.17724609375,210,-0.0003851641213259427,0.05188716756628141,2150400,5.215406417846679e-09,25.0,145.75,275.0,327.23,1.6419535040855409
301,0.0028973674107760417,15.968716895580291,0.007962050843775614,0.2818603515625,211,-0.0012209281678224216,0.05252737334428803,2160640,-1.4901161193847656e-08,25.0,141.0,277.5000000000002,326.97,1.647913934290409
300,0.0027922886613282573,15.968713337182999,0.006614743168046289,0.2984619140625,212,-0.001566398456634488,0.04896477814200327,2170880,2.6822090148925782e-08,22.500000000000007,124.25,255.00000000000043,318.28,1.6278653234243392
300,0.002751315819472211,15.96871114373207,0.004418203864501891,0.240234375,213,-0.0014206292980816215,0.03903144558897249,2181120,-1.1175870895385742e-08,0.0,99.25,225.0,310.88,1.4985202640295028
300,0.0022629095452998626,15.968704998493195,0.003799714404164689,0.2188720703125,214,-0.0005294728674925864,0.039822225192218244,2191360,-3.3527612686157227e-09,0.0,79.75,150.0,306.18,1.391483375430107
299,0.00276586065540414,15.968713653087615,0.005180637484124872,0.2517578125,215,-0.0008800447008979973,0.04513967119976005,2201600,-3.3527612686157227e-09,0.0,62.25,127.50000000000021,303.03,1.55521302819252
299,0.0021390232569103774,15.968717843294144,0.009902528350357898,0.2264404296875,216,-0.0015238276295349352,0.051343539218085446,2211840,-8.568167686462402e-09,0.0,93.5,202.50000000000023,313.94,1.6415822848677635
299,0.0021477822829638173,15.968717581033706,0.008817632212230819,0.206103515625,217,-0.0010000414335081587,0.052436047046572606,2222080,1.4528632164001465e-08,0.0,133.0,250.0,319.69,1.6315272837877273
299,0.002045744486986223,15.968717640638351,0.01137126110115787,0.2373291015625,218,-0.0012121452462451998,0.056672266248554426,2232320,-1.601874828338623e-08,25.0,176.25,355.00000000000045,332.68,1.6152636110782623
