frames,P01:episode_rewards,episode_length,PMM:episode_rewards,epoch_idx,explained_variance,policy_entropy,value_loss,grad_norm,advantage_norm,fps,P09:episode_rewards,policy_loss
1400000,8.9,561.53,14.95,175,0.7612092715501785,1.1407614815235139,0.0194507026206702,0.4870955997489036,1.7177147942781448,223,22.0,-0.006317566825891845
1408000,9.0,563.53,15.18,176,0.7376424610614777,1.109438129067421,0.02695512378588319,0.6240651889771911,2.033981306552887,223,22.0,-0.006477179550838628
1416000,9.0,572.27,15.58,177,0.7103318780660629,1.05087890625,0.025079899774864314,0.5951814981146861,1.9552716195583344,223,22.10000000000001,-0.006264180254656821
1424000,9.0,583.01,15.67,178,0.6763253706693649,1.072473599910736,0.027590969875454903,0.6776999881277547,2.0366870748996733,223,23.0,-0.007948919716873205
1432000,9.0,572.37,15.87,179,0.7323504596948623,1.1516606003046035,0.0231450523622334,0.5305861904682893,1.8796300995349884,223,23.0,-0.004828179011092289
1440000,9.0,568.79,15.84,180,0.7524967855215072,1.14248099565506,0.024859650251455603,0.6094303746702662,1.9377252089977264,223,23.0,-0.012363969932775944
1448000,9.0,558.07,15.52,181,0.7447412079572677,1.152452906370163,0.022964971140027046,0.5632214338695811,1.8780115306377412,223,23.0,-0.006497253958368674
1456000,9.0,557.68,15.7,182,0.7521435016393662,1.0943595826625825,0.024070441480726002,0.5771329303462986,1.9096956062316894,223,22.10000000000001,-0.006256224882090464
1464000,9.9,556.53,15.63,183,0.7305200982093811,1.1360923475027085,0.02278357032686472,0.5569493614865482,1.8642553937435151,223,22.10000000000001,-0.005519640709753731
1472000,10.0,558.93,15.83,184,0.7334080946445465,1.1476077085733414,0.024441093518398703,0.5706118282740816,1.91067502617836,222,22.10000000000001,-0.00592175063182367
1480000,9.9,554.67,15.58,185,0.6967901700735092,1.1192134380340577,0.026197279281914235,0.6009557963757496,1.9897703236341477,222,22.0,-0.010970409945584833
1488000,9.9,565.32,15.49,186,0.7265845841169357,1.1164870184659959,0.024528241157531737,0.5512883114739445,1.9332646000385285,222,22.0,-0.008431795435317326
1496000,10.9,592.59,16.59,187,0.6604392778873444,1.0952222698926926,0.028453135257586838,0.6367099972788692,2.0702281498909,222,24.10000000000001,-0.00968323035616777
1504000,11.0,607.08,17.2,188,0.6761660265922547,1.12299207508564,0.03253041650168598,0.6763404377939457,2.2085392439365386,223,24.10000000000001,-0.011392864912340882
1512000,11.0,600.32,17.7,189,0.707984020113945,1.1251799535751343,0.028348309211432932,0.6550521107871287,2.070117518901825,223,25.0,-0.004292394216172397
1520000,10.0,599.07,17.69,190,0.7560793548822403,1.1304311805963516,0.026098987851291895,0.5964559528615611,1.9864585268497468,222,26.0,-0.01090915352338925
1528000,10.0,608.72,17.72,191,0.7088551419973373,1.0999569648504257,0.027301297020167113,0.6150774588530239,2.0364955484867098,223,26.0,-0.008595290547818877
1536000,11.0,628.34,18.42,192,0.6610004824399948,1.072158397436142,0.02915398938115686,0.6686887395609685,2.1030518442392347,223,27.0,-0.009761219792999327
1544000,11.0,639.69,19.19,193,0.7072537231445313,1.0858185559511184,0.02630333190783858,0.6277070801905759,1.9932653307914734,223,28.0,-0.006224631545483135
1552000,10.0,628.91,18.75,194,0.740533035993576,1.0992691361904143,0.024717382378876208,0.5730817044176286,1.9304875880479813,223,27.10000000000001,-0.006487020339409355
1560000,10.0,610.36,17.95,195,0.6679921656847,1.0701481080055237,0.03224881003145128,0.6903167936928035,2.204035708904266,223,27.0,-0.011490836616721935
1568000,10.0,616.19,17.91,196,0.70477772295475,1.0811570328474045,0.030565831339918078,0.6441299475611443,2.130703103542328,223,27.0,-0.011065543493023142
1576000,9.9,621.46,18.16,197,0.6805121129751206,1.0942567974328994,0.028078262712806463,0.6253474381952546,2.064220360517502,223,27.10000000000001,-0.001496513758902438
1584000,10.0,639.17,18.93,198,0.6769570791721344,1.0395655596256257,0.02979114742949605,0.6713506033003219,2.1190055406093595,223,29.0,-0.010226113823009655
1592000,10.0,640.94,19.44,199,0.6609652310609817,1.032998006939888,0.0295640192553401,0.6955303061691673,2.1220662951469422,223,29.0,-0.007417383196298033
1600000,10.0,638.29,19.54,200,0.7033185321092605,1.0838294535875321,0.03165513495914638,0.7330559837628328,2.165196781158447,223,28.10000000000001,-0.01789042727839842
1608000,10.0,627.6,19.15,201,0.7203716862201691,1.077347212433815,0.027875049877911805,0.5988797250882836,2.0547553730010986,223,28.10000000000001,-0.008225825213594362
1616000,10.9,635.5,20.3,202,0.5893637722730637,1.064204290509224,0.04286052239127457,0.8121885705529855,2.480892630815506,223,29.0,-0.017620673057390377
1624000,11.0,647.32,20.89,203,0.6855220973491669,1.0083102595806122,0.027832110235467552,0.6266679722530165,2.0503829503059388,223,29.10000000000001,-0.007974595417763339
1632000,11.0,651.03,21.41,204,0.6751116377115249,1.0524284332990645,0.0296448590233922,0.7041153879430699,2.1229276072978975,223,31.0,-0.007198653618688695
1640000,12.0,667.4,22.17,205,0.6562479382753372,1.0433448857069016,0.032241839868947866,0.7044070065704362,2.182822104692459,223,31.300000000000026,-0.005683101076865569
1648000,12.0,669.98,22.18,206,0.6778885078430176,1.105111021399498,0.030852916669100523,0.6942690432157744,2.1711499845981597,223,31.300000000000026,-0.008210306990076788
1656000,12.0,676.13,22.09,207,0.6776057577133179,1.0953280460834502,0.030229625501669945,0.6380142057176276,2.1326549971103668,223,31.300000000000026,-0.00488193711033091
1664000,12.0,682.89,22.46,208,0.6069670569896698,1.0727368730306626,0.03599988779053092,0.7037559868806444,2.3116561436653136,223,35.0,-0.008485281266621314
1672000,12.0,689.99,22.57,209,0.7066044270992279,1.083798708319664,0.03058444883208722,0.6870922465275209,2.1259732067584993,223,35.0,-0.010050562214455567
1680000,13.0,695.14,23.27,210,0.7006499511003494,1.0430782008171082,0.0329056135378778,0.7148052943431863,2.2220945501327516,223,35.20000000000002,-0.01236640619186801
1688000,11.9,684.5,22.21,211,0.7161322581768036,1.0687655580043793,0.030308243799954653,0.663222904597392,2.1591529417037965,223,35.20000000000002,-0.006456916700990405
1696000,11.0,682.81,21.82,212,0.6818473678827286,1.0800445348024368,0.03155285593122244,0.6786047434277975,2.17766888320446,223,34.10000000000001,-0.004452297438692767
1704000,11.9,691.38,22.15,213,0.7009200841188431,1.0926251268386842,0.030593213280662893,0.6898577579096866,2.1454080402851106,223,35.20000000000002,-0.011535107776289806
1712000,11.0,678.28,21.82,214,0.6570191895961761,1.107297852039337,0.03176770350895822,0.6660564927854401,2.193457453250885,223,34.10000000000001,-0.007660529288405087
1720000,11.9,688.23,22.6,215,0.6376833999156952,1.0930893397331238,0.03541048051789403,0.7084160195188157,2.3191992509365082,223,36.10000000000001,-0.008784556416794658
1728000,11.0,687.2,22.7,216,0.6958077210187912,1.0996013951301575,0.029131244774907826,0.6560787951103212,2.093246685266495,223,36.10000000000001,-0.012923232499160804
1736000,11.9,689.99,22.85,217,0.6428807252645492,1.0857334810495376,0.03729265132918954,0.7426070871720882,2.3396866798400877,223,34.20000000000002,-0.006392550519667566
1744000,12.9,690.09,23.13,218,0.6025138849020004,1.0781663954257965,0.03702849610708654,0.7516875823416853,2.3339588618278504,224,36.0,-0.008307249197969213
1752000,13.0,706.03,23.62,219,0.6063129305839539,1.009239023923874,0.03443265887908638,0.8160469165901679,2.2731668853759768,224,36.0,-0.014042888166586635
1760000,13.0,717.33,24.39,220,0.6515080398321151,0.9941347914934159,0.034376269420608875,0.7907562015781039,2.2615976309776307,223,37.10000000000001,-0.009034469778707716
1768000,13.0,712.42,24.41,221,0.6564009690284729,1.0195247173309325,0.032189661422744396,0.6902892935077135,2.2128532767295837,224,37.10000000000001,-0.005986461201828206
1776000,13.0,720.62,24.43,222,0.6855654907226563,1.0604870837926865,0.032672775322571394,0.7104019381764027,2.2063681733608247,224,37.10000000000001,-0.012612357769685332
1784000,13.9,724.46,23.92,223,0.6689978712797164,1.057389259338379,0.030650174128822982,0.7090814588133243,2.1133988159894943,224,34.20000000000002,-0.011644439203664661
1792000,14.0,723.96,23.99,224,0.605890536904335,1.0477134096622467,0.03297612893395126,0.6815027843585528,2.2088186037540436,224,35.10000000000001,-0.007423506046106923
1800000,14.0,721.17,24.12,225,0.6440735876560211,1.0486317682266235,0.033770960429683326,0.6852747530439184,2.2486915397644043,224,35.10000000000001,-0.008294654051715042
1808000,14.0,734.74,24.84,226,0.6429037338495255,1.079389898777008,0.03709118308965117,0.7405924317917827,2.3604007947444914,224,38.0,-0.010774878944266675
1816000,15.8,732.4,25.34,227,0.64930673122406,1.0408323991298676,0.03599859460256994,0.7030470605451694,2.3154230916500094,224,39.10000000000001,-0.011464645556843607
1824000,14.0,739.61,25.57,228,0.6932744193077087,1.0586780792474746,0.03198037600610405,0.687441951846017,2.1929698991775513,224,40.10000000000001,-0.008436330160475337
1832000,16.0,742.07,25.76,229,0.6771096479892731,1.0375420582294463,0.030938529591076076,0.689097808363892,2.131938906311989,224,40.10000000000001,-0.008842179779021535
1840000,16.0,761.43,26.3,230,0.6273899412155152,1.0301138478517533,0.035006792638450863,0.7392788978656603,2.281265981197357,224,41.0,-0.010626315880217589
1848000,16.0,761.13,26.42,231,0.6642983835935593,1.0704255509376526,0.03252190639264882,0.6546393384027924,2.2094495272636414,224,40.10000000000001,-0.004663554052822292
1856000,17.0,768.85,27.15,232,0.713794966340065,1.1041871047019958,0.02961380562745035,0.6073232602230352,2.1128874802589417,224,40.0,-0.006561624186815607
1864000,17.0,778.27,27.84,233,0.6791459655761719,1.0839063864946366,0.03446773915551603,0.731644452817781,2.235019019842148,224,40.0,-0.0126659814955201
1872000,17.0,773.83,27.08,234,0.6890349602699279,1.0333905023336412,0.032383313318714496,0.6876271903799116,2.1870936930179594,224,40.0,-0.01414210891816765
1880000,17.0,763.55,26.38,235,0.6766589933633804,1.0193113511800767,0.03318629783578217,0.7033087745135679,2.21677544593811,224,38.10000000000001,-0.011381493986409624
1888000,17.0,771.77,26.47,236,0.6744419074058533,1.0690873193740844,0.03172147084958851,0.6449174656869114,2.14793776512146,224,38.10000000000001,-0.005016560750373173
1896000,17.9,777.23,26.67,237,0.6443215000629425,1.0779758667945862,0.03415076307952404,0.8164486826010257,2.2506175220012663,224,38.0,-0.013391571617976297
1904000,17.0,766.31,26.15,238,0.6325884914398193,1.1023148357868195,0.033974659936502574,0.751309729123304,2.262233718633652,224,38.0,-0.0062036663974868135
1912000,17.9,763.4,26.56,239,0.6381108701229096,1.0922524267435074,0.0333377090562135,0.7155497756831883,2.2282906055450438,224,38.10000000000001,-0.011606246206210926
1920000,18.0,771.58,26.77,240,0.6798572999238968,1.041483674645424,0.036020915936678645,0.7155625454661722,2.283964720964432,224,38.10000000000001,-0.015432811306382063
1928000,18.0,772.88,28.87,241,0.7049303656816482,1.022724180817604,0.05982502326369286,1.1794978441656008,2.513168059587479,224,40.10000000000001,-0.015725722872302866
1936000,16.0,768.82,28.35,242,0.6479612582921982,1.0300362491607666,0.034385996432974936,0.7889544526719979,2.251639339923859,224,39.20000000000002,-0.009351447894878219
1944000,18.0,774.21,29.19,243,0.6125137329101562,1.0457783192396164,0.04072717301547527,0.8042163649438541,2.4590067291259765,224,42.0,-0.00981012417585589
1952000,18.0,790.45,30.47,244,0.6423475283384323,1.0149862450361251,0.03724443909712136,0.7539416507392108,2.3326319909095763,224,44.0,-0.009895878821844235
1960000,16.0,783.09,30.49,245,0.6393087458610535,1.0360581576824188,0.03621721439994872,0.8246779869039902,2.308980675935745,224,44.0,-0.016887279902584852
1968000,16.0,789.33,30.88,246,0.6506159150600433,1.0221101993322372,0.031403303779661655,0.778651143813499,2.1641002547740937,224,44.10000000000001,-0.011826440345030277
1976000,16.0,778.4,30.46,247,0.6213867592811585,1.0268813371658325,0.03386752584017813,0.712417840844247,2.2366757130622865,224,44.0,-0.003908068088348955
1984000,16.9,792.51,31.57,248,0.6720807725191116,1.0330999279022217,0.03472932691685855,0.6778141935187798,2.23184388756752,225,44.10000000000001,-0.010332773382251616
1992000,16.9,797.33,31.62,249,0.6914727234840393,1.0388670921325684,0.033032903443090615,0.6740803976900811,2.2147465181350707,225,45.0,-0.005495726205299434
2000000,16.0,791.62,31.57,250,0.6779800122976303,0.9924015086889267,0.03551971028093249,0.7816049344648596,2.256793239712715,225,45.0,-0.017964813195540046
2008000,16.0,786.09,29.55,251,0.6103089106082916,0.9986087644100189,0.04651613253634423,0.8612265211036129,2.5953990626335144,225,44.10000000000001,-0.01916386827098904
2016000,17.0,789.46,30.42,252,0.6888096648454666,0.9911214971542358,0.03197777135297656,0.6963228956375179,2.164012163877487,225,45.10000000000001,-0.00504222481889883
2024000,16.9,778.7,29.35,253,0.7007440024614334,0.977535469532013,0.04067627864889801,0.8406626671364076,2.455418370962143,225,42.300000000000026,-0.01461074142367579
2032000,16.9,776.45,29.14,254,0.7203696417808533,1.017959394454956,0.030559607027098538,0.6710533248252812,2.1326324260234832,225,42.0,-0.007073523561557522
2040000,17.0,768.63,28.59,255,0.644712684750557,1.0370799654722214,0.03933314987458289,0.8094423986634554,2.384026117324829,225,41.10000000000001,-0.007979453795705922
2048000,17.8,774.72,28.98,256,0.7009250217676163,1.0559591579437255,0.031346960025839504,0.6588836111406127,2.135311179161072,225,41.10000000000001,-0.013469524281099439
2056000,18.0,782.44,31.52,257,0.7161239218711853,1.057113739848137,0.04408706140238792,0.8240031477083201,2.5141907691955567,225,42.300000000000026,-0.012745773599017412
2064000,17.9,792.65,31.79,258,0.6608606481552124,1.061225801706314,0.03449382610619068,0.6931923238030429,2.2304456520080564,225,45.300000000000026,-0.008578575776191429
2072000,17.9,789.2,31.51,259,0.6954568296670913,1.0698481833934783,0.03564828263130039,0.7213592656137124,2.296076489686966,225,45.300000000000026,-0.011154250201652758
2080000,19.0,795.48,31.95,260,0.7204055255651474,1.0578948444128036,0.02906712057068944,0.6410004511116104,2.07666521191597,225,46.20000000000002,-0.009474016272870358
2088000,19.0,809.26,32.68,261,0.6449598079919815,1.053234292268753,0.03757192513439804,0.7156674783336274,2.341363365650177,225,50.0,-0.014977216294500977
2096000,19.0,822.24,32.84,262,0.6872657042741775,1.0812328100204467,0.03506162870209664,0.7321387273720207,2.2353928589820864,225,48.0,-0.014145236353651853
2104000,18.900000000000002,820.19,33.04,263,0.672017998099327,1.0485775941610336,0.03505319986492395,0.7287085071684496,2.2584707915782927,225,48.20000000000002,-0.00781400895502884
2112000,19.0,839.73,33.78,264,0.6554295557737351,1.075969842672348,0.03661581054795533,0.7389702115826808,2.325736503601074,225,48.20000000000002,-0.0168432601809036
2120000,18.0,841.04,34.25,265,0.6340700441598892,1.0436695712804793,0.035778924566693605,0.6845788944242085,2.2878315901756285,225,50.300000000000026,-0.004683676016938989
2128000,18.0,835.05,34.26,266,0.6944887870550156,1.0311636137962341,0.035762506024912,0.7753702553751535,2.282499997615814,225,50.20000000000002,-0.012986500933766364
2136000,18.0,829.97,34.07,267,0.6882710474729538,1.0239378589391708,0.03506739038508386,0.7090561574081246,2.2411833733320234,225,52.20000000000002,-0.010928229320561512
2144000,18.0,831.4,31.74,268,0.6441085803508758,1.0554565531015396,0.037223176131956276,0.7994824728674053,2.3302855741977693,225,48.20000000000002,-0.014570678416639567
2152000,18.0,836.56,31.78,269,0.6367191272974014,1.0515645587444304,0.03590651240199804,0.7173049192336901,2.2889333552122118,225,48.0,-0.003285223015700467
2160000,18.0,837.31,34.7,270,0.7485515791177749,1.029088829755783,0.05443509317934513,1.1095944613329527,2.6612111592292784,225,52.0,-0.017444869423052296
2168000,18.0,826.97,34.43,271,0.6576412236690521,1.0349508637189866,0.036927141742780806,0.7073739833421326,2.3432204234600067,225,48.0,-0.01129840046633035
2176000,18.0,822.19,34.49,272,0.6728609412908554,1.0336841481924057,0.034795587519183754,0.6790633680978841,2.239684972167015,225,48.300000000000026,-0.008593745128018781
2184000,18.0,838.22,35.47,273,0.6731701427698136,1.0334106957912446,0.03651725326664746,0.7945039573398143,2.313738992214203,226,51.0,-0.01778251251729671
2192000,18.0,835.32,35.7,274,0.6253785276412964,0.99567507147789,0.04008292048238218,0.8596662027440435,2.4215812635421754,226,51.0,-0.0098685901335557
2200000,18.0,832.07,35.57,275,0.5980665606260299,1.0176788067817688,0.039419788299128414,0.8264291484182804,2.381326894760132,226,49.20000000000002,-0.011626208165253046
2208000,20.0,851.16,36.24,276,0.6997195094823837,1.0395238870382308,0.03516043037176132,0.7615494471381268,2.224344835281372,226,49.20000000000002,-0.011283354200568283
2216000,21.0,858.65,36.3,277,0.6427334278821946,1.0156752210855484,0.04017028765752911,0.7444107160754602,2.391464306116104,226,48.10000000000001,-0.02087502074718941
2224000,24.0,868.62,36.82,278,0.6733712893724442,0.9777687019109726,0.03625429377425462,0.7594365137123752,2.2991190963983534,226,48.10000000000001,-0.007100749044911936
2232000,23.700000000000003,856.93,37.17,279,0.6197365027666092,0.9805806529521942,0.04310786358546466,0.9383605621097694,2.5138103306293487,226,49.0,-0.009032285686116666
2240000,24.0,859.63,37.79,280,0.6588989239931107,0.9976118469238281,0.0370530999917537,0.839237133134064,2.3389357471466066,226,49.20000000000002,-0.014283807825413532
2248000,20.0,864.84,34.96,281,0.668051792383194,1.0034037679433823,0.03329411606304347,0.8430699695831209,2.208773865699768,226,50.10000000000001,-0.009018446543013852
